  q1     q2   q3   q4  q5   q6   t1
-1.275442282306116226e-01  -1.793598953877584279e+00  2.278766155242919922e+00  -1.883357350026265919e+00  -1.842867199574605763e+00  -3.143086496983663380e+00  1.440834999084472656e+00
-9.771711031068974762e-02  -1.781465355549947560e+00  2.266149520874023438e+00  -1.888478104268209279e+00  -1.820089642201558888e+00  -3.128205362950460255e+00  1.484446048736572266e+00
-7.942277589906865387e-02  -1.773001019154683888e+00  2.257474899291992188e+00  -1.892711464558736623e+00  -1.804948155079976857e+00  -3.119231049214498341e+00  1.521796941757202148e+00
-5.459481874574834137e-02  -1.759632412587301076e+00  2.243780136108398438e+00  -1.900446240101949513e+00  -1.782985035573140919e+00  -3.106997791920797169e+00  1.568804979324340820e+00
-3.589278856386357575e-02  -1.747714821492330373e+00  2.231630325317382812e+00  -1.907869640980855763e+00  -1.764271561299459279e+00  -3.097640101109639943e+00  1.606255054473876953e+00
-1.829415956606084137e-02  -1.735245529805318654e+00  2.218762397766113281e+00  -1.916179958974019826e+00  -1.745916668568746388e+00  -3.089001003895894826e+00  1.646817922592163086e+00
-2.301994954244435121e-03  -1.722009960805074513e+00  2.205259323120117188e+00  -1.925413910542623341e+00  -1.727921787892476857e+00  -3.080901447926656544e+00  1.686042070388793945e+00
1.257557142525911331e-02  -1.708822075520650685e+00  2.191839694976806641e+00  -1.935031239186422169e+00  -1.711077515278951466e+00  -3.073604647313253224e+00  1.725528955459594727e+00
2.325688675045967102e-02  -1.698259178792135060e+00  2.181116580963134766e+00  -1.942730251942769826e+00  -1.697997872029439748e+00  -3.068212811146871388e+00  1.762212991714477539e+00
3.565269708633422852e-02  -1.685478989277974904e+00  2.168105125427246094e+00  -1.952143971120015919e+00  -1.682819668446676076e+00  -3.062030378972188771e+00  1.799741983413696289e+00
4.864771664142608643e-02  -1.671116177235738576e+00  2.153667926788330078e+00  -1.962972466145650685e+00  -1.666755024586812794e+00  -3.055548016224996388e+00  1.846200942993164062e+00
5.624796077609062195e-02  -1.662208382283345998e+00  2.144609928131103516e+00  -1.969796005879537404e+00  -1.657283608113424123e+00  -3.051773850117818654e+00  1.881919860839843750e+00
6.484364718198776245e-02  -1.651957813893453419e+00  2.134210586547851562e+00  -1.977866951619283498e+00  -1.646253887807027638e+00  -3.047555987034932912e+00  1.915360927581787109e+00
7.100541144609451294e-02  -1.644345108662740529e+00  2.126471042633056641e+00  -1.984150711690084279e+00  -1.638400856648580373e+00  -3.044512812291280568e+00  1.949508905410766602e+00
7.786263525485992432e-02  -1.635437790547506154e+00  2.117545127868652344e+00  -1.991597477589742482e+00  -1.629553620015279591e+00  -3.041026178990499318e+00  1.989537954330444336e+00
1.258984059095382690e-01  -1.565881077443258107e+00  2.047961235046386719e+00  -2.053113762532369435e+00  -1.570519272481099904e+00  -3.015755955372945607e+00  2.810937881469726562e+00
1.258864253759384155e-01  -1.565965000783101857e+00  2.048008918762207031e+00  -2.053005997334615529e+00  -1.570638958607808888e+00  -3.015731875096456349e+00  2.863455057144165039e+00
1.258145123720169067e-01  -1.565988842641012013e+00  2.048020839691162109e+00  -2.053017918263570607e+00  -1.570615116749898732e+00  -3.015648190175191701e+00  2.889874935150146484e+00
1.256946772336959839e-01  -1.565868679677144826e+00  2.047924995422363281e+00  -2.052994076405660451e+00  -1.570674721394674123e+00  -3.015744034443990529e+00  2.917383909225463867e+00
1.251310408115386963e-01  -1.565329376851217091e+00  2.047229766845703125e+00  -2.052898232136861623e+00  -1.570722881947652638e+00  -3.016451422368184865e+00  2.943095922470092773e+00
1.236805766820907593e-01  -1.563494984303609669e+00  2.044917583465576172e+00  -2.052598301564351857e+00  -1.570758644734517873e+00  -3.017961088811055959e+00  2.978528022766113281e+00
1.205036342144012451e-01  -1.558975998555318654e+00  2.039658546447753906e+00  -2.051878754292623341e+00  -1.570746723805562794e+00  -3.021136109028951466e+00  3.015297889709472656e+00
1.170390695333480835e-01  -1.553988758717672169e+00  2.033860206604003906e+00  -2.051099125538961232e+00  -1.570758644734517873e+00  -3.024694744740621388e+00  3.046746969223022461e+00
1.128674298524856567e-01  -1.547827068959371388e+00  2.026671409606933594e+00  -2.050188366566793263e+00  -1.570758644734517873e+00  -3.029020134602681935e+00  3.082418918609619141e+00
1.080606356263160706e-01  -1.540910069142476857e+00  2.018548965454101562e+00  -2.049276653920308888e+00  -1.570758644734517873e+00  -3.033824745808736623e+00  3.111499071121215820e+00
1.027257815003395081e-01  -1.533201519642965138e+00  2.009491443634033203e+00  -2.048185173665181935e+00  -1.570734802876607716e+00  -3.039073053990499318e+00  3.139885902404785156e+00
9.694751352071762085e-02  -1.525073830281392873e+00  1.999619483947753906e+00  -2.047046486531392873e+00  -1.570770565663472951e+00  -3.044692341481344044e+00  3.172669887542724609e+00
9.104977548122406006e-02  -1.516442600880758107e+00  1.989352703094482422e+00  -2.045811478291646779e+00  -1.570758644734517873e+00  -3.050527874623433888e+00  3.206456899642944336e+00
8.662572503089904785e-02  -1.509693447743551076e+00  1.981470108032226562e+00  -2.044815365468160451e+00  -1.570770565663472951e+00  -3.054960791264669240e+00  3.234834909439086914e+00
7.902547717094421387e-02  -1.498317543660299123e+00  1.967859745025634766e+00  -2.043257061635152638e+00  -1.570758644734517873e+00  -3.062605206166402638e+00  3.269095897674560547e+00
7.291164994239807129e-02  -1.489302937184469044e+00  1.956874370574951172e+00  -2.042105976735250294e+00  -1.570758644734517873e+00  -3.068608347569600880e+00  3.300579071044921875e+00
6.832019239664077759e-02  -1.482313934956685841e+00  1.948691844940185547e+00  -2.041074101124898732e+00  -1.570746723805562794e+00  -3.073137108479635060e+00  3.328291893005371094e+00
6.226629018783569336e-02  -1.473131481801168263e+00  1.937969684600830078e+00  -2.039827648793355763e+00  -1.570746723805562794e+00  -3.078924719487325490e+00  3.360190868377685547e+00
5.512144416570663452e-02  -1.462055031453267873e+00  1.924779891967773438e+00  -2.038208309804097951e+00  -1.570746723805562794e+00  -3.086053435002462209e+00  3.395124912261962891e+00
5.104568228125572205e-02  -1.455510441456929982e+00  1.917064666748046875e+00  -2.037357155476705373e+00  -1.570734802876607716e+00  -3.090307537709371388e+00  3.422307968139648438e+00
4.572281613945960999e-02  -1.446914974843160451e+00  1.907001495361328125e+00  -2.036169830952779591e+00  -1.570734802876607716e+00  -3.095614973698751271e+00  3.458355903625488281e+00
3.946517780423164368e-02  -1.436774078999654591e+00  1.894961833953857422e+00  -2.034803215657369435e+00  -1.570734802876607716e+00  -3.101773802434102834e+00  3.496800899505615234e+00
3.471755236387252808e-02  -1.429186169301168263e+00  1.885964870452880859e+00  -2.033807579671041310e+00  -1.570746723805562794e+00  -3.106422964726583302e+00  3.525707006454467773e+00
2.941902540624141693e-02  -1.420183960591451466e+00  1.875710010528564453e+00  -2.032512966786519826e+00  -1.570722881947652638e+00  -3.111790482197896779e+00  3.568168878555297852e+00
2.378456667065620422e-02  -1.410426441823140919e+00  1.864437103271484375e+00  -2.031289402638570607e+00  -1.570699040089742482e+00  -3.117361847554342091e+00  3.616561889648437500e+00
2.042786031961441040e-02  -1.404505077992574513e+00  1.857716560363769531e+00  -2.030534092579976857e+00  -1.570699040089742482e+00  -3.120728794728414357e+00  3.645324945449829102e+00
1.733480766415596008e-02  -1.399027172719137013e+00  1.851438999176025391e+00  -2.029850308095113576e+00  -1.570686642323629201e+00  -3.123843971882955373e+00  3.677160024642944336e+00
1.373841613531112671e-02  -1.392542187367574513e+00  1.844275474548339844e+00  -2.029058758412496388e+00  -1.570710961018697560e+00  -3.127343002949849904e+00  3.716827869415283203e+00
-1.683122316469365387e-02  -1.337320152913228810e+00  1.786498069763183594e+00  -2.019873921071187794e+00  -1.570782486592428029e+00  -3.158447329198018849e+00  4.523720026016235352e+00
-1.680738130678349762e-02  -1.337344471608297169e+00  1.786546230316162109e+00  -2.019861523305074513e+00  -1.570794884358541310e+00  -3.158435169850484669e+00  4.565708875656127930e+00
-1.678353944887334137e-02  -1.337368313466207326e+00  1.786546230316162109e+00  -2.019921604787008107e+00  -1.570830647145406544e+00  -3.158315483723775685e+00  4.594652891159057617e+00
-1.659137407411748200e-02  -1.337536160145894826e+00  1.786845207214355469e+00  -2.019981686268941701e+00  -1.570830647145406544e+00  -3.158063713704244435e+00  4.625746011734008789e+00
-1.486570039858037262e-02  -1.339417759572164357e+00  1.788522720336914062e+00  -2.020173374806539357e+00  -1.570818726216451466e+00  -3.156254593526021779e+00  4.663699865341186523e+00
-1.045400301088506012e-02  -1.343720738087789357e+00  1.792595386505126953e+00  -2.020329300557271779e+00  -1.570830647145406544e+00  -3.151785437260762990e+00  4.703629016876220703e+00
-3.812138234273731996e-03  -1.350624863301412404e+00  1.799028396606445312e+00  -2.020581070576803029e+00  -1.570758644734517873e+00  -3.144667927418844044e+00  4.741800069808959961e+00
5.214636214077472687e-03  -1.359722916279928029e+00  1.807701587677001953e+00  -2.021060768757955373e+00  -1.570699040089742482e+00  -3.135202709828512013e+00  4.780440092086791992e+00
1.349835749715566635e-02  -1.368353192006246388e+00  1.815859317779541016e+00  -2.021600071583883107e+00  -1.570615116749898732e+00  -3.126444164906637013e+00  4.816066980361938477e+00
2.269362844526767731e-02  -1.377930466328756154e+00  1.825059890747070312e+00  -2.022127930318013966e+00  -1.570483032857076466e+00  -3.116726700459615529e+00  4.850135087966918945e+00
3.283527866005897522e-02  -1.388670746480123341e+00  1.835267066955566406e+00  -2.022583786641256154e+00  -1.570339504872457326e+00  -3.106231276188985646e+00  4.877731084823608398e+00
4.361284151673316956e-02  -1.400046173726217091e+00  1.846312046051025391e+00  -2.023231331502095998e+00  -1.570315186177388966e+00  -3.095076147709981740e+00  4.909867048263549805e+00
5.486977472901344299e-02  -1.412068668995992482e+00  1.858004093170166016e+00  -2.023854557667867482e+00  -1.570351425801412404e+00  -3.083393875752584279e+00  4.944823980331420898e+00
6.657012552022933960e-02  -1.424547497426168263e+00  1.870235443115234375e+00  -2.024526421223775685e+00  -1.570195500050679982e+00  -3.071519676839010060e+00  4.978772878646850586e+00
8.148337155580520630e-02  -1.440657917653219044e+00  1.886192798614501953e+00  -2.025293652211324513e+00  -1.569823567067281544e+00  -3.056266848240987599e+00  5.014220952987670898e+00
9.651570767164230347e-02  -1.457152668629781544e+00  1.902832508087158203e+00  -2.026037041340963185e+00  -1.569596115742818654e+00  -3.040918413792745412e+00  5.052036046981811523e+00
1.087557226419448853e-01  -1.470482651387349904e+00  1.916225910186767578e+00  -2.026564423237935841e+00  -1.569596115742818654e+00  -3.028660599385396779e+00  5.084503889083862305e+00
1.177105605602264404e-01  -1.480527702962056935e+00  1.926277160644531250e+00  -2.026828591023580373e+00  -1.569475952778951466e+00  -3.019554678593770802e+00  5.114594936370849609e+00
1.296266168355941772e-01  -1.493893925343648732e+00  1.939850807189941406e+00  -2.027332607899801076e+00  -1.569596115742818654e+00  -3.007620636616842091e+00  5.144602060317993164e+00
1.414344608783721924e-01  -1.507392231618062794e+00  1.953459739685058594e+00  -2.027955834065572560e+00  -1.569823567067281544e+00  -2.995853964482442677e+00  5.173516988754272461e+00
1.530385613441467285e-01  -1.521022144948140919e+00  1.967248916625976562e+00  -2.028699223195211232e+00  -1.569895569478170216e+00  -2.984147612248555959e+00  5.204143047332763672e+00
1.615979075431823730e-01  -1.531055752431051076e+00  1.977468013763427734e+00  -2.029082600270406544e+00  -1.569763485585347951e+00  -2.975700203572408498e+00  5.233721017837524414e+00
1.753595471382141113e-01  -1.547647301350728810e+00  1.994132995605468750e+00  -2.029778305684224904e+00  -1.569955650960103810e+00  -2.962004486714498341e+00  5.269397020339965820e+00
1.856809705495834351e-01  -1.560246769581929982e+00  2.007191658020019531e+00  -2.030390087758199513e+00  -1.569895569478170216e+00  -2.951640431080953419e+00  5.306896924972534180e+00
1.955346167087554932e-01  -1.572426621113912404e+00  2.019627094268798828e+00  -2.030677620564595998e+00  -1.569967571889058888e+00  -2.941874806080953419e+00  5.338876008987426758e+00
2.071990221738815308e-01  -1.587184254323140919e+00  2.034734725952148438e+00  -2.031205479298726857e+00  -1.569955650960103810e+00  -2.930299822484151662e+00  5.373419046401977539e+00
2.180477380752563477e-01  -1.601006809865133107e+00  2.049159049987792969e+00  -2.031853024159566701e+00  -1.569859329854146779e+00  -2.919683758412496388e+00  5.411499977111816406e+00
2.262591719627380371e-01  -1.611844364796773732e+00  2.060265064239501953e+00  -2.032308880482808888e+00  -1.569667641316549123e+00  -2.911607805882589162e+00  5.444936037063598633e+00
2.339908778667449951e-01  -1.622082535420553029e+00  2.070939540863037109e+00  -2.032573048268453419e+00  -1.569487873707906544e+00  -2.904022995625631154e+00  5.477957963943481445e+00
2.429093867540359497e-01  -1.634154621754781544e+00  2.083878993988037109e+00  -2.033171955739156544e+00  -1.569512192402974904e+00  -2.895239893590108693e+00  5.516217947006225586e+00
2.495988309383392334e-01  -1.643134419118062794e+00  2.093535423278808594e+00  -2.033567730580465138e+00  -1.569115940724508107e+00  -2.888769690190450490e+00  5.550591945648193359e+00
2.557002902030944824e-01  -1.651466671620504201e+00  2.102616786956787109e+00  -2.033891503010885060e+00  -1.568912331257955373e+00  -2.882826153432027638e+00  5.584038019180297852e+00
2.638997435569763184e-01  -1.662867848073140919e+00  2.115136623382568359e+00  -2.034275356923238576e+00  -1.568888489400045216e+00  -2.874918047581807912e+00  5.630918025970458984e+00
2.687185406684875488e-01  -1.669701401387349904e+00  2.122828960418701172e+00  -2.034550968800679982e+00  -1.568828407918111623e+00  -2.870220724736348927e+00  5.666065931320190430e+00
2.742204070091247559e-01  -1.677542511616842091e+00  2.131647109985351562e+00  -2.034934822713033498e+00  -1.568552796040670216e+00  -2.864972416554586232e+00  5.701416969299316406e+00
2.782366275787353516e-01  -1.683189217244283498e+00  2.138104438781738281e+00  -2.035330597554342091e+00  -1.568576637898580373e+00  -2.861234251652852834e+00  5.735372066497802734e+00
2.826715409755706787e-01  -1.689603153859273732e+00  2.145484924316406250e+00  -2.035762612019674123e+00  -1.568528954182760060e+00  -2.856980387364522755e+00  5.773721933364868164e+00
3.175182938575744629e-01  -1.742967430745260060e+00  2.207152366638183594e+00  -2.034922901784078419e+00  -1.570950333272115529e+00  -2.824088398610250294e+00  6.593098878860473633e+00
3.174224197864532471e-01  -1.742907349263326466e+00  2.207008361816406250e+00  -2.034850899373189748e+00  -1.570758644734517873e+00  -2.824196402226583302e+00  6.668596982955932617e+00
3.184538185596466064e-01  -1.742763344441549123e+00  2.205834388732910156e+00  -2.036913220082418263e+00  -1.564248863850728810e+00  -2.828425947819845021e+00  6.757531881332397461e+00
3.243991136550903320e-01  -1.742259804402486623e+00  2.199927806854248047e+00  -2.046338383351461232e+00  -1.533088509236470998e+00  -2.852762524281637013e+00  6.834317922592163086e+00
3.356549441814422607e-01  -1.743051354085103810e+00  2.194260120391845703e+00  -2.044396225606099904e+00  -1.516819302235738576e+00  -2.882574621831075490e+00  6.890542984008789062e+00
3.464673161506652832e-01  -1.745065514241353810e+00  2.188641071319580078e+00  -2.033591572438375294e+00  -1.519109074269429982e+00  -2.916364494954244435e+00  6.941297054290771484e+00
3.497637212276458740e-01  -1.748902146016256154e+00  2.181116580963134766e+00  -2.017247502003804982e+00  -1.539358917866842091e+00  -2.962136332188741505e+00  7.018620014190673828e+00
3.320229649543762207e-01  -1.752630535756246388e+00  2.171675682067871094e+00  -1.991825405751363576e+00  -1.571286503468648732e+00  -3.017014328633443654e+00  7.099143028259277344e+00
3.004250526428222656e-01  -1.754644695912496388e+00  2.162210941314697266e+00  -1.967349831257955373e+00  -1.598501984273092091e+00  -3.062366072331563771e+00  7.156111955642700195e+00
2.591165602207183838e-01  -1.754021469746724904e+00  2.146515369415283203e+00  -1.943989578877584279e+00  -1.623858753834859669e+00  -3.106949869786397755e+00  7.222568035125732422e+00
2.182035297155380249e-01  -1.747463051472799123e+00  2.123847484588623047e+00  -1.919021908436910451e+00  -1.638197247182027638e+00  -3.151881281529561818e+00  7.286006927490234375e+00
1.866044998168945312e-01  -1.736995999013082326e+00  2.100951671600341797e+00  -1.895001713429586232e+00  -1.637873951588765919e+00  -3.192403141652242482e+00  7.343364953994750977e+00
1.614061743021011353e-01  -1.724959198628560841e+00  2.079146385192871094e+00  -1.873283688222066701e+00  -1.631639782582418263e+00  -3.226897303258077443e+00  7.391653060913085938e+00
1.316283643245697021e-01  -1.706939522420064748e+00  2.050177574157714844e+00  -1.848111454640523732e+00  -1.620454136525289357e+00  -3.266963783894674123e+00  7.444519996643066406e+00
1.033369749784469604e-01  -1.687456909810201466e+00  2.021339893341064453e+00  -1.827148262654439748e+00  -1.612613503132955373e+00  -3.301493946705953419e+00  7.491293907165527344e+00
7.125707715749740601e-02  -1.663707081471578419e+00  1.989005565643310547e+00  -1.806389156972066701e+00  -1.607853714619771779e+00  -3.336443249379293263e+00  7.544475078582763672e+00
2.361678890883922577e-02  -1.627237621937887013e+00  1.940569877624511719e+00  -1.779093567525045216e+00  -1.599652592335836232e+00  -3.382702414189473927e+00  7.603641033172607422e+00
-1.988870302309209137e-02  -1.592494789754049123e+00  1.895956039428710938e+00  -1.756307427083150685e+00  -1.593538109456197560e+00  -3.422432009373800099e+00  7.661771059036254883e+00
-5.694419542421513825e-02  -1.561996761952535451e+00  1.857955932617187500e+00  -1.737238709126607716e+00  -1.591799561177388966e+00  -3.455691639577047169e+00  7.714372873306274414e+00
-1.218493620501917007e-01  -1.511563603078023732e+00  1.796417236328125000e+00  -1.708958927785054982e+00  -1.595084969197408498e+00  -3.508263889943258107e+00  7.794990062713623047e+00
-1.646845976458948257e-01  -1.481522862111226857e+00  1.760849952697753906e+00  -1.694291416798726857e+00  -1.599184815083638966e+00  -3.538060728703634084e+00  7.842686891555786133e+00
-2.540367285357874039e-01  -1.421142880116597951e+00  1.691754341125488281e+00  -1.671347920094625294e+00  -1.609232250844137013e+00  -3.592286411915914357e+00  7.931737899780273438e+00
-3.132732550250452164e-01  -1.379225079213277638e+00  1.645874977111816406e+00  -1.663732830678121388e+00  -1.615526501332418263e+00  -3.624814097081319630e+00  7.999727964401245117e+00
-3.834326902972620132e-01  -1.342450443898336232e+00  1.604870796203613281e+00  -1.652087513600484669e+00  -1.627683464680806935e+00  -3.657210413609639943e+00  8.068136930465698242e+00
-4.463866392718713882e-01  -1.317854229603902638e+00  1.577607631683349609e+00  -1.639470402394429982e+00  -1.642285648976461232e+00  -3.682286326085225880e+00  8.133347988128662109e+00
-4.829052130328577164e-01  -1.302679840718404591e+00  1.561196804046630859e+00  -1.634181801472799123e+00  -1.650989357625142873e+00  -3.696543518696920216e+00  8.175504922866821289e+00
-5.218094030963342789e-01  -1.282256428395406544e+00  1.539778709411621094e+00  -1.632322613392965138e+00  -1.658710781727926076e+00  -3.712597433720723927e+00  8.226530075073242188e+00
-5.504034201251428726e-01  -1.264037434254781544e+00  1.520804405212402344e+00  -1.633581940327779591e+00  -1.662583176289693654e+00  -3.725273434315816701e+00  8.262482881546020508e+00
-5.757840315448206070e-01  -1.244680706654683888e+00  1.501255512237548828e+00  -1.637059990559713185e+00  -1.664633099232808888e+00  -3.737038437520162404e+00  8.301264047622680664e+00
-5.985277334796350601e-01  -1.225060764943258107e+00  1.481563091278076172e+00  -1.642444912587301076e+00  -1.665076557789937794e+00  -3.748396221791402638e+00  8.340942859649658203e+00
-6.182854811297815445e-01  -1.205740276967183888e+00  1.462122440338134766e+00  -1.649149243031637013e+00  -1.664405171071187794e+00  -3.759047094975606740e+00  8.384788990020751953e+00
-6.324089209185999039e-01  -1.190411392842428029e+00  1.446849346160888672e+00  -1.654954258595601857e+00  -1.663086239491597951e+00  -3.766930643712179005e+00  8.418210029602050781e+00
-6.535814444171350601e-01  -1.163924519215719044e+00  1.420485019683837891e+00  -1.666179482136861623e+00  -1.659609619771138966e+00  -3.780073467885152638e+00  8.469543933868408203e+00
-6.666615645038049820e-01  -1.145396057759420216e+00  1.402062416076660156e+00  -1.675150219594137013e+00  -1.656240765248433888e+00  -3.788495365773336232e+00  8.514740943908691406e+00
-6.775715986834924820e-01  -1.126915280018941701e+00  1.383926868438720703e+00  -1.684241120015279591e+00  -1.652308289204732716e+00  -3.796462599431173146e+00  8.548660039901733398e+00
-6.873186270343225601e-01  -1.109298054371969044e+00  1.366606712341308594e+00  -1.693739716206685841e+00  -1.648063961659566701e+00  -3.803855482731954396e+00  8.590317010879516602e+00
-6.956027189837854507e-01  -1.092424694691793263e+00  1.350017070770263672e+00  -1.703394238148824513e+00  -1.643676582966939748e+00  -3.810600344334737599e+00  8.630486011505126953e+00
-7.011659781085413101e-01  -1.079733673726217091e+00  1.337344169616699219e+00  -1.711165730153219044e+00  -1.640115563069478810e+00  -3.815703694020406544e+00  8.664985895156860352e+00
-7.071364561664026382e-01  -1.064753357564107716e+00  1.322670459747314453e+00  -1.720820252095357716e+00  -1.635631863270894826e+00  -3.821478668843404591e+00  8.704216003417968750e+00
-7.130830923663538101e-01  -1.048671070729390919e+00  1.306775093078613281e+00  -1.732105557118551076e+00  -1.630524937306539357e+00  -3.827672545109884084e+00  8.749749898910522461e+00
-7.171471754657190445e-01  -1.036519352589742482e+00  1.294868946075439453e+00  -1.741316143666402638e+00  -1.626388374959127248e+00  -3.832021776829854787e+00  8.794216871261596680e+00
-7.204321066485803726e-01  -1.026117149983541310e+00  1.284268379211425781e+00  -1.749890629445211232e+00  -1.622396294270650685e+00  -3.836047236119405568e+00  8.830726861953735352e+00
-7.230933348285120132e-01  -1.016314808522359669e+00  1.274757385253906250e+00  -1.757830444966451466e+00  -1.618811432515279591e+00  -3.839521710072652638e+00  8.868555068969726562e+00
-7.257435957538049820e-01  -1.005804840718404591e+00  1.264420509338378906e+00  -1.766621414815084279e+00  -1.614819351826803029e+00  -3.843223635350362599e+00  8.916476011276245117e+00
-7.278049627887170914e-01  -9.417422453509729507e-01  1.201020717620849609e+00  -1.830338780079976857e+00  -1.570566956196920216e+00  -3.869593445454732716e+00  9.723456859588623047e+00
-7.278049627887170914e-01  -9.418743292437952164e-01  1.201080322265625000e+00  -1.830158535634176076e+00  -1.570722881947652638e+00  -3.869461599980489552e+00  9.807714939117431641e+00
-7.286446730243127945e-01  -9.443429152118127945e-01  1.204027175903320312e+00  -1.829235378895894826e+00  -1.573828045521871388e+00  -3.867412630711690724e+00  9.887028932571411133e+00
-7.352026144610803726e-01  -9.639952818499963882e-01  1.224724769592285156e+00  -1.822291676198140919e+00  -1.596799198781148732e+00  -3.853023831044332326e+00  9.950021982192993164e+00
-7.397349516498010757e-01  -1.022486511860982716e+00  1.288376808166503906e+00  -1.802851502095357716e+00  -1.650821510945455373e+00  -3.810001198445455373e+00  1.004485702514648438e+01
-7.347829977618616226e-01  -1.058078114186422169e+00  1.327952861785888672e+00  -1.790187184010640919e+00  -1.674967590962545216e+00  -3.784901205693380177e+00  1.009760594367980957e+01
