a1     a2   a3   a4  a5   a6   t1
-8.869762609668648823e-01  1.809640356673520412e+00  -3.141592653589793116e+00  2.135806862110763982e-01  5.008028631899208612e-04  -7.219560894627773395e-01  2.917383909225463867e+00
-1.117780696834756116e+00  2.240584932833579401e+00  -3.141592653589793116e+00  2.053287941210353018e-01  -3.099939665932484670e-02  -8.106780739532202240e-01  2.943095922470092773e+00
-1.295360319828930740e+00  2.457313640347383643e+00  -3.141592653589793116e+00  2.457623435633611020e-01  -2.681681845244009849e-02  -9.158650908159450266e-01  2.978528022766113281e+00
-1.459581531966281709e+00  2.622068907473387611e+00  -3.141592653589793116e+00  2.960657638907370770e-01  -3.744031125695918005e-02  -1.041054716015154202e+00  3.015297889709472656e+00
-1.542343203981278998e+00  2.655069894588493629e+00  -3.141592653589793116e+00  3.030160087088184517e-01  1.455434791584091052e-02  -1.110858858131612337e+00  3.046746969223022461e+00
-1.607260924951629200e+00  2.727581345310708283e+00  -3.141592625620114543e+00  3.077278810618531146e-01  3.435232330723239462e-03  -1.175611803090620855e+00  3.082418918609619141e+00
-1.661881914474403477e+00  2.777849311206742833e+00  -3.141592653589793116e+00  3.256751726384084500e-01  -4.457564049959367863e-02  -1.224806311426672067e+00  3.111499071121215820e+00
-1.716660943622835278e+00  2.835479515712874043e+00  -3.141592653589793116e+00  3.405760169651101954e-01  -3.183537069024613281e-02  -1.286321673481883643e+00  3.139885902404785156e+00
-1.777718802284917965e+00  2.887810240036320142e+00  -3.141592653589793116e+00  3.553819945532150082e-01  2.474492387932522054e-03  -1.345692057643828043e+00  3.172669887542724609e+00
-1.824405493432115222e+00  2.924607158886206371e+00  -3.141592653589793116e+00  3.668351806261715420e-01  1.301815129404570309e-02  -1.390017152375906839e+00  3.206456899642944336e+00
-2.119545856876601686e+00  2.870800359765495635e+00  -3.141592653589793116e+00  4.905864805833222153e-01  6.860401084639144130e-03  -1.836191536555996429e+00  3.234834909439086914e+00
-2.132865665217782425e+00  2.893756552594978881e+00  -3.141592653589793116e+00  4.967081026930469378e-01  2.204495069283871761e-02  -1.862420650785046705e+00  3.269095897674560547e+00
-2.142083799058763116e+00  2.879196951324575871e+00  -3.141592653589793116e+00  4.963116161159265571e-01  7.025486338316966339e-02  -1.876150600643367916e+00  3.300579071044921875e+00
-2.159628837204880192e+00  2.860174582411228350e+00  -3.141592653589793116e+00  4.992011241786367681e-01  3.035297196872875983e-02  -1.894220473024057716e+00  3.328291893005371094e+00
-2.164947368196111555e+00  2.867361480931682749e+00  -3.141592653589793116e+00  5.133663516691070461e-01  8.573482956385629350e-02  -1.919398016571926879e+00  3.360190868377685547e+00
-2.180278909897370720e+00  2.882008296994249541e+00  -3.141592653589793116e+00  5.340891888117333952e-01  9.683090035255829953e-02  -1.945002922840787685e+00  3.395124912261962891e+00
-2.179503461602631198e+00  2.853472008255863113e+00  -3.141592653589793116e+00  6.014983076808549933e-01  -5.109647832287630281e-02  -2.194903709030217254e+00  3.422307968139648438e+00
-2.186666008501451319e+00  2.870827469238892427e+00  -3.141592653589793116e+00  6.027569541531747621e-01  2.982688214414055961e-01  -2.213189759089633668e+00  3.458355903625488281e+00
-2.160583000462019232e+00  2.897172757190104697e+00  -3.141592653589793116e+00  6.205392675589502804e-01  2.196872414889703903e-02  -2.235487587039437507e+00  3.496800899505615234e+00
-2.182944295936180001e+00  2.876718356919635511e+00  -3.141592653589793116e+00  6.374053896463766078e-01  3.616789970195548598e-01  -2.232859575287335030e+00  3.525707006454467773e+00
-2.188461385024539130e+00  2.922336309293180445e+00  -3.141592653589793116e+00  6.647535836777492824e-01  3.192005978594730786e-02  -2.279868175581005740e+00  3.568168878555297852e+00
-2.209601018643373216e+00  2.919434558214766717e+00  -3.141592653589793116e+00  6.757375768781590519e-01  3.151858285588090003e-01  -2.341790938979354753e+00  3.616561889648437500e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  3.645324945449829102e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  3.677160024642944336e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  3.716827869415283203e+00
1.217598090306181444e-03  -1.138520794711570111e-01  1.037794996359987787e-02  7.019849154091085952e-02  -4.336730176446985940e-02  -6.553751705809536532e-02  4.523720026016235352e+00
1.215767408272355353e-03  -1.135643140089101638e-01  1.278475022053220111e-02  9.379483851070996581e-02  -4.382491795501877729e-02  -4.660749731903151422e-02  4.565708875656127930e+00
1.611102454156564676e-03  -1.133127628022176786e-01  1.455943052349416289e-02  7.054615018901842782e-02  2.087025653876094233e-02  -9.712205317642322311e-02  4.594652891159057617e+00
1.945078588675514669e-02  -1.417755408621568791e-01  3.417702475572602094e-01  1.232835470314417037e-01  -5.037111924108608058e-02  -6.358558063830825613e-02  4.625746011734008789e+00
6.810795405410814685e-02  -4.344084892761672090e-01  1.382702681486433383e+00  4.353636497687123769e-02  -5.963680680645337684e-02  -2.800414523478709020e-02  4.663699865341186523e+00
1.243025501939408334e-01  -6.282642574010874892e-01  2.677589664441500261e+00  2.811331866746501554e-02  -7.188799153006972253e-02  2.791065517136209415e-02  4.703629016876220703e+00
2.048806380297016061e-01  -1.332646531412814639e+00  3.141592653589793116e+00  1.346151594565838869e-02  -5.889883932023433528e-03  5.872890309875491988e-02  4.741800069808959961e+00
2.726206401542878854e-01  -1.489527281811592552e+00  3.141592653589793116e+00  -1.269553503116988176e-02  1.876595107427581066e-02  1.045423910053963207e-01  4.780440092086791992e+00
3.040405122380984149e-01  -1.633732220720888861e+00  3.141592653589793116e+00  -3.276870008357623404e-02  -5.881280907847581847e-03  1.453974907043290576e-01  4.816066980361938477e+00
3.523462953223815974e-01  -1.724196220856221151e+00  3.141592653589793116e+00  -5.659568169009391442e-02  -2.178023025218277578e-02  1.806894587109867389e-01  4.850135087966918945e+00
3.854750160592917418e-01  -1.805175814865614514e+00  3.141592653589793116e+00  -6.814404394172376978e-02  -7.448223228172641541e-02  2.230677952360211602e-01  4.877731084823608398e+00
4.290645074352647526e-01  -1.886886287929602446e+00  3.141592653589793116e+00  -9.113634587054968150e-02  -1.004274821370565729e-01  2.554937644630334570e-01  4.909867048263549805e+00
4.549179582433930946e-01  -1.961825922506261533e+00  3.141592653589793116e+00  -1.234575348965001040e-01  -6.259257479564594995e-02  2.803000757337869575e-01  4.944823980331420898e+00
4.813656630826275706e-01  -2.050638534473369745e+00  3.141592653589793116e+00  -1.411234477796007580e-01  5.165949135895128719e-02  3.186871521308465849e-01  4.978772878646850586e+00
7.451747111748954211e-01  -2.608705959992477563e+00  3.141592653589793116e+00  -4.577205833833265514e-01  -1.385094969066234284e-02  5.905649771818072269e-01  5.014220952987670898e+00
7.664884789321574354e-01  -2.663295454125069295e+00  3.141592653589793116e+00  -4.814826338233360037e-01  -1.391591562685264363e-02  6.140412689907436272e-01  5.052036046981811523e+00
7.780931513657655119e-01  -2.700459318794544927e+00  3.141592653589793116e+00  -4.979041055318635389e-01  1.554786544638067300e-02  6.327829297716430768e-01  5.084503889083862305e+00
7.921258918940355942e-01  -2.717655234189919167e+00  3.141592653589793116e+00  -5.173779108258110826e-01  -3.977159720690979193e-03  6.505760689194769464e-01  5.114594936370849609e+00
8.104800721928733243e-01  -2.752122046364126717e+00  3.141592653589793116e+00  -5.291435627723840573e-01  2.615097037638476271e-02  6.707535512951506851e-01  5.144602060317993164e+00
8.243334852962151960e-01  -2.774990470760064110e+00  3.141592653589793116e+00  -5.568806722101694584e-01  -1.959087177708151127e-03  6.941321402213406211e-01  5.173516988754272461e+00
8.501604780439731002e-01  -2.819335033280758296e+00  3.141592653589793116e+00  -5.846345583420569092e-01  -1.534586604233576998e-02  7.192782754418005631e-01  5.204143047332763672e+00
8.526963326504648499e-01  -2.803804491335636584e+00  3.141592653589793116e+00  -6.104998943388879606e-01  8.810273591690409101e-04  7.340013355591926691e-01  5.233721017837524414e+00
8.759556480523207345e-01  -2.814194314443962064e+00  3.141592653589793116e+00  -6.399066302121223515e-01  3.464121287846821245e-02  7.645371164925752749e-01  5.269397020339965820e+00
9.811385703760315824e-01  -2.789967202553816250e+00  3.141592653589793116e+00  -9.158116593589417098e-01  6.675441372779476745e-02  9.919783151778390762e-01  5.306896924972534180e+00
9.765016743260244159e-01  -2.820231702339850433e+00  3.141592653589793116e+00  -9.534429633776819735e-01  1.652567266395037898e-02  1.022223195600880263e+00  5.338876008987426758e+00
9.752046024387323042e-01  -2.828736965932737935e+00  3.141592653589793116e+00  -9.754048901405956151e-01  8.017137309706545700e-02  1.038326873654755733e+00  5.373419046401977539e+00
9.886556624661944070e-01  -2.886608592460113698e+00  3.141592653589793116e+00  -1.010843933387617577e+00  4.122565138528167666e-02  1.060684305882476419e+00  5.411499977111816406e+00
9.844685049030418300e-01  -2.898313385228956207e+00  3.141592653589793116e+00  -1.035256924591540173e+00  7.333698634445992570e-02  1.066238539436427546e+00  5.444936037063598633e+00
9.937156982282489004e-01  -2.904611909595366193e+00  3.141592653589793116e+00  -1.045868379744865795e+00  -1.198128479012658745e-02  1.091396551383280622e+00  5.477957963943481445e+00
1.082916163411113963e+00  -2.961430958270176106e+00  3.141592653589793116e+00  -1.272284376763197944e+00  1.401431165523946698e-01  1.349225070325351661e+00  5.516217947006225586e+00
1.088784264760108478e+00  -2.929511903931884653e+00  3.141592653589793116e+00  -1.284588418386283681e+00  -5.451258796165144721e-02  1.360398261085966176e+00  5.550591945648193359e+00
1.125834226611221789e+00  -3.037061169450513187e+00  3.141592653589793116e+00  -1.339997668959832300e+00  3.429576303914346203e-01  1.362436536389695974e+00  5.584038019180297852e+00
1.083470956868126445e+00  -2.991484778262809119e+00  3.141592653589793116e+00  -1.373330115523088590e+00  -8.623635444228150426e-02  1.382442097370608414e+00  5.630918025970458984e+00
1.098843296796947033e+00  -3.002511663165453371e+00  3.141592653589793116e+00  -1.408677685716585026e+00  1.564111290125799747e-02  1.413736760325735808e+00  5.666065931320190430e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  5.701416969299316406e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  5.735372066497802734e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  5.773721933364868164e+00
-3.141592653589793116e+00  -5.134095003938187185e-01  7.529210074897568772e-01  -2.832196633619536996e-01  -2.873402748060120082e+00  -6.374065473958013817e-01  6.593098878860473633e+00
3.141592653589793116e+00  -3.832372326720748790e-01  5.837122296129793053e-01  -2.820136462169842706e-01  3.141592647885863787e+00  -6.493417639210784520e-01  6.668596982955932617e+00
3.141592653589793116e+00  -1.436550669895919619e-01  3.338938063254749955e-01  9.029654542859367750e-01  3.141592653589793116e+00  -5.339847613769845847e-01  6.757531881332397461e+00
3.141592653589793116e+00  3.065690907229023932e-01  -1.581783060133804542e-01  5.725036503139506738e-01  3.141592653589793116e+00  -4.256833128878694250e-01  6.834317922592163086e+00
3.141592653589793116e+00  5.659798349383510230e-01  -4.418686713603464100e-01  -9.814356116038648326e-01  3.141592653589793116e+00  -3.116705802855198604e-01  6.890542984008789062e+00
3.141592653589793116e+00  7.154557354892815413e-01  -6.251352423535170288e-01  -1.044073897977011445e+00  3.141592653589793116e+00  -3.597244473938295828e-01  6.941297054290771484e+00
3.141592653589793116e+00  9.769837135498392611e-01  -4.544534692497519957e-01  6.902094101254558911e-01  3.042984349862547955e+00  -3.363906223664331341e-01  7.018620014190673828e+00
1.551311266606743899e+00  1.434458553351730448e+00  -1.293433835289450551e+00  -1.834607325266988775e+00  2.355141070698731021e+00  -2.134438624864548883e-01  7.099143028259277344e+00
3.141592653589793116e+00  1.568298636772770704e+00  -1.424651016851397500e+00  -1.855013830659351548e+00  3.141592653589793116e+00  -1.827350761484980990e-01  7.156111955642700195e+00
2.527516444326048273e+00  1.790912594796322477e+00  -1.613304114970514735e+00  -1.961653702687800704e+00  3.053019360117787517e+00  -1.677086411133171251e-01  7.222568035125732422e+00
3.141592653589793116e+00  1.919028974938734811e+00  -1.705596105590839962e+00  -1.995901551578855626e+00  3.141592653589793116e+00  -9.467879441733885459e-02  7.286006927490234375e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  2.742639753312429152e-01  7.343364953994750977e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  2.974549092180007182e-01  7.391653060913085938e+00
3.141592649362511036e+00  3.141592265125079830e+00  -3.141592406702253371e+00  -3.141591664376262028e+00  3.141592330122136900e+00  3.175457487163632631e-01  7.444519996643066406e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  3.297556745782511678e-01  7.491293907165527344e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  3.416972490538220386e-01  7.544475078582763672e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592641900183391e+00  3.141592653589793116e+00  3.642188107857784463e-01  7.603641033172607422e+00
3.141592653589793116e+00  3.141592635098681363e+00  -3.141592650174899859e+00  -3.141592547786907108e+00  3.141592653589793116e+00  4.248137325563437483e-01  7.661771059036254883e+00
3.141592653589793116e+00  3.141592454078700136e+00  -3.141592577845742085e+00  -3.141592238576267349e+00  3.141592653589793116e+00  4.774065191433675692e-01  7.714372873306274414e+00
3.141592653589793116e+00  1.470538391981031534e+00  -1.382645616121086718e+00  -8.833393101610935091e-03  1.696313305196028853e+00  5.753655429786126430e-01  7.794990062713623047e+00
5.888623325874151604e-01  -3.141592590348677216e+00  3.141590349149300465e+00  -3.141489916530538995e+00  -1.895802023128461966e-01  6.372492085803412032e-02  7.842686891555786133e+00
5.458414359333654264e-01  -3.141583020611595334e+00  3.141357320502114803e+00  -3.131807832905640687e+00  -3.949447284214879783e-01  2.153630097521858910e-01  7.931737899780273438e+00
6.803229055274006010e-01  -3.141592587466350839e+00  3.141589786453050870e+00  -3.141129932736443475e+00  -9.523850593380254193e-01  4.631113942854237497e-01  7.999727964401245117e+00
4.549326662465054127e-01  -8.035358558820954178e-01  1.373085944652376433e+00  2.289197950421885785e+00  -1.502127979206183239e+00  5.953842117446550564e-01  8.068136930465698242e+00
1.445187672026714831e-01  -9.288228066543333661e-01  1.487149526916855091e+00  2.155810566087380753e+00  -1.614361095555398640e+00  5.324305033760420303e-01  8.133347988128662109e+00
2.458046092192607557e-02  -9.317886145685753130e-01  1.468394623899079265e+00  2.781209823672929904e+00  -1.672380122102144151e+00  5.132337181671666748e-01  8.175504922866821289e+00
-1.377558672275730756e-01  -8.575745945128527836e-01  1.375652074287098792e+00  2.971418584359311055e+00  -1.705346651873722807e+00  5.287537200476440935e-01  8.226530075073242188e+00
-2.507930111848730714e-01  -8.251893040637804377e-01  1.354237781357711556e+00  3.054448967373617041e+00  -1.768122216223034782e+00  5.422818472220862773e-01  8.262482881546020508e+00
-1.459531852601685387e+00  -7.341941138635743602e-01  1.331098110078521968e+00  3.096313772944914611e+00  -2.070041770346337628e+00  7.508430076454372104e-01  8.301264047622680664e+00
-1.525958162729939449e+00  -7.600210735188723810e-01  1.311611211574894353e+00  3.093744209357438102e+00  -2.051184048637032298e+00  7.538995200847371514e-01  8.340942859649658203e+00
-1.574133741385748131e+00  -7.802681169494326552e-01  1.280117832284745072e+00  3.118316801017218864e+00  -2.016571969627281025e+00  7.609654739900081344e-01  8.384788990020751953e+00
-2.017106174424507792e+00  -8.909720742368739677e-01  1.211090233046578923e+00  3.141592653589793116e+00  -2.020564530140901205e+00  9.719231846194335001e-01  8.418210029602050781e+00
-2.056287867989546658e+00  -9.103911396986155147e-01  1.193100920113512542e+00  3.141592653589793116e+00  -1.998217220765799551e+00  9.807135303827072548e-01  8.469543933868408203e+00
-2.086900091216489006e+00  -9.245194597118360225e-01  1.183922829069760763e+00  3.141592653589793116e+00  -1.983517081618060951e+00  9.843596193659380766e-01  8.514740943908691406e+00
-2.113154693707213649e+00  -9.527378096790404260e-01  1.172711783399181584e+00  3.141592653589793116e+00  -1.970443445173350350e+00  9.981575491265959332e-01  8.548660039901733398e+00
-2.153616583302435217e+00  -9.712446882927796565e-01  1.172941546523809775e+00  3.141592653589793116e+00  -1.959696055561879868e+00  1.006167794526412251e+00  8.590317010879516602e+00
-2.270276741922006014e+00  -1.691891188377377953e+00  9.179700715627949759e-01  3.141592653589793116e+00  -1.843257611022850906e+00  1.241272677956381187e+00  8.630486011505126953e+00
-2.241494113630915219e+00  -1.744357490684903533e+00  9.199008451916432794e-01  3.141592653589793116e+00  -1.814695269665741684e+00  1.291583623050394314e+00  8.664985895156860352e+00
-2.315538828657302428e+00  -1.710126093773630895e+00  9.080742001728498991e-01  3.141592653589793116e+00  -1.809047989171438164e+00  1.317135179603553308e+00  8.704216003417968750e+00
-2.366913036137117565e+00  -1.788112349085005048e+00  8.778257856852220709e-01  3.141592653589793116e+00  -1.763999485305807413e+00  1.303260632678680642e+00  8.749749898910522461e+00
-2.358846376225813835e+00  -1.797968665123295118e+00  8.766400902103371751e-01  3.141592653589793116e+00  -1.739203933205249575e+00  1.332589702971175516e+00  8.794216871261596680e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  8.830726861953735352e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  8.868555068969726562e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  8.916476011276245117e+00
3.141592653589793116e+00  3.590562460423329938e-01  -1.993937434528872399e-01  -1.251517954191485871e-01  2.757963659425963776e+00  4.002296888259055385e-01  9.723456859588623047e+00
3.141592645548798135e+00  8.525581675622031508e-01  -9.397785579141416656e-01  -3.135749305883465954e-02  3.141591793136172761e+00  2.666863612938388250e-01  9.807714939117431641e+00
3.141592653589793116e+00  5.653471252409899561e-01  -7.996499619427839267e-01  4.314466858973607655e-02  3.141592653589793116e+00  1.119795401136927382e-01  9.887028932571411133e+00
3.141592653589793116e+00  -6.472755671375364506e-02  2.226343051194890899e-01  8.954781220675884779e-01  3.141592653589793116e+00  1.514853399009607471e-01  9.950021982192993164e+00
3.141592624460137539e+00  -4.932228317313964161e-01  5.720825139002266857e-01  9.869896742556892866e-01  1.690998764849655611e+00  -1.866823462731937999e-01  1.004485702514648438e+01
3.141592653589793116e+00  -9.193216516641204358e-03  3.815472604354519515e-01  9.440977642946922765e-01  3.141592653589793116e+00  -2.932543587867290080e-01  1.009760594367980957e+01
3.141592653589793116e+00  9.724173572091353579e-01  -7.566155759737657194e-01  9.460993774310306748e-01  -3.141592653589793116e+00  -1.822160746373411855e-01  1.017594289779663086e+01
3.141592653589793116e+00  -6.884744376391468967e-02  3.080617754066949932e-01  6.627701294307671853e-01  3.141592653589793116e+00  -4.511652436938444199e-01  1.027368688583374023e+01
3.141592653589793116e+00  -8.710503644298364101e-01  1.141851049629465820e+00  1.479098097873591922e+00  2.568665116855743502e+00  -5.050903463371112512e-01  1.037131094932556152e+01
3.141592653589793116e+00  -4.160587773262951483e-01  5.897513786023980131e-01  6.508132112305788919e-01  2.739327759375568050e+00  -4.696074595135726892e-01  1.044374704360961914e+01
