tif_tot   t1   iter_no
7.882164730050198465e-01  2.978528022766113281e+00  4.800000000000000000e+01
7.719738890578577983e-01  3.015297889709472656e+00  4.900000000000000000e+01
7.579361206128772954e-01  3.046746969223022461e+00  5.000000000000000000e+01
7.448052999695454757e-01  3.082418918609619141e+00  5.100000000000000000e+01
7.323014531662253024e-01  3.111499071121215820e+00  5.200000000000000000e+01
7.195372731411597833e-01  3.139885902404785156e+00  5.300000000000000000e+01
7.064609240757027120e-01  3.172669887542724609e+00  5.400000000000000000e+01
6.931284515100040178e-01  3.206456899642944336e+00  5.500000000000000000e+01
6.795187990497730812e-01  3.234834909439086914e+00  5.600000000000000000e+01
6.658301674701117001e-01  3.269095897674560547e+00  5.700000000000000000e+01
6.522146903282504127e-01  3.300579071044921875e+00  5.800000000000000000e+01
6.402472074365871402e-01  3.328291893005371094e+00  5.900000000000000000e+01
6.270727434887830576e-01  3.360190868377685547e+00  6.000000000000000000e+01
6.116327461932024034e-01  3.395124912261962891e+00  6.100000000000000000e+01
5.989278240184916502e-01  3.422307968139648438e+00  6.200000000000000000e+01
5.855292193283405666e-01  3.458355903625488281e+00  6.300000000000000000e+01
5.706755485452661425e-01  3.496800899505615234e+00  6.400000000000000000e+01
5.567597328145761360e-01  3.525707006454467773e+00  6.500000000000000000e+01
5.422278223852154966e-01  3.568168878555297852e+00  6.600000000000000000e+01
5.264190277498739245e-01  3.616561889648437500e+00  6.700000000000000000e+01
5.129325415140795208e-01  3.645324945449829102e+00  6.800000000000000000e+01
5.004090913131388207e-01  3.677160024642944336e+00  6.900000000000000000e+01
4.857544521960929229e-01  3.716827869415283203e+00  7.000000000000000000e+01
9.687115723044572579e-01  4.523720026016235352e+00  7.100000000000000000e+01
9.686571930180069012e-01  4.565708875656127930e+00  7.200000000000000000e+01
9.686290641858810169e-01  4.594652891159057617e+00  7.300000000000000000e+01
9.657559962237490803e-01  4.625746011734008789e+00  7.400000000000000000e+01
9.553864779875559377e-01  4.663699865341186523e+00  7.500000000000000000e+01
9.394393202753186234e-01  4.703629016876220703e+00  7.600000000000000000e+01
9.215672074539937864e-01  4.741800069808959961e+00  7.700000000000000000e+01
9.052038460326052860e-01  4.780440092086791992e+00  7.800000000000000000e+01
8.914669699359420996e-01  4.816066980361938477e+00  7.900000000000000000e+01
8.790468093602386013e-01  4.850135087966918945e+00  8.000000000000000000e+01
8.668512145155026216e-01  4.877731084823608398e+00  8.100000000000000000e+01
8.543227444425198769e-01  4.909867048263549805e+00  8.200000000000000000e+01
8.417680112552434757e-01  4.944823980331420898e+00  8.300000000000000000e+01
8.289150797216451316e-01  4.978772878646850586e+00  8.400000000000000000e+01
8.142726648142801782e-01  5.014220952987670898e+00  8.500000000000000000e+01
7.987128874171942616e-01  5.052036046981811523e+00  8.600000000000000000e+01
7.840746492640178200e-01  5.084503889083862305e+00  8.700000000000000000e+01
7.701730970645035423e-01  5.114594936370849609e+00  8.800000000000000000e+01
7.574405454444312902e-01  5.144602060317993164e+00  8.900000000000000000e+01
7.435398049954661248e-01  5.173516988754272461e+00  9.000000000000000000e+01
7.286399466834921901e-01  5.204143047332763672e+00  9.100000000000000000e+01
7.158621008640162486e-01  5.233721017837524414e+00  9.200000000000000000e+01
7.002450215670057432e-01  5.269397020339965820e+00  9.300000000000000000e+01
6.857619790162825524e-01  5.306896924972534180e+00  9.400000000000000000e+01
6.697088725941837684e-01  5.338876008987426758e+00  9.500000000000000000e+01
6.546817440837113811e-01  5.373419046401977539e+00  9.600000000000000000e+01
6.378301557866565830e-01  5.411499977111816406e+00  9.700000000000000000e+01
6.226733486305700005e-01  5.444936037063598633e+00  9.800000000000000000e+01
6.077381491800477598e-01  5.477957963943481445e+00  9.900000000000000000e+01
5.913280003846856925e-01  5.516217947006225586e+00  1.000000000000000000e+02
5.766215280713233859e-01  5.550591945648193359e+00  1.010000000000000000e+02
5.630126948646462237e-01  5.584038019180297852e+00  1.020000000000000000e+02
5.470632395207855048e-01  5.630918025970458984e+00  1.030000000000000000e+02
5.332327540843554425e-01  5.666065931320190430e+00  1.040000000000000000e+02
5.189646859679672986e-01  5.701416969299316406e+00  1.050000000000000000e+02
5.056423533233823653e-01  5.735372066497802734e+00  1.060000000000000000e+02
4.897408211254338228e-01  5.773721933364868164e+00  1.070000000000000000e+02
1.199035105170109361e+00  6.593098878860473633e+00  1.080000000000000000e+02
1.249179795973597074e+00  6.668596982955932617e+00  1.090000000000000000e+02
1.245405323572201794e+00  6.757531881332397461e+00  1.100000000000000000e+02
1.238592466881104137e+00  6.834317922592163086e+00  1.110000000000000000e+02
1.227937633680525220e+00  6.890542984008789062e+00  1.120000000000000000e+02
1.218644416817453724e+00  6.941297054290771484e+00  1.130000000000000000e+02
1.193159961509914213e+00  7.018620014190673828e+00  1.140000000000000000e+02
1.133056008472034693e+00  7.099143028259277344e+00  1.150000000000000000e+02
1.109086247127594183e+00  7.156111955642700195e+00  1.160000000000000000e+02
1.071569928381084891e+00  7.222568035125732422e+00  1.170000000000000000e+02
1.045427556056952811e+00  7.286006927490234375e+00  1.180000000000000000e+02
1.021304556105739003e+00  7.343364953994750977e+00  1.190000000000000000e+02
1.001073262210897763e+00  7.391653060913085938e+00  1.200000000000000000e+02
9.864423520264281597e-01  7.444519996643066406e+00  1.210000000000000000e+02
9.776053507224276018e-01  7.491293907165527344e+00  1.220000000000000000e+02
9.725962792374811539e-01  7.544475078582763672e+00  1.230000000000000000e+02
9.633593967658313773e-01  7.603641033172607422e+00  1.240000000000000000e+02
9.472570875299708426e-01  7.661771059036254883e+00  1.250000000000000000e+02
9.259279299771151495e-01  7.714372873306274414e+00  1.260000000000000000e+02
8.933406409012012439e-01  7.794990062713623047e+00  1.270000000000000000e+02
9.690126152720153208e-01  7.842686891555786133e+00  1.280000000000000000e+02
9.596923266295314114e-01  7.931737899780273438e+00  1.290000000000000000e+02
9.016844016908027726e-01  7.999727964401245117e+00  1.300000000000000000e+02
8.396784943653647915e-01  8.068136930465698242e+00  1.310000000000000000e+02
8.043603124730115406e-01  8.133347988128662109e+00  1.320000000000000000e+02
7.806669496192617519e-01  8.175504922866821289e+00  1.330000000000000000e+02
7.603403448422437760e-01  8.226530075073242188e+00  1.340000000000000000e+02
7.425320727987652081e-01  8.262482881546020508e+00  1.350000000000000000e+02
7.261060224910197425e-01  8.301264047622680664e+00  1.360000000000000000e+02
7.104449409838253793e-01  8.340942859649658203e+00  1.370000000000000000e+02
6.955299951242411849e-01  8.384788990020751953e+00  1.380000000000000000e+02
6.826236673817740463e-01  8.418210029602050781e+00  1.390000000000000000e+02
6.653540863195033239e-01  8.469543933868408203e+00  1.400000000000000000e+02
6.485535618107318712e-01  8.514740943908691406e+00  1.410000000000000000e+02
6.314746285247978541e-01  8.548660039901733398e+00  1.420000000000000000e+02
6.144069277877268753e-01  8.590317010879516602e+00  1.430000000000000000e+02
5.971796741620414295e-01  8.630486011505126953e+00  1.440000000000000000e+02
5.821110910524942561e-01  8.664985895156860352e+00  1.450000000000000000e+02
5.662792691643570020e-01  8.704216003417968750e+00  1.460000000000000000e+02
5.494440216421132561e-01  8.749749898910522461e+00  1.470000000000000000e+02
5.335449805770779985e-01  8.794216871261596680e+00  1.480000000000000000e+02
5.185384402283392813e-01  8.830726861953735352e+00  1.490000000000000000e+02
5.053582006788356340e-01  8.868555068969726562e+00  1.500000000000000000e+02
4.889880055129516290e-01  8.916476011276245117e+00  1.510000000000000000e+02
1.170311709847134285e+00  9.723456859588623047e+00  1.520000000000000000e+02
1.213386709124530061e+00  9.807714939117431641e+00  1.530000000000000000e+02
1.211574345686788012e+00  9.887028932571411133e+00  1.540000000000000000e+02
1.208062984605670742e+00  9.950021982192993164e+00  1.550000000000000000e+02
1.118158649102873659e+00  1.004485702514648438e+01  1.560000000000000000e+02
1.124719883754077276e+00  1.009760594367980957e+01  1.570000000000000000e+02
1.161812956775192918e+00  1.017594289779663086e+01  1.580000000000000000e+02
1.151177329640199254e+00  1.027368688583374023e+01  1.590000000000000000e+02
1.095734104958852040e+00  1.037131094932556152e+01  1.600000000000000000e+02
1.090369362498739170e+00  1.044374704360961914e+01  1.610000000000000000e+02
1.056906860283927996e+00  1.052453494071960449e+01  1.620000000000000000e+02
1.040215260145090248e+00  1.058335804939270020e+01  1.630000000000000000e+02
1.030015512038274128e+00  1.064609503746032715e+01  1.640000000000000000e+02
1.018635754907111446e+00  1.069538187980651855e+01  1.650000000000000000e+02
1.004803323949604810e+00  1.073952698707580566e+01  1.660000000000000000e+02
9.928699169473566011e-01  1.079499888420104980e+01  1.670000000000000000e+02
9.824836573029742670e-01  1.084607291221618652e+01  1.680000000000000000e+02
9.725464066856795986e-01  1.089772605895996094e+01  1.690000000000000000e+02
9.625002125822555987e-01  1.093909096717834473e+01  1.700000000000000000e+02
9.528354573096211588e-01  1.098573899269104004e+01  1.710000000000000000e+02
9.412126287359634524e-01  1.103569602966308594e+01  1.720000000000000000e+02
9.287139469062755115e-01  1.108380699157714844e+01  1.730000000000000000e+02
9.161870966212256606e-01  1.112520599365234375e+01  1.740000000000000000e+02
9.037754612725226178e-01  1.116949200630187988e+01  1.750000000000000000e+02
8.736571597297293490e-01  1.122491908073425293e+01  1.760000000000000000e+02
8.452390063543300247e-01  1.128705000877380371e+01  1.770000000000000000e+02
8.212861988661049883e-01  1.134194207191467285e+01  1.780000000000000000e+02
7.990705788226077910e-01  1.139073204994201660e+01  1.790000000000000000e+02
7.744322872213007525e-01  1.144928097724914551e+01  1.800000000000000000e+02
7.528299514711640494e-01  1.149039387702941895e+01  1.810000000000000000e+02
7.297483054490450094e-01  1.154058599472045898e+01  1.820000000000000000e+02
7.102521928647276273e-01  1.158176708221435547e+01  1.830000000000000000e+02
6.918020785599232614e-01  1.163001608848571777e+01  1.840000000000000000e+02
6.761254671143978046e-01  1.167397689819335938e+01  1.850000000000000000e+02
6.594073180373782872e-01  1.172115802764892578e+01  1.860000000000000000e+02
6.423438204974014631e-01  1.175706005096435547e+01  1.870000000000000000e+02
6.266600862517544002e-01  1.179090690612792969e+01  1.880000000000000000e+02
6.101134734149846750e-01  1.182710886001586914e+01  1.890000000000000000e+02
5.959916061908545615e-01  1.186051988601684570e+01  1.900000000000000000e+02
5.817181575500431912e-01  1.189194488525390625e+01  1.910000000000000000e+02
5.679125501987326574e-01  1.192764687538146973e+01  1.920000000000000000e+02
5.543598864847567587e-01  1.196869087219238281e+01  1.930000000000000000e+02
5.403612167872067218e-01  1.200525307655334473e+01  1.940000000000000000e+02
5.276708700722064771e-01  1.204089593887329102e+01  1.950000000000000000e+02
5.140595614459168017e-01  1.207693600654602051e+01  1.960000000000000000e+02
5.018920817514576083e-01  1.210980200767517090e+01  1.970000000000000000e+02
4.893275805905923370e-01  1.214242601394653320e+01  1.980000000000000000e+02
8.255844653261785737e-01  1.295419597625732422e+01  1.990000000000000000e+02
8.257752222452934276e-01  1.301288890838623047e+01  2.000000000000000000e+02
8.259211887379896977e-01  1.304193186759948730e+01  2.010000000000000000e+02
8.217304073216289417e-01  1.307304406166076660e+01  2.020000000000000000e+02
8.084822953590055095e-01  1.311288595199584961e+01  2.030000000000000000e+02
7.907200018539876085e-01  1.315202498435974121e+01  2.040000000000000000e+02
7.743377839171257104e-01  1.319227600097656250e+01  2.050000000000000000e+02
7.590777423964655268e-01  1.322800087928771973e+01  2.060000000000000000e+02
7.466794313475187961e-01  1.325291204452514648e+01  2.070000000000000000e+02
7.338210497218700112e-01  1.328693509101867676e+01  2.080000000000000000e+02
7.191257824218528771e-01  1.332348108291625977e+01  2.090000000000000000e+02
7.045715774073331161e-01  1.335579705238342285e+01  2.100000000000000000e+02
6.922882666706380306e-01  1.338562107086181641e+01  2.110000000000000000e+02
6.792265582784769995e-01  1.341203403472900391e+01  2.120000000000000000e+02
6.652921464071903657e-01  1.344452786445617676e+01  2.130000000000000000e+02
6.515915082257384139e-01  1.347954607009887695e+01  2.140000000000000000e+02
6.359672814953440945e-01  1.351999902725219727e+01  2.150000000000000000e+02
6.193936514921525305e-01  1.355759406089782715e+01  2.160000000000000000e+02
6.040368907443223190e-01  1.358870196342468262e+01  2.170000000000000000e+02
5.893088226007817676e-01  1.362180995941162109e+01  2.180000000000000000e+02
5.656560426375096817e-01  1.370398306846618652e+01  2.190000000000000000e+02
5.476580750863379032e-01  1.373572707176208496e+01  2.200000000000000000e+02
5.314673712211748224e-01  1.377328991889953613e+01  2.210000000000000000e+02
5.179336980513304933e-01  1.380472087860107422e+01  2.220000000000000000e+02
5.059687263506827959e-01  1.383584904670715332e+01  2.230000000000000000e+02
4.936008813574992438e-01  1.386976599693298340e+01  2.240000000000000000e+02
9.618443266903801137e-01  1.469377088546752930e+01  2.250000000000000000e+02
9.621069152962357096e-01  1.473576903343200684e+01  2.260000000000000000e+02
9.617911066215356630e-01  1.476000595092773438e+01  2.270000000000000000e+02
9.583928846131752888e-01  1.479038286209106445e+01  2.280000000000000000e+02
9.505145389125875255e-01  1.481897902488708496e+01  2.290000000000000000e+02
9.363604067875184178e-01  1.485978889465332031e+01  2.300000000000000000e+02
9.200584409389140905e-01  1.489800190925598145e+01  2.310000000000000000e+02
9.035690680990098311e-01  1.494009590148925781e+01  2.320000000000000000e+02
8.887479366269668279e-01  1.497593688964843750e+01  2.330000000000000000e+02
8.755346133345649484e-01  1.500949406623840332e+01  2.340000000000000000e+02
8.630312504965786946e-01  1.504323792457580566e+01  2.350000000000000000e+02
8.505148640607580468e-01  1.507385706901550293e+01  2.360000000000000000e+02
8.378456087269630093e-01  1.510318398475646973e+01  2.370000000000000000e+02
8.253587507880402185e-01  1.513670492172241211e+01  2.380000000000000000e+02
8.123664253332301133e-01  1.516724395751953125e+01  2.390000000000000000e+02
7.991807411428754060e-01  1.519909906387329102e+01  2.400000000000000000e+02
7.862434686389714322e-01  1.522981786727905273e+01  2.410000000000000000e+02
7.728993461151635325e-01  1.526283502578735352e+01  2.420000000000000000e+02
7.588595375136450993e-01  1.529117798805236816e+01  2.430000000000000000e+02
7.446727011627713999e-01  1.532514500617980957e+01  2.440000000000000000e+02
7.299737618663267869e-01  1.535739898681640625e+01  2.450000000000000000e+02
7.134951753746212599e-01  1.539647507667541504e+01  2.460000000000000000e+02
6.964923833722685975e-01  1.543836903572082520e+01  2.470000000000000000e+02
6.804134099866537833e-01  1.547397494316101074e+01  2.480000000000000000e+02
6.649413534640897794e-01  1.550859093666076660e+01  2.490000000000000000e+02
6.503543884939289033e-01  1.554345107078552246e+01  2.500000000000000000e+02
6.360182014242814486e-01  1.557553887367248535e+01  2.510000000000000000e+02
6.217714306813334479e-01  1.560940289497375488e+01  2.520000000000000000e+02
6.056751839004854698e-01  1.564314389228820801e+01  2.530000000000000000e+02
5.910274198943421542e-01  1.568150997161865234e+01  2.540000000000000000e+02
5.774011388099444808e-01  1.570994901657104492e+01  2.550000000000000000e+02
5.630159677115533778e-01  1.574875903129577637e+01  2.560000000000000000e+02
5.485517478223874699e-01  1.579038190841674805e+01  2.570000000000000000e+02
5.351611017352632116e-01  1.582444000244140625e+01  2.580000000000000000e+02
5.214333672526181296e-01  1.586174106597900391e+01  2.590000000000000000e+02
5.091508927222307967e-01  1.589883804321289062e+01  2.600000000000000000e+02
4.960123315213106343e-01  1.592929196357727051e+01  2.610000000000000000e+02
1.225958759721144320e+00  1.674592208862304688e+01  2.620000000000000000e+02
1.284110457489575197e+00  1.683787703514099121e+01  2.630000000000000000e+02
1.277651241702589369e+00  1.691299295425415039e+01  2.640000000000000000e+02
1.271917845058087693e+00  1.698011302947998047e+01  2.650000000000000000e+02
1.265208458647212986e+00  1.703328704833984375e+01  2.660000000000000000e+02
1.258748958115954331e+00  1.708430409431457520e+01  2.670000000000000000e+02
1.252823777242730863e+00  1.713550496101379395e+01  2.680000000000000000e+02
1.247601105504227093e+00  1.718629097938537598e+01  2.690000000000000000e+02
1.242410123477126316e+00  1.723635792732238770e+01  2.700000000000000000e+02
1.238139815016561229e+00  1.728925108909606934e+01  2.710000000000000000e+02
1.234718242969859547e+00  1.734682297706604004e+01  2.720000000000000000e+02
1.232408504872270605e+00  1.740786695480346680e+01  2.730000000000000000e+02
1.231567114669316565e+00  1.746192407608032227e+01  2.740000000000000000e+02
1.223290213540703331e+00  1.752012896537780762e+01  2.750000000000000000e+02
1.145475612549879507e+00  1.761791706085205078e+01  2.760000000000000000e+02
1.093711034791951420e+00  1.769335007667541504e+01  2.770000000000000000e+02
1.053272898139289815e+00  1.776885986328125000e+01  2.780000000000000000e+02
1.028577892269573857e+00  1.781405997276306152e+01  2.790000000000000000e+02
1.003202294098258340e+00  1.785921597480773926e+01  2.800000000000000000e+02
9.807313926368865786e-01  1.790618896484375000e+01  2.810000000000000000e+02
9.618857457982938897e-01  1.795616602897644043e+01  2.820000000000000000e+02
9.472079035211762310e-01  1.799146890640258789e+01  2.830000000000000000e+02
9.321986616208561838e-01  1.802651095390319824e+01  2.840000000000000000e+02
9.165600438997967281e-01  1.807070899009704590e+01  2.850000000000000000e+02
9.318957556652052165e-01  1.812020087242126465e+01  2.860000000000000000e+02
8.963475070016762025e-01  1.822655892372131348e+01  2.870000000000000000e+02
8.551968498993527401e-01  1.831268095970153809e+01  2.880000000000000000e+02
8.302162560174826123e-01  1.835909986495971680e+01  2.890000000000000000e+02
8.111206605855350027e-01  1.840347194671630859e+01  2.900000000000000000e+02
7.935684189998468696e-01  1.844782900810241699e+01  2.910000000000000000e+02
7.728499897649059314e-01  1.850460290908813477e+01  2.920000000000000000e+02
7.540424881474008245e-01  1.854582595825195312e+01  2.930000000000000000e+02
7.367018251202692714e-01  1.858554196357727051e+01  2.940000000000000000e+02
7.202066215364604229e-01  1.862347698211669922e+01  2.950000000000000000e+02
7.023098226800155164e-01  1.866729807853698730e+01  2.960000000000000000e+02
6.855571377151208345e-01  1.871132588386535645e+01  2.970000000000000000e+02
6.691193806911133191e-01  1.875198602676391602e+01  2.980000000000000000e+02
6.508457892352355056e-01  1.879743409156799316e+01  2.990000000000000000e+02
6.328560974502415171e-01  1.884265708923339844e+01  3.000000000000000000e+02
6.147203350225509677e-01  1.888150906562805176e+01  3.010000000000000000e+02
5.951621567287257442e-01  1.892826104164123535e+01  3.020000000000000000e+02
5.740762296835211220e-01  1.897915291786193848e+01  3.030000000000000000e+02
5.549336094346133397e-01  1.901874804496765137e+01  3.040000000000000000e+02
5.361247211640642885e-01  1.907278394699096680e+01  3.050000000000000000e+02
5.180279917776309251e-01  1.911962985992431641e+01  3.060000000000000000e+02
5.005424123205947096e-01  1.915637302398681641e+01  3.070000000000000000e+02
4.767879114200490598e-01  1.921196007728576660e+01  3.080000000000000000e+02
1.158740303988982312e+00  2.000826287269592285e+01  3.090000000000000000e+02
1.190225038525901891e+00  2.007652592658996582e+01  3.100000000000000000e+02
1.175371710733970509e+00  2.017078590393066406e+01  3.110000000000000000e+02
1.148349115034010381e+00  2.026704907417297363e+01  3.120000000000000000e+02
1.115752563110447682e+00  2.034170889854431152e+01  3.130000000000000000e+02
1.098004395010969914e+00  2.040929508209228516e+01  3.140000000000000000e+02
1.073629835485373718e+00  2.045724797248840332e+01  3.150000000000000000e+02
1.070460127406806183e+00  2.050166702270507812e+01  3.160000000000000000e+02
1.050693477044618795e+00  2.056071805953979492e+01  3.170000000000000000e+02
1.040958135862660283e+00  2.061694002151489258e+01  3.180000000000000000e+02
1.035183138860793273e+00  2.066788792610168457e+01  3.190000000000000000e+02
1.020880199648438680e+00  2.072110295295715332e+01  3.200000000000000000e+02
1.015064663997391925e+00  2.077675008773803711e+01  3.210000000000000000e+02
9.990301518059243602e-01  2.083212208747863770e+01  3.220000000000000000e+02
9.861287225161105008e-01  2.089583992958068848e+01  3.230000000000000000e+02
9.759869270127220497e-01  2.094038987159729004e+01  3.240000000000000000e+02
9.684799270689146145e-01  2.098504805564880371e+01  3.250000000000000000e+02
9.621024428331707012e-01  2.102461504936218262e+01  3.260000000000000000e+02
9.563756939475998031e-01  2.107242298126220703e+01  3.270000000000000000e+02
9.465190270652339422e-01  2.112793087959289551e+01  3.280000000000000000e+02
9.314609729693884566e-01  2.117807507514953613e+01  3.290000000000000000e+02
9.121366354863622572e-01  2.122080993652343750e+01  3.300000000000000000e+02
8.799948846105751787e-01  2.127291607856750488e+01  3.310000000000000000e+02
8.545112019613483323e-01  2.133546996116638184e+01  3.320000000000000000e+02
8.361932204931943335e-01  2.137808299064636230e+01  3.330000000000000000e+02
8.165514357212848573e-01  2.141171002388000488e+01  3.340000000000000000e+02
7.945591783906122973e-01  2.145927596092224121e+01  3.350000000000000000e+02
7.711526170425203608e-01  2.151833200454711914e+01  3.360000000000000000e+02
7.508022675610006580e-01  2.156219005584716797e+01  3.370000000000000000e+02
7.284920726744303909e-01  2.161368298530578613e+01  3.380000000000000000e+02
7.088920684538220218e-01  2.166574406623840332e+01  3.390000000000000000e+02
6.908138279819260319e-01  2.170677590370178223e+01  3.400000000000000000e+02
6.749897309680628066e-01  2.174875187873840332e+01  3.410000000000000000e+02
6.590221414467052341e-01  2.178858995437622070e+01  3.420000000000000000e+02
6.428214958911353527e-01  2.183078694343566895e+01  3.430000000000000000e+02
6.262919667837462123e-01  2.186842894554138184e+01  3.440000000000000000e+02
6.092358205890329170e-01  2.190938997268676758e+01  3.450000000000000000e+02
5.918307756352725324e-01  2.194965887069702148e+01  3.460000000000000000e+02
5.736510161044150458e-01  2.199510908126831055e+01  3.470000000000000000e+02
5.581443896685056583e-01  2.203227496147155762e+01  3.480000000000000000e+02
5.429424436395486886e-01  2.207111597061157227e+01  3.490000000000000000e+02
5.253465259582099645e-01  2.212382388114929199e+01  3.500000000000000000e+02
5.095027689537743321e-01  2.217030501365661621e+01  3.510000000000000000e+02
4.931241558945512748e-01  2.220776295661926270e+01  3.520000000000000000e+02
8.193502638358639567e-01  2.302117800712585449e+01  3.530000000000000000e+02
8.184934171017069771e-01  2.307767295837402344e+01  3.540000000000000000e+02
8.187048944113372029e-01  2.310511088371276855e+01  3.550000000000000000e+02
8.155180991195838391e-01  2.313917303085327148e+01  3.560000000000000000e+02
8.050143348681262356e-01  2.317806005477905273e+01  3.570000000000000000e+02
7.879414678811889061e-01  2.321599292755126953e+01  3.580000000000000000e+02
7.696577290460464571e-01  2.326597905158996582e+01  3.590000000000000000e+02
7.548101702063853002e-01  2.329521298408508301e+01  3.600000000000000000e+02
7.410198065187115768e-01  2.332700204849243164e+01  3.610000000000000000e+02
7.271740376989119792e-01  2.335738492012023926e+01  3.620000000000000000e+02
7.140721696618865799e-01  2.339137005805969238e+01  3.630000000000000000e+02
7.007110761414856448e-01  2.341917300224304199e+01  3.640000000000000000e+02
6.872838666476657199e-01  2.345441198348999023e+01  3.650000000000000000e+02
6.720647229015710433e-01  2.349133300781250000e+01  3.660000000000000000e+02
6.557152216920457688e-01  2.353450703620910645e+01  3.670000000000000000e+02
6.406138263864628035e-01  2.356792593002319336e+01  3.680000000000000000e+02
6.247788058947189027e-01  2.360480904579162598e+01  3.690000000000000000e+02
6.094530110812164114e-01  2.363706898689270020e+01  3.700000000000000000e+02
5.953224257800315833e-01  2.367364192008972168e+01  3.710000000000000000e+02
5.794670415567434452e-01  2.370638799667358398e+01  3.720000000000000000e+02
5.649083402213532779e-01  2.374450492858886719e+01  3.730000000000000000e+02
5.480061860108669247e-01  2.378839302062988281e+01  3.740000000000000000e+02
5.339644708653110694e-01  2.382102298736572266e+01  3.750000000000000000e+02
5.194299224670133608e-01  2.386088705062866211e+01  3.760000000000000000e+02
5.062175884739419374e-01  2.389523506164550781e+01  3.770000000000000000e+02
4.909778453804438669e-01  2.393220686912536621e+01  3.780000000000000000e+02
9.599287831578978691e-01  2.474051499366760254e+01  3.790000000000000000e+02
9.603004531493753992e-01  2.478631401062011719e+01  3.800000000000000000e+02
9.602133181370524628e-01  2.481747007369995117e+01  3.810000000000000000e+02
9.558167719967760600e-01  2.484894394874572754e+01  3.820000000000000000e+02
9.433572342990964588e-01  2.488361001014709473e+01  3.830000000000000000e+02
9.261037391765222226e-01  2.492506289482116699e+01  3.840000000000000000e+02
9.085961783960198046e-01  2.496780490875244141e+01  3.850000000000000000e+02
8.943423219210178132e-01  2.499934697151184082e+01  3.860000000000000000e+02
8.815254825897365087e-01  2.503370308876037598e+01  3.870000000000000000e+02
8.679037646809278916e-01  2.507166004180908203e+01  3.880000000000000000e+02
