  q1     q2   q3   q4  q5   q6   t1
-3.149169127093713882e-01  -1.369149033223287404e+00  1.796127319335937500e+00  -1.933442417775289357e+00  -1.658648792897359669e+00  -3.370925966893331349e+00  1.915360927581787109e+00
-3.066890875445764664e-01  -1.361932579671041310e+00  1.789881229400634766e+00  -1.938903156911031544e+00  -1.649489704762594044e+00  -3.371225420628682912e+00  1.949508905410766602e+00
-2.974780241595667007e-01  -1.353660885487691701e+00  1.782497406005859375e+00  -1.945381466542379201e+00  -1.639096562062398732e+00  -3.371560875569478810e+00  1.989537954330444336e+00
-2.336967627154749039e-01  -1.285436932240621388e+00  1.718716621398925781e+00  -2.004347149525777638e+00  -1.570589367543355763e+00  -3.375571791325704396e+00  2.810937881469726562e+00
-2.337687651263635757e-01  -1.285425488148824513e+00  1.718740463256835938e+00  -2.004167381917135060e+00  -1.570553604756490529e+00  -3.375571791325704396e+00  2.863455057144165039e+00
-2.338526884662073257e-01  -1.285497013722554982e+00  1.718752384185791016e+00  -2.004167381917135060e+00  -1.570577446614400685e+00  -3.375607792531148732e+00  2.889874935150146484e+00
-2.337568441974084976e-01  -1.285617176686422169e+00  1.719051361083984375e+00  -2.004215065632955373e+00  -1.570637528096334279e+00  -3.375356499348775685e+00  2.917383909225463867e+00
-2.331808249102991226e-01  -1.286527935658590138e+00  1.720104217529296875e+00  -2.004263226185933888e+00  -1.570709530507222951e+00  -3.374674145375387013e+00  2.943095922470092773e+00
-2.311180273639124039e-01  -1.289177242909566701e+00  1.723083496093750000e+00  -2.004634205495015919e+00  -1.570649449025289357e+00  -3.372614685689107716e+00  2.978528022766113281e+00
-2.262843290912073257e-01  -1.294835869465963185e+00  1.729557991027832031e+00  -2.005736653004781544e+00  -1.570709530507222951e+00  -3.367932144795553029e+00  3.015297889709472656e+00
-2.212231794940393570e-01  -1.301405254994527638e+00  1.736629962921142578e+00  -2.006909672413961232e+00  -1.570685211812154591e+00  -3.362532202397481740e+00  3.046746969223022461e+00
-2.148307005511682632e-01  -1.309197727833883107e+00  1.745401382446289062e+00  -2.008322540913717091e+00  -1.570721451436178029e+00  -3.356041971837179005e+00  3.082418918609619141e+00
-2.078979651080530289e-01  -1.318224255238668263e+00  1.756063461303710938e+00  -2.009771649037496388e+00  -1.570433918629781544e+00  -3.348845545445577443e+00  3.111499071121215820e+00
-2.000420729266565445e-01  -1.328234974537984669e+00  1.768017768859863281e+00  -2.011172596608297169e+00  -1.570158306752340138e+00  -3.340990130101339162e+00  3.139885902404785156e+00
