v1     v2   v3   v4  v5   v6   t1
-8.292316794395446777e-01  5.938423275947570801e-01  -6.226044893264770508e-01  -1.609481424093246460e-01  1.685461401939392090e-01  -3.816975653171539307e-01  4.385823965072631836e+00
-7.761303782463073730e-01  5.834240317344665527e-01  -5.984570384025573730e-01  -1.787806749343872070e-01  1.836223006248474121e-01  -3.531032204627990723e-01  4.423205137252807617e+00
-6.969002485275268555e-01  5.568094849586486816e-01  -5.721109509468078613e-01  -1.975719332695007324e-01  2.007118016481399536e-01  -3.306447863578796387e-01  4.471358060836791992e+00
-6.316805481910705566e-01  5.357939600944519043e-01  -5.540866851806640625e-01  -2.138225436210632324e-01  2.259985208511352539e-01  -3.095045983791351318e-01  4.514864921569824219e+00
-5.639424920082092285e-01  5.219497680664062500e-01  -5.300287008285522461e-01  -2.290664911270141602e-01  2.334527075290679932e-01  -2.829954922199249268e-01  4.558875083923339844e+00
-5.131165981292724609e-01  5.053060650825500488e-01  -5.090387463569641113e-01  -2.290664911270141602e-01  2.317749261856079102e-01  -2.651629745960235596e-01  4.596605062484741211e+00
-4.586602747440338135e-01  4.799442589282989502e-01  -4.855177104473114014e-01  -2.410267442464828491e-01  2.384860813617706299e-01  -2.451013773679733276e-01  4.637047052383422852e+00
-4.176774024963378906e-01  4.576248228549957275e-01  -4.605394005775451660e-01  -2.325419038534164429e-01  2.301930040121078491e-01  -2.315592020750045776e-01  4.675396919250488281e+00
-3.596929311752319336e-01  4.228034615516662598e-01  -4.219725430011749268e-01  -2.305765002965927124e-01  2.226429432630538940e-01  -2.145415991544723511e-01  4.716756105422973633e+00
-3.107717335224151611e-01  3.807084858417510986e-01  -3.838659226894378662e-01  -2.202221304178237915e-01  2.135828584432601929e-01  -1.833107173442840576e-01  4.770008087158203125e+00
-2.570568323135375977e-01  3.378337025642395020e-01  -3.367599248886108398e-01  -2.095322012901306152e-01  2.103471308946609497e-01  -1.588868647813796997e-01  4.815212965011596680e+00
-2.192442119121551514e-01  2.982697784900665283e-01  -2.966079711914062500e-01  -1.902375966310501099e-01  1.893267929553985596e-01  -1.441942006349563599e-01  4.865121126174926758e+00
-1.876314133405685425e-01  2.707220613956451416e-01  -2.669638097286224365e-01  -1.742026954889297485e-01  1.772466897964477539e-01  -1.255946755409240723e-01  4.901504993438720703e+00
-1.566194444894790649e-01  2.362969666719436646e-01  -2.336891889572143555e-01  -1.610200554132461548e-01  1.675155013799667358e-01  -1.047181636095046997e-01  4.942274093627929688e+00
3.131877398118376732e-03  -1.342233270406723022e-03  2.147573046386241913e-03  8.868326549418270588e-04  -3.976365923881530762e-02  5.944175645709037781e-03  5.770046949386596680e+00
6.647250265814363956e-04  -8.053399506025016308e-04  2.339320722967386246e-03  2.516687382012605667e-03  3.506584465503692627e-02  -4.146541934460401535e-03  5.845366954803466797e+00
7.664790749549865723e-02  -2.394032776355743408e-01  2.557785212993621826e-01  1.194108203053474426e-01  -3.421736061573028564e-01  2.596022784709930420e-01  5.942909955978393555e+00
3.393549025058746338e-01  -6.081978082656860352e-01  6.603403687477111816e-01  3.052142560482025146e-01  -6.914178729057312012e-01  6.925204396247863770e-01  6.033246994018554688e+00
5.395522117614746094e-01  -7.297274470329284668e-01  7.930552959442138672e-01  3.305009603500366211e-01  -6.473639011383056641e-01  8.428745269775390625e-01  6.128037929534912109e+00
5.040405392646789551e-01  -7.578376531600952148e-01  8.272886276245117188e-01  3.390577137470245361e-01  -6.373929977416992188e-01  8.420116901397705078e-01  6.209948062896728516e+00
5.842293500900268555e-01  -8.365948200225830078e-01  9.130381941795349121e-01  3.888401687145233154e-01  -3.877855539321899414e-01  8.800495862960815430e-01  6.279330015182495117e+00
6.558535099029541016e-01  -8.524842858314514160e-01  9.218969345092773438e-01  3.655188679695129395e-01  -1.958222389221191406e-01  9.060314297676086426e-01  6.330522060394287109e+00
6.543450951576232910e-01  -8.208075761795043945e-01  9.016867280006408691e-01  3.325143158435821533e-01  -1.946238130331039429e-01  9.024121761322021484e-01  6.376608133316040039e+00
5.796402096748352051e-01  -8.169598579406738281e-01  8.973915576934814453e-01  3.084260225296020508e-01  -3.077309429645538330e-01  9.067264795303344727e-01  6.434371948242187500e+00
5.133722424507141113e-01  -8.061196804046630859e-01  8.883794546127319336e-01  2.734800279140472412e-01  -4.053304791450500488e-01  8.922975063323974609e-01  6.493238925933837891e+00
4.929830729961395264e-01  -7.813970446586608887e-01  8.573930263519287109e-01  2.424169182777404785e-01  -4.012078940868377686e-01  8.728111386299133301e-01  6.551938056945800781e+00
5.073002576828002930e-01  -7.424211502075195312e-01  8.180463910102844238e-01  2.017424553632736206e-01  -3.350310027599334717e-01  8.258329629898071289e-01  6.621366977691650391e+00
5.244169235229492188e-01  -7.334089875221252441e-01  8.107472062110900879e-01  1.825676858425140381e-01  -2.906653881072998047e-01  8.188821077346801758e-01  6.671046018600463867e+00
5.217963457107543945e-01  -7.122656702995300293e-01  7.908437848091125488e-01  1.517921984195709229e-01  -2.462998032569885254e-01  7.994676828384399414e-01  6.725064992904663086e+00
5.058429837226867676e-01  -6.828132271766662598e-01  7.660828232765197754e-01  1.110458299517631531e-01  -2.120968252420425415e-01  7.623645067214965820e-01  6.787094116210937500e+00
5.063798427581787109e-01  -6.447449326515197754e-01  7.229907512664794922e-01  7.255250215530395508e-02  -1.754969954490661621e-01  7.261002659797668457e-01  6.839424133300781250e+00
5.311920046806335449e-01  -6.018190383911132812e-01  6.770224571228027344e-01  4.357464239001274109e-02  -1.635607033967971802e-01  6.934312582015991211e-01  6.890905141830444336e+00
5.160822868347167969e-01  -5.418531298637390137e-01  6.228345632553100586e-01  9.683254174888134003e-03  -1.266732662916183472e-01  6.401014328002929688e-01  6.942469120025634766e+00
4.704207777976989746e-01  -4.661512076854705811e-01  5.481296777725219727e-01  -4.510862380266189575e-02  -6.842992454767227173e-02  5.781669616699218750e-01  7.012915134429931641e+00
4.594911634922027588e-01  -4.290160834789276123e-01  5.107133388519287109e-01  -5.795571580529212952e-02  -2.032524533569812775e-02  5.452103614807128906e-01  7.058661937713623047e+00
5.330199599266052246e-01  -3.917531371116638184e-01  4.605394005775451660e-01  -8.758071810007095337e-02  6.593720614910125732e-02  5.129967331886291504e-01  7.097594976425170898e+00
6.258897185325622559e-01  -3.372840285301208496e-01  4.069139659404754639e-01  -1.135625168681144714e-01  1.737712621688842773e-01  4.691824316978454590e-01  7.141798973083496094e+00
6.930653452873229980e-01  -2.862919569015502930e-01  3.527388870716094971e-01  -1.359250843524932861e-01  2.657621800899505615e-01  4.366572499275207520e-01  7.188193082809448242e+00
7.548080682754516602e-01  -2.061414569616317749e-01  2.681270539760589600e-01  -1.805543452501296997e-01  3.738359212875366211e-01  3.815058171749114990e-01  7.262525081634521484e+00
7.689206600189208984e-01  -1.481569856405258179e-01  2.051443755626678467e-01  -2.296656966209411621e-01  4.319354593753814697e-01  3.446902930736541748e-01  7.309572935104370117e+00
7.621839642524719238e-01  -7.828415185213088989e-02  1.332773715257644653e-01  -2.720898389816284180e-01  4.757257997989654541e-01  3.085698485374450684e-01  7.356182098388671875e+00
7.463328242301940918e-01  -1.535259094089269638e-02  6.813431531190872192e-02  -3.104633390903472900e-01  4.968899488449096680e-01  2.829954922199249268e-01  7.398355960845947266e+00
7.197821736335754395e-01  4.369288682937622070e-02  8.845956064760684967e-03  -3.448340892791748047e-01  5.032895207405090332e-01  2.686863243579864502e-01  7.438699007034301758e+00
6.749771237373352051e-01  1.012043878436088562e-01  -5.425179004669189453e-02  -3.683231770992279053e-01  5.210980772972106934e-01  2.315592020750045776e-01  7.490272045135498047e+00
6.118665933609008789e-01  1.557885408401489258e-01  -1.112263947725296021e-01  -3.875698447227478027e-01  4.900110065937042236e-01  2.078064680099487305e-01  7.540199995040893555e+00
5.668570399284362793e-01  1.781974434852600098e-01  -1.397967785596847534e-01  -4.048750698566436768e-01  4.811187088489532471e-01  1.859232783317565918e-01  7.579401016235351562e+00
5.217963457107543945e-01  2.073047310113906860e-01  -1.696071475744247437e-01  -4.044196605682373047e-01  4.791772663593292236e-01  1.691932976245880127e-01  7.618016958236694336e+00
4.687078297138214111e-01  2.365270555019378662e-01  -2.007725238800048828e-01  -4.121375083923339844e-01  4.423617422580718994e-01  1.525352150201797485e-01  7.664809942245483398e+00
4.315088093280792236e-01  2.512021362781524658e-01  -2.183110415935516357e-01  -4.151815176010131836e-01  4.219645857810974121e-01  1.422767192125320435e-01  7.698122024536132812e+00
4.026571810245513916e-01  2.626558542251586914e-01  -2.304678410291671753e-01  -4.244812726974487305e-01  4.131681621074676514e-01  1.255467385053634644e-01  7.730406045913696289e+00
3.680659234523773193e-01  2.692647576332092285e-01  -2.423817515373229980e-01  -4.037485420703887939e-01  3.821050524711608887e-01  1.180446222424507141e-01  7.764045000076293945e+00
3.302405178546905518e-01  2.699806392192840576e-01  -2.439540773630142212e-01  -3.861557245254516602e-01  3.516890704631805420e-01  1.013625785708427429e-01  7.804390907287597656e+00
2.936550676822662354e-01  2.629754543304443359e-01  -2.403492331504821777e-01  -3.672446012496948242e-01  3.211772441864013672e-01  8.940231800079345703e-02  7.837167024612426758e+00
2.559958398342132568e-01  2.485688030719757080e-01  -2.276555299758911133e-01  -3.403519988059997559e-01  2.873577475547790527e-01  7.681888341903686523e-02  7.880043029785156250e+00
2.241785079240798950e-01  2.326281964778900146e-01  -2.180809378623962402e-01  -3.078747391700744629e-01  2.616156339645385742e-01  6.819023936986923218e-02  7.918767929077148438e+00
2.031118422746658325e-01  2.212128192186355591e-01  -2.079311013221740723e-01  -2.870222032070159912e-01  2.354900240898132324e-01  5.984922125935554504e-02  7.948722124099731445e+00
1.809585988521575928e-01  2.080844938755035400e-01  -2.006319016218185425e-01  -2.649472653865814209e-01  2.106347382068634033e-01  5.158010497689247131e-02  7.982350111007690430e+00
1.621801257133483887e-01  1.968864351511001587e-01  -1.860335171222686768e-01  -2.378628998994827271e-01  1.920831650495529175e-01  4.568386822938919067e-02  8.016704082489013672e+00
1.538071483373641968e-01  1.877976059913635254e-01  -1.770597398281097412e-01  -2.313195168972015381e-01  1.830470561981201172e-01  4.242415726184844971e-02  8.043692111968994141e+00
-1.840776996687054634e-03  -2.122006844729185104e-03  5.560680292546749115e-03  -3.238137811422348022e-02  -8.388957940042018890e-04  -2.871420420706272125e-02  8.873434066772460938e+00
-2.122006844729185104e-03  -7.669904152862727642e-04  -1.507136132568120956e-02  3.238137811422348022e-02  0.000000000000000000e+00  -3.422694653272628784e-02  8.956838130950927734e+00
2.092605456709861755e-02  -8.948221220634877682e-04  -3.400324285030364990e-02  -3.588077053427696228e-02  1.243962571024894714e-01  -8.309862017631530762e-02  9.025103092193603516e+00
1.226928979158401489e-01  -4.691424779593944550e-03  -7.994596660137176514e-02  -9.299758821725845337e-02  3.852449059486389160e-01  -3.816975653171539307e-01  9.097414970397949219e+00
2.183110415935516357e-01  -3.479579836130142212e-02  -8.291166275739669800e-02  1.431635618209838867e-01  4.635498300194740295e-02  -5.493089556694030762e-01  9.166579961776733398e+00
1.206859424710273743e-01  -5.155453830957412720e-02  -8.112201839685440063e-02  2.205816507339477539e-01  -2.254232764244079590e-01  -6.009370088577270508e-01  9.224725008010864258e+00
-5.403447523713111877e-02  -5.891764536499977112e-02  -8.073852211236953735e-02  2.521001696586608887e-01  -3.699290752410888672e-01  -7.178790569305419922e-01  9.280334949493408203e+00
-2.973366081714630127e-01  -5.244936048984527588e-02  -1.022014692425727844e-01  3.695935010910034180e-01  -4.342124462127685547e-01  -8.310101628303527832e-01  9.362565994262695312e+00
-4.945681989192962646e-01  -2.867265790700912476e-02  -1.621161997318267822e-01  3.831596672534942627e-01  -4.383589923381805420e-01  -8.188821077346801758e-01  9.428997039794921875e+00
-5.419554114341735840e-01  3.151052445173263550e-02  -2.652380764484405518e-01  3.586638867855072021e-01  -3.323705196380615234e-01  -7.585055828094482422e-01  9.493087053298950195e+00
-4.744474887847900391e-01  1.122490465641021729e-01  -3.272236883640289307e-01  4.068884253501892090e-01  -9.033709019422531128e-02  -7.404094338417053223e-01  9.561224937438964844e+00
-4.298725724220275879e-01  1.759092509746551514e-01  -3.724249899387359619e-01  4.819096624851226807e-01  1.420610100030899048e-01  -7.363827228546142578e-01  9.620378017425537109e+00
-4.590437710285186768e-01  2.489650845527648926e-01  -4.403803348541259766e-01  4.685832262039184570e-01  2.247042208909988403e-01  -7.137804627418518066e-01  9.678735017776489258e+00
-5.171816349029541016e-01  3.115898668766021729e-01  -5.100997686386108398e-01  4.634539783000946045e-01  3.070837855339050293e-01  -6.979133486747741699e-01  9.728518009185791016e+00
-6.673071980476379395e-01  4.465034604072570801e-01  -6.496152877807617188e-01  4.527640342712402344e-01  3.015710413455963135e-01  -7.022276520729064941e-01  9.790163993835449219e+00
-7.849891185760498047e-01  5.579599738121032715e-01  -7.556133866310119629e-01  4.349315166473388672e-01  2.032524645328521729e-01  -7.078362703323364258e-01  9.845021963119506836e+00
-8.649989962577819824e-01  6.387112736701965332e-01  -8.268156647682189941e-01  4.099563956260681152e-01  1.867621690034866333e-01  -6.941982507705688477e-01  9.911456108093261719e+00
-8.426923751831054688e-01  6.606727838516235352e-01  -8.297174572944641113e-01  3.798759877681732178e-01  8.719722181558609009e-02  -6.662270426750183105e-01  9.972082138061523438e+00
-8.198615908622741699e-01  6.537954211235046387e-01  -8.086763620376586914e-01  3.668611049652099609e-01  8.484832011163234711e-03  -6.383038163185119629e-01  1.002382493019104004e+01
-9.224337935447692871e-01  6.253911852836608887e-01  -7.493879795074462891e-01  3.104633390903472900e-01  -6.742325425148010254e-02  -5.893602371215820312e-01  1.010520100593566895e+01
-9.784368872642517090e-01  6.203035116195678711e-01  -7.281551361083984375e-01  2.619991302490234375e-01  -9.975669533014297485e-02  -5.579855442047119141e-01  1.015255212783813477e+01
-9.837035536766052246e-01  6.213772892951965332e-01  -7.150651812553405762e-01  2.091487050056457520e-01  -1.222151294350624084e-01  -5.164002776145935059e-01  1.019730401039123535e+01
-9.277260303497314453e-01  6.601230502128601074e-01  -7.280784249305725098e-01  7.482950389385223389e-02  -9.290171414613723755e-02  -4.606256783008575439e-01  1.029086995124816895e+01
-9.071067571640014648e-01  6.618360280990600586e-01  -7.110767960548400879e-01  0.000000000000000000e+00  -9.139170497655868530e-02  -4.313841760158538818e-01  1.035160398483276367e+01
-9.037064313888549805e-01  5.213106274604797363e-01  -5.612835884094238281e-01  4.319114983081817627e-02  -1.629614979028701782e-01  -3.752261102199554443e-01  1.042228198051452637e+01
-8.468724489212036133e-01  4.723894000053405762e-01  -5.011004209518432617e-01  1.176850963383913040e-02  -1.725728511810302734e-01  -3.318911492824554443e-01  1.047647404670715332e+01
-7.565209865570068359e-01  4.765183627605438232e-01  -4.942102730274200439e-01  -4.297543317079544067e-02  -1.452727764844894409e-01  -3.061729967594146729e-01  1.051653194427490234e+01
-6.882076859474182129e-01  4.848529994487762451e-01  -4.971759617328643799e-01  -8.858739584684371948e-02  -1.163428574800491333e-01  -2.942846417427062988e-01  1.055180597305297852e+01
