  v1     v2   v3   v4  v5   v6   t1
5.271397233009338379e-01  -3.325158953666687012e-01  4.087547659873962402e-01  4.114663898944854736e-01  -2.994138896465301514e-01  1.485804319381713867e-01  9.525921344757080078e-01
5.203646421432495117e-01  -2.951890528202056885e-01  3.712105751037597656e-01  3.853168189525604248e-01  -2.242727875709533691e-01  1.319702863693237305e-01  1.004529953002929688e+00
5.235476493835449219e-01  -2.593322396278381348e-01  3.435861468315124512e-01  3.693298697471618652e-01  -1.679229587316513062e-01  1.288543939590454102e-01  1.041439056396484375e+00
5.035931468009948730e-01  -2.303783595561981201e-01  3.100175261497497559e-01  3.361575305461883545e-01  -1.144253835082054138e-01  1.219514757394790649e-01  1.078649044036865234e+00
5.092688202857971191e-01  -2.028050422668457031e-01  2.763594388961791992e-01  3.114220798015594482e-01  -5.913016945123672485e-02  1.134187057614326477e-01  1.122757911682128906e+00
5.115697979927062988e-01  -1.496654003858566284e-01  2.337659001350402832e-01  2.746305167675018311e-01  1.114533003419637680e-02  9.532252699136734009e-02  1.172131061553955078e+00
5.289549231529235840e-01  -1.012555137276649475e-01  1.796035915613174438e-01  2.206295877695083618e-01  6.998787820339202881e-02  8.295480906963348389e-02  1.216690063476562500e+00
5.753195285797119141e-01  -5.351036414504051208e-02  1.300815790891647339e-01  1.795956045389175415e-01  1.438586413860321045e-01  7.255250215530395508e-02  1.257326126098632812e+00
6.345183849334716797e-01  -4.704207647591829300e-03  7.946020364761352539e-02  1.235813349485397339e-01  2.127919048070907593e-01  6.195844709873199463e-02  1.299081087112426758e+00
6.862135529518127441e-01  5.357427895069122314e-02  1.751294732093811035e-02  6.624879688024520874e-02  2.642761468887329102e-01  5.400091782212257385e-02  1.336597919464111328e+00
7.056056261062622070e-01  1.059980764985084534e-01  -3.704563528299331665e-02  8.125305175781250000e-03  3.078747391700744629e-01  4.563593119382858276e-02  1.374490022659301758e+00
7.180820107460021973e-01  1.439129710197448730e-01  -7.847589999437332153e-02  -2.404035627841949463e-02  3.433720171451568604e-01  3.408313542604446411e-02  1.415636062622070312e+00
7.162539958953857422e-01  1.709365993738174438e-01  -1.110729947686195374e-01  -6.529006361961364746e-02  3.643923699855804443e-01  2.718022279441356659e-02  1.458997964859008789e+00
6.931803822517395020e-01  1.983053684234619141e-01  -1.393621563911437988e-01  -9.692841768264770508e-02  3.854606151580810547e-01  2.248240634799003601e-02  1.501100063323974609e+00
6.519674062728881836e-01  2.123796492815017700e-01  -1.641743034124374390e-01  -1.239168941974639893e-01  4.153492748737335205e-01  1.716141030192375183e-02  1.548444032669067383e+00
6.328309774398803711e-01  2.403492331504821777e-01  -1.905459910631179810e-01  -1.544766724109649658e-01  4.537467360496520996e-01  8.077368140220642090e-03  1.593266963958740234e+00
5.961049199104309082e-01  2.666697800159454346e-01  -2.181576341390609741e-01  -1.768871694803237915e-01  4.855049252510070801e-01  2.159557491540908813e-02  1.642514944076538086e+00
5.712544322013854980e-01  2.861513495445251465e-01  -2.420877367258071899e-01  -1.957024037837982178e-01  4.992388486862182617e-01  4.793690051883459091e-03  1.680409908294677734e+00
5.327771306037902832e-01  3.010181784629821777e-01  -2.474694550037384033e-01  -2.076626569032669067e-01  4.890522658824920654e-01  2.924151020124554634e-03  1.724509954452514648e+00
4.887135028839111328e-01  2.930542528629302979e-01  -2.549987435340881348e-01  -2.200783193111419678e-01  4.685832262039184570e-01  8.053399622440338135e-03  1.761847019195556641e+00
4.224838912487030029e-01  2.824825644493103027e-01  -2.504223585128784180e-01  -2.116414159536361694e-01  4.335173666477203369e-01  1.270327833481132984e-03  1.807368993759155273e+00
3.884167373180389404e-01  2.667337059974670410e-01  -2.374218851327896118e-01  -2.046665996313095093e-01  4.021187126636505127e-01  7.669904152862727642e-04  1.843822002410888672e+00
3.352898657321929932e-01  2.540911436080932617e-01  -2.280645966529846191e-01  -1.987943351268768311e-01  3.613963127136230469e-01  -1.438106992281973362e-04  1.879075050354003906e+00
3.046741485595703125e-01  2.371022999286651611e-01  -2.133256047964096069e-01  -1.885118633508682251e-01  3.284876048564910889e-01  -2.157160546630620956e-03  1.914835929870605469e+00
2.782896757125854492e-01  2.314649224281311035e-01  -2.062692940235137939e-01  -1.794038563966751099e-01  3.080185651779174805e-01  -8.436894975602626801e-03  1.939223051071166992e+00
2.517134547233581543e-01  2.040194422006607056e-01  -1.880916208028793335e-01  -1.710628271102905273e-01  2.725212872028350830e-01  -1.869539148174226284e-03  1.970659971237182617e+00
2.349036037921905518e-01  1.966179907321929932e-01  -1.777500212192535400e-01  -1.597736924886703491e-01  2.546408176422119141e-01  -1.941444468684494495e-03  2.008872032165527344e+00
-2.505501965060830116e-03  1.683543995022773743e-02  1.227184664458036423e-03  1.303883735090494156e-02  3.281280770897865295e-02  8.868326549418270588e-04  2.819404125213623047e+00
-2.249838551506400108e-03  -2.021019719541072845e-02  1.278317300602793694e-03  2.159557491540908813e-02  1.452488079667091370e-02  5.273059359751641750e-04  2.889881134033203125e+00
5.394499376416206360e-02  -6.815987825393676758e-02  6.626797467470169067e-02  6.694388389587402344e-02  1.684023290872573853e-01  -5.495965853333473206e-02  2.972275972366333008e+00
4.737444221973419189e-02  -2.504862844944000244e-01  2.441074848175048828e-01  2.682788670063018799e-01  4.372804164886474609e-01  -2.131754010915756226e-01  3.047269105911254883e+00
-2.656982541084289551e-01  -3.912673890590667725e-01  3.828560411930084229e-01  4.039402902126312256e-01  7.399060577154159546e-02  -3.269776105880737305e-01  3.124273061752319336e+00
-2.332545667886734009e-01  -4.279167354106903076e-01  4.101992547512054443e-01  4.294666945934295654e-01  -1.066596060991287231e-01  -3.518808186054229736e-01  3.176687002182006836e+00
-2.918398380279541016e-01  -4.501978158950805664e-01  4.366604387760162354e-01  4.493125677108764648e-01  -2.365686148405075073e-01  -3.672446012496948242e-01  3.234429121017456055e+00
-4.580722451210021973e-01  -4.850191771984100342e-01  4.781162440776824951e-01  4.251763522624969482e-01  -4.081347882747650146e-01  -3.867069780826568604e-01  3.307126045227050781e+00
-5.376730561256408691e-01  -5.141264796257019043e-01  4.861696660518646240e-01  4.025740921497344971e-01  -6.883978843688964844e-01  -4.105076491832733154e-01  3.400244951248168945e+00
-5.883072018623352051e-01  -4.967413246631622314e-01  4.220364689826965332e-01  3.539900481700897217e-01  -7.482710480690002441e-01  -4.079909622669219971e-01  3.472902059555053711e+00
-7.801698446273803711e-01  -4.624824225902557373e-01  3.703157603740692139e-01  3.023619949817657471e-01  -6.502640843391418457e-01  -4.041080772876739502e-01  3.517270088195800781e+00
-9.118877053260803223e-01  -4.193008840084075928e-01  3.338453471660614014e-01  2.835707366466522217e-01  -6.371772885322570801e-01  -4.086141586303710938e-01  3.570809125900268555e+00
-9.506334662437438965e-01  -3.772058784961700439e-01  3.223277330398559570e-01  2.932060658931732178e-01  -7.184063792228698730e-01  -4.168113470077514648e-01  3.625555992126464844e+00
-9.659860730171203613e-01  -3.444809615612030029e-01  3.000210821628570557e-01  2.997973859310150146e-01  -7.611660957336425781e-01  -4.174585044384002686e-01  3.673273086547851562e+00
-9.781301021575927734e-01  -3.093655705451965332e-01  2.686000466346740723e-01  2.725212872028350830e-01  -7.294079065322875977e-01  -4.196396470069885254e-01  3.708769083023071289e+00
-9.861962795257568359e-01  -2.537843585014343262e-01  2.232836931943893433e-01  2.444302588701248169e-01  -6.421148180961608887e-01  -4.301857650279998779e-01  3.759491920471191406e+00
-9.726333022117614746e-01  -1.933710724115371704e-01  1.678686290979385376e-01  2.021019756793975830e-01  -5.107676982879638672e-01  -4.388863146305084229e-01  3.813966035842895508e+00
-9.868226647377014160e-01  -1.220920905470848083e-01  1.223349720239639282e-01  1.661732643842697144e-01  -3.895592391490936279e-01  -4.506548047065734863e-01  3.857499122619628906e+00
-9.494702219963073730e-01  -7.432137429714202881e-02  6.713722646236419678e-02  1.296932846307754517e-01  -2.752776443958282471e-01  -4.518052935600280762e-01  3.904251098632812500e+00
-9.170904159545898438e-01  -1.613236404955387115e-02  2.179531008005142212e-02  9.534649550914764404e-02  -1.732439547777175903e-01  -4.504630565643310547e-01  3.950891971588134766e+00
-8.609083890914916992e-01  3.580566868185997009e-02  -2.854482643306255341e-02  5.486378446221351624e-02  -8.734103292226791382e-02  -4.464842975139617920e-01  3.999288082122802734e+00
-7.865614295005798340e-01  7.480712980031967163e-02  -6.082233786582946777e-02  2.159557491540908813e-02  -1.313471142202615738e-02  -4.399888515472412109e-01  4.045838117599487305e+00
-7.102714776992797852e-01  1.267068088054656982e-01  -1.078899875283241272e-01  -2.835467644035816193e-02  5.690110102295875549e-02  -4.303535223007202148e-01  4.086264133453369141e+00
-5.840631723403930664e-01  1.916581243276596069e-01  -1.789005100727081299e-01  -8.441688120365142822e-02  1.382260620594024658e-01  -4.196396470069885254e-01  4.129485130310058594e+00
-4.915130138397216797e-01  2.549348175525665283e-01  -2.384828776121139526e-01  -1.530145853757858276e-01  2.110182344913482666e-01  -4.051866531372070312e-01  4.172964096069335938e+00
-3.868699669837951660e-01  3.129193186759948730e-01  -2.968892157077789307e-01  -2.109463363885879517e-01  2.815334200859069824e-01  -3.860118985176086426e-01  4.217416048049926758e+00
-3.021303117275238037e-01  3.487121760845184326e-01  -3.354816138744354248e-01  -2.483131438493728638e-01  3.325382769107818604e-01  -3.732367157936096191e-01  4.255203008651733398e+00
-2.402469664812088013e-01  3.780367970466613770e-01  -3.579927682876586914e-01  -2.800713479518890381e-01  3.680115938186645508e-01  -3.557397425174713135e-01  4.300692081451416016e+00
-1.530145853757858276e-01  3.993335664272308350e-01  -3.829583227634429932e-01  -3.091690540313720703e-01  4.062652289867401123e-01  -3.347194194793701172e-01  4.348093986511230469e+00
-9.450600296258926392e-02  4.018774032592773438e-01  -3.894905149936676025e-01  -3.204342126846313477e-01  4.193040728569030762e-01  -3.143222630023956299e-01  4.385823965072631836e+00
-3.759531304240226746e-02  4.060958623886108398e-01  -3.876881003379821777e-01  -3.218962848186492920e-01  4.362018406391143799e-01  -2.903298437595367432e-01  4.423205137252807617e+00
1.242524478584527969e-02  3.967002332210540771e-01  -3.864225447177886963e-01  -3.236699700355529785e-01  4.521887898445129395e-01  -2.735759019851684570e-01  4.471358060836791992e+00
5.124774202704429626e-02  3.915869593620300293e-01  -3.796218931674957275e-01  -3.282958567142486572e-01  4.543219804763793945e-01  -2.490082383155822754e-01  4.514864921569824219e+00
9.242234379053115845e-02  4.060575067996978760e-01  -3.884167373180389404e-01  -3.385543525218963623e-01  4.679360687732696533e-01  -2.346990704536437988e-01  4.558875083923339844e+00
1.126197576522827148e-01  4.030918180942535400e-01  -3.902191519737243652e-01  -3.397048413753509521e-01  4.679360687732696533e-01  -2.245604097843170166e-01  4.596605062484741211e+00
1.257352977991104126e-01  3.990523219108581543e-01  -3.828304708003997803e-01  -3.385543525218963623e-01  4.590437710285186768e-01  -2.117852270603179932e-01  4.637047052383422852e+00
1.385695934295654297e-01  3.855533003807067871e-01  -3.745853304862976074e-01  -3.293984234333038330e-01  4.414509236812591553e-01  -1.920831650495529175e-01  4.675396919250488281e+00
1.459071487188339233e-01  3.739078342914581299e-01  -3.544518351554870605e-01  -3.167191147804260254e-01  4.156848490238189697e-01  -1.800509989261627197e-01  4.716756105422973633e+00
1.587925851345062256e-01  3.322218954563140869e-01  -3.208448588848114014e-01  -2.886520624160766602e-01  3.706960678100585938e-01  -1.563941389322280884e-01  4.770008087158203125e+00
1.550343334674835205e-01  2.985893785953521729e-01  -2.891042530536651611e-01  -2.668647170066833496e-01  3.260667920112609863e-01  -1.330728381872177124e-01  4.815212965011596680e+00
1.632794737815856934e-01  2.682293355464935303e-01  -2.583479285240173340e-01  -2.362570166587829590e-01  2.825400829315185547e-01  -1.177330315113067627e-01  4.865121126174926758e+00
1.639953255653381348e-01  2.464851588010787964e-01  -2.372812628746032715e-01  -2.169863879680633545e-01  2.602733969688415527e-01  -1.087208911776542664e-01  4.901504993438720703e+00
1.688401550054550171e-01  2.231814265251159668e-01  -2.121239751577377319e-01  -1.988422721624374390e-01  2.326138168573379517e-01  -9.774333983659744263e-02  4.942274093627929688e+00
0.000000000000000000e+00  -1.342233270406723022e-03  1.265534199774265289e-03  4.506068769842386246e-03  -2.590989507734775543e-02  1.342233270406723022e-03  5.770046949386596680e+00
0.000000000000000000e+00  -9.843043517321348190e-04  1.176051911897957325e-03  -1.850364357233047485e-02  3.787015331909060478e-03  2.636529505252838135e-03  5.845366954803466797e+00
-1.029173284769058228e-01  1.131822168827056885e-01  -1.534619927406311035e-01  -6.315686553716659546e-02  -2.757090926170349121e-01  1.465910375118255615e-01  5.942909955978393555e+00
-1.033647432923316956e-01  1.753979176282882690e-01  -3.349319398403167725e-01  -9.724000841379165649e-02  -5.283605456352233887e-01  4.749588072299957275e-01  6.033246994018554688e+00
8.681052923202514648e-02  5.448188632726669312e-02  -2.540016472339630127e-01  1.212803572416305542e-01  -3.547810018062591553e-01  5.646247863769531250e-01  6.128037929534912109e+00
-5.868754908442497253e-02  3.091610372066497803e-01  -4.126152694225311279e-01  8.410529047250747681e-02  -5.418547391891479492e-01  5.480146408081054688e-01  6.209948062896728516e+00
-1.516084372997283936e-01  3.542856574058532715e-01  -4.293484389781951904e-01  -1.416056007146835327e-01  -4.161642193794250488e-01  5.794373154640197754e-01  6.279330015182495117e+00
2.088770642876625061e-02  1.386718600988388062e-01  -2.259809374809265137e-01  -6.552974134683609009e-02  -1.341753900051116943e-01  5.903429388999938965e-01  6.330522060394287109e+00
1.109835132956504822e-01  8.564726449549198151e-03  -9.398189187049865723e-02  7.885619997978210449e-02  -1.555073112249374390e-01  5.871311426162719727e-01  6.376608133316040039e+00
1.424173414707183838e-01  -5.827848985791206360e-02  -1.619628071784973145e-02  2.024375349283218384e-01  -3.245567977428436279e-01  5.797009468078613281e-01  6.434371948242187500e+00
1.591632962226867676e-01  -9.546473622322082520e-02  3.438673540949821472e-02  2.703401446342468262e-01  -4.512300491333007812e-01  5.731815099716186523e-01  6.493238925933837891e+00
1.762927472591400146e-01  -1.380199193954467773e-01  7.227606326341629028e-02  2.989105582237243652e-01  -4.723462462425231934e-01  5.522810220718383789e-01  6.551938056945800781e+00
1.732503473758697510e-01  -1.715118438005447388e-01  1.191391795873641968e-01  3.499633371829986572e-01  -4.147021472454071045e-01  5.177664756774902344e-01  6.621366977691650391e+00
1.886796355247497559e-01  -1.997626572847366333e-01  1.532319039106369019e-01  3.925313055515289307e-01  -3.666453957557678223e-01  5.049433708190917969e-01  6.671046018600463867e+00
2.049781829118728638e-01  -2.232836931943893433e-01  1.747204214334487915e-01  4.194478988647460938e-01  -3.164314925670623779e-01  4.909217953681945801e-01  6.725064992904663086e+00
2.154603898525238037e-01  -2.234243005514144897e-01  1.805495470762252808e-01  4.352910220623016357e-01  -2.645637691020965576e-01  4.604579210281372070e-01  6.787094116210937500e+00
2.563154101371765137e-01  -2.091071456670761108e-01  1.745031028985977173e-01  4.263747632503509521e-01  -2.412664294242858887e-01  4.282682836055755615e-01  6.839424133300781250e+00
2.806545794010162354e-01  -2.029456645250320435e-01  1.649157255887985229e-01  4.067445993423461914e-01  -2.163152694702148438e-01  4.060495197772979736e-01  6.890905141830444336e+00
3.123951852321624756e-01  -1.840265691280364990e-01  1.527844965457916260e-01  3.865152299404144287e-01  -1.821841895580291748e-01  3.822488486766815186e-01  6.942469120025634766e+00
3.396617174148559570e-01  -1.574119925498962402e-01  1.226289868354797363e-01  3.499633371829986572e-01  -1.234854608774185181e-01  3.451696634292602539e-01  7.012915134429931641e+00
3.622367978096008301e-01  -1.289310902357101440e-01  1.083501800894737244e-01  3.229508996009826660e-01  -8.000668883323669434e-02  3.171505331993103027e-01  7.058661937713623047e+00
3.722460269927978516e-01  -1.162501797080039978e-01  8.852347731590270996e-02  2.933259010314941406e-01  -3.317233547568321228e-02  2.936854362487792969e-01  7.097594976425170898e+00
3.766434192657470703e-01  -8.720681071281433105e-02  6.707330793142318726e-02  2.621908783912658691e-01  -4.314321093261241913e-03  2.765719592571258545e-01  7.141798973083496094e+00
3.817055523395538330e-01  -5.875146389007568359e-02  4.318156093358993530e-02  2.271490097045898438e-01  4.731371998786926270e-02  2.466593235731124878e-01  7.188193082809448242e+00
4.032579958438873291e-01  -1.730841770768165588e-02  -6.391586503013968468e-04  1.649269163608551025e-01  1.172776296734809875e-01  2.133192121982574463e-01  7.262525081634521484e+00
4.357016980648040771e-01  2.901780419051647186e-02  -4.319434240460395813e-02  1.166544482111930847e-01  1.789724230766296387e-01  1.853480339050292969e-01  7.309572935104370117e+00
4.991445839405059814e-01  7.751716673374176025e-02  -9.295924007892608643e-02  6.111954897642135620e-02  2.522919178009033203e-01  1.625061035156250000e-01  7.356182098388671875e+00
5.596984624862670898e-01  1.247126385569572449e-01  -1.409984081983566284e-01  9.635317139327526093e-03  3.230707347393035889e-01  1.495151966810226440e-01  7.398355960845947266e+00
6.102558970451354980e-01  1.898812651634216309e-01  -1.982158869504928589e-01  -5.388107895851135254e-02  3.711514472961425781e-01  1.331687122583389282e-01  7.438699007034301758e+00
6.447449326515197754e-01  2.287548929452896118e-01  -2.354404926300048828e-01  -1.102069392800331116e-01  4.102200269699096680e-01  1.139460131525993347e-01  7.490272045135498047e+00
6.526705026626586914e-01  2.513044178485870361e-01  -2.622084617614746094e-01  -1.500185281038284302e-01  4.502713084220886230e-01  9.915748238563537598e-02  7.540199995040893555e+00
6.653386354446411133e-01  2.721537649631500244e-01  -2.793379127979278564e-01  -1.730042845010757446e-01  4.895555973052978516e-01  8.635833114385604858e-02  7.579401016235351562e+00
6.558918356895446777e-01  2.943197786808013916e-01  -2.977201044559478760e-01  -1.949593722820281982e-01  5.192285776138305664e-01  7.751397043466567993e-02  7.618016958236694336e+00
6.401685476303100586e-01  3.101964890956878662e-01  -3.193236887454986572e-01  -2.281796485185623169e-01  5.299424529075622559e-01  7.082676887512207031e-02  7.664809942245483398e+00
6.126208305358886719e-01  3.183393776416778564e-01  -3.325158953666687012e-01  -2.419135719537734985e-01  5.374685525894165039e-01  6.445116549730300903e-02  7.698122024536132812e+00
5.814042687416076660e-01  3.257408142089843750e-01  -3.372840285301208496e-01  -2.551921010017395020e-01  5.295589566230773926e-01  5.889048427343368530e-02  7.730406045913696289e+00
5.518240332603454590e-01  3.334490954875946045e-01  -3.357756137847900391e-01  -2.549284398555755615e-01  5.121099352836608887e-01  5.318599194288253784e-02  7.764045000076293945e+00
5.020719170570373535e-01  3.218291699886322021e-01  -3.287959992885589600e-01  -2.650671005249023438e-01  4.848577976226806641e-01  4.712197557091712952e-02  7.804390907287597656e+00
4.578549265861511230e-01  3.144404888153076172e-01  -3.139675259590148926e-01  -2.531787455081939697e-01  4.533632397651672363e-01  4.266384243965148926e-02  7.837167024612426758e+00
3.878798484802246094e-01  2.775354683399200439e-01  -2.892448604106903076e-01  -2.424169182777404785e-01  3.995301127433776855e-01  3.473028540611267090e-02  7.880043029785156250e+00
3.646272420883178711e-01  2.708243131637573242e-01  -2.675390243530273438e-01  -2.289226800203323364e-01  3.666453957557678223e-01  2.643720060586929321e-02  7.918767929077148438e+00
3.290388882160186768e-01  2.474822402000427246e-01  -2.514066696166992188e-01  -2.149970084428787231e-01  3.323705196380615234e-01  2.543052658438682556e-02  7.948722124099731445e+00
2.875446975231170654e-01  2.266456633806228638e-01  -2.331650853157043457e-01  -2.034921497106552124e-01  2.996775507926940918e-01  2.308161742985248566e-02  7.982350111007690430e+00
2.556890249252319336e-01  2.106027901172637939e-01  -2.169304490089416504e-01  -1.881044059991836548e-01  2.642761468887329102e-01  2.590989507734775543e-02  8.016704082489013672e+00
2.429953515529632568e-01  2.082251161336898804e-01  -2.095545679330825806e-01  -1.804344952106475830e-01  2.587394118309020996e-01  1.176850963383913040e-02  8.043692111968994141e+00
-2.428802894428372383e-03  1.905971206724643707e-02  1.778139360249042511e-02  -4.019509255886077881e-02  3.350789472460746765e-02  -1.982190832495689392e-02  8.873434066772460938e+00
0.000000000000000000e+00  2.326537668704986572e-02  1.477734837681055069e-02  -4.132160916924476624e-02  3.863714262843132019e-02  -3.439472615718841553e-02  8.956838130950927734e+00
5.002055689692497253e-02  -7.531845569610595703e-02  7.888496667146682739e-02  3.844539448618888855e-02  1.358531862497329712e-01  -5.181979015469551086e-02  9.025103092193603516e+00
2.500388771295547485e-02  -3.194642961025238037e-01  3.619427680969238281e-01  1.922988742589950562e-01  3.410231173038482666e-01  -2.425127923488616943e-01  9.097414970397949219e+00
-2.527489066123962402e-01  -4.880360066890716553e-01  5.511209368705749512e-01  2.814135849475860596e-01  2.993659488856792450e-02  -3.460325300693511963e-01  9.166579961776733398e+00
-2.922616899013519287e-01  -5.793589949607849121e-01  6.455886363983154297e-01  3.068201243877410889e-01  -2.450294792652130127e-01  -4.059536457061767578e-01  9.224725008010864258e+00
-3.556023240089416504e-01  -6.340070366859436035e-01  7.073696851730346680e-01  3.560753166675567627e-01  -3.706960678100585938e-01  -5.303499102592468262e-01  9.280334949493408203e+00
-6.610051393508911133e-01  -7.067049741744995117e-01  7.794539928436279297e-01  4.163080155849456787e-01  -5.343526601791381836e-01  -6.326233148574829102e-01  9.362565994262695312e+00
-8.839564323425292969e-01  -7.385478615760803223e-01  8.181998133659362793e-01  4.277649521827697754e-01  -6.491854786872863770e-01  -6.168520450592041016e-01  9.428997039794921875e+00
-1.037865877151489258e+00  -7.213544845581054688e-01  8.069889545440673828e-01  3.687785863876342773e-01  -6.306578516960144043e-01  -5.628271698951721191e-01  9.493087053298950195e+00
-1.107457399368286133e+00  -6.622195243835449219e-01  7.476239204406738281e-01  3.280322253704071045e-01  -6.625838279724121094e-01  -5.425738096237182617e-01  9.561224937438964844e+00
-1.206437587738037109e+00  -6.350297331809997559e-01  7.240133881568908691e-01  3.032728135585784912e-01  -7.552458643913269043e-01  -5.299184918403625488e-01  9.620378017425537109e+00
-1.213199853897094727e+00  -5.870672464370727539e-01  6.702729463577270508e-01  2.666729688644409180e-01  -7.482710480690002441e-01  -5.173590183258056641e-01  9.678735017776489258e+00
-1.216421246528625488e+00  -5.242123603820800781e-01  6.275771260261535645e-01  2.143498510122299194e-01  -6.750953793525695801e-01  -5.031697154045104980e-01  9.728518009185791016e+00
-1.188490033149719238e+00  -4.795863330364227295e-01  5.797808170318603516e-01  1.678270995616912842e-01  -5.490692853927612305e-01  -5.073162317276000977e-01  9.790163993835449219e+00
-1.137523531913757324e+00  -4.291694760322570801e-01  5.260148048400878906e-01  1.002600267529487610e-01  -4.147021472454071045e-01  -5.102882981300354004e-01  9.845021963119506836e+00
-1.038901329040527344e+00  -3.667492568492889404e-01  4.646939337253570557e-01  3.137470036745071411e-02  -2.725212872028350830e-01  -5.063814520835876465e-01  9.911456108093261719e+00
-9.380164742469787598e-01  -3.064765930175781250e-01  4.051626920700073242e-01  -3.259709477424621582e-02  -1.730042845010757446e-01  -4.902507066726684570e-01  9.972082138061523438e+00
-8.376941680908203125e-01  -2.781107127666473389e-01  3.685516715049743652e-01  -3.053580597043037415e-02  -1.179487481713294983e-01  -4.630464911460876465e-01  1.002382493019104004e+01
-6.931803822517395020e-01  -1.997370868921279907e-01  2.901908159255981445e-01  -8.873120695352554321e-02  -3.741475194692611694e-02  -4.313841760158538818e-01  1.010520100593566895e+01
-5.888441205024719238e-01  -1.549704074859619141e-01  2.369233369827270508e-01  -1.258583366870880127e-01  3.295661881566047668e-02  -4.062652289867401123e-01  1.015255212783813477e+01
-4.995919764041900635e-01  -1.055123135447502136e-01  1.877976059913635254e-01  -1.634888052940368652e-01  7.190535217523574829e-02  -3.909973502159118652e-01  1.019730401039123535e+01
-2.765384018421173096e-01  4.162201285362243652e-02  2.804628200829029083e-02  -2.866626679897308350e-01  2.555755972862243652e-01  -3.547810018062591553e-01  1.029086995124816895e+01
-1.541011631488800049e-01  1.641231626272201538e-01  -9.952978789806365967e-02  -3.229508996009826660e-01  3.632658421993255615e-01  -3.268337845802307129e-01  1.035160398483276367e+01
-3.445065394043922424e-02  3.158082962036132812e-01  -2.519307732582092285e-01  -2.529150843620300293e-01  4.388863146305084229e-01  -2.907852530479431152e-01  1.042228198051452637e+01
4.591716080904006958e-02  3.570340275764465332e-01  -3.097107410430908203e-01  -2.640604078769683838e-01  4.725379943847656250e-01  -2.660498023033142090e-01  1.047647404670715332e+01
8.794823288917541504e-02  3.472676873207092285e-01  -3.037665486335754395e-01  -2.967773675918579102e-01  4.865595400333404541e-01  -2.503265142440795898e-01  1.051653194427490234e+01
1.254284977912902832e-01  3.227495551109313965e-01  -2.844511866569519043e-01  -3.266660273075103760e-01  4.897952973842620850e-01  -2.334047704935073853e-01  1.055180597305297852e+01
