  q1     q2   q3   q4  q5   q6   t1
-5.715640226947229507e-01  -1.690994087849752248e+00  2.189395904541015625e+00  -2.122134510670797169e+00  -1.840613667164937794e+00  -3.637765709553853810e+00  6.727991104125976562e-01
-5.585201422320764664e-01  -1.712166611348287404e+00  2.209309101104736328e+00  -2.093283955250875294e+00  -1.871231381093160451e+00  -3.587470118199483693e+00  7.244861125946044922e-01
-5.474184195147913101e-01  -1.726469818745748341e+00  2.223087787628173828e+00  -2.072743240986959279e+00  -1.890999619160787404e+00  -3.552006546651021779e+00  7.697420120239257812e-01
-5.317247549640100601e-01  -1.742751423512594044e+00  2.238459587097167969e+00  -2.047681633626119435e+00  -1.911475006734029591e+00  -3.510156933461324513e+00  8.128979206085205078e-01
-5.172298590289514664e-01  -1.755460087453023732e+00  2.250609397888183594e+00  -2.027595822011129201e+00  -1.925632778798238576e+00  -3.476071182881490529e+00  8.553919792175292969e-01
-4.950383345233362320e-01  -1.771609608327047169e+00  2.265778064727783203e+00  -2.000759426747457326e+00  -1.941492859517232716e+00  -3.430183474217550099e+00  9.130499362945556641e-01
-4.784334341632288101e-01  -1.781824890767232716e+00  2.275506973266601562e+00  -1.981920067464010060e+00  -1.949824158345357716e+00  -3.398912970219747365e+00  9.525921344757080078e-01
-4.561217466937463882e-01  -1.792723480855123341e+00  2.285440444946289062e+00  -1.961761776600972951e+00  -1.956837479268209279e+00  -3.363077465687887013e+00  1.004529953002929688e+00
-4.346254507647913101e-01  -1.800432984028951466e+00  2.292533636093139648e+00  -1.946112457905904591e+00  -1.960277382527486623e+00  -3.334873739873067677e+00  1.041439056396484375e+00
-4.104197661029260757e-01  -1.806943718587056935e+00  2.298368692398071289e+00  -1.931373898183004201e+00  -1.960805241261617482e+00  -3.307951513920919240e+00  1.078649044036865234e+00
-3.835042158709924820e-01  -1.812123600636617482e+00  2.303089380264282227e+00  -1.918159310017720998e+00  -1.958011929188863576e+00  -3.282767120991842091e+00  1.122757911682128906e+00
-3.429940382586877945e-01  -1.817231003438131154e+00  2.307307243347167969e+00  -1.902700726185933888e+00  -1.948721710835592091e+00  -3.250237766896383107e+00  1.172131061553955078e+00
-3.126738707171838882e-01  -1.819125000630513966e+00  2.308553218841552734e+00  -1.893550697957174123e+00  -1.938855950032369435e+00  -3.228898827229635060e+00  1.216690063476562500e+00
-2.819822470294397476e-01  -1.819173161183492482e+00  2.308133602142333984e+00  -1.886091534291402638e+00  -1.926196400319234669e+00  -3.209775988255636037e+00  1.257326126098632812e+00
-2.513387838946741226e-01  -1.817434612904683888e+00  2.305941343307495117e+00  -1.880874458943502248e+00  -1.912386242543355763e+00  -3.191600147877828419e+00  1.299081087112426758e+00
-2.210314909564417007e-01  -1.813465897236959279e+00  2.301567792892456055e+00  -1.878152195607320607e+00  -1.896801773701803029e+00  -3.174837891255513966e+00  1.336597919464111328e+00
-1.914437452899377945e-01  -1.807507340108053029e+00  2.295085430145263672e+00  -1.877672497426168263e+00  -1.880198780690328419e+00  -3.159573380147115529e+00  1.374490022659301758e+00
-1.631506125079553726e-01  -1.799953285847799123e+00  2.287117958068847656e+00  -1.879147831593648732e+00  -1.862396065388814748e+00  -3.145566765462056935e+00  1.415636062622070312e+00
-1.364515463458459976e-01  -1.791201416646138966e+00  2.277939319610595703e+00  -1.882170025502340138e+00  -1.844845596943990529e+00  -3.132830206547872365e+00  1.458997964859008789e+00
-1.070078055011194351e-01  -1.779739205037252248e+00  2.265885829925537109e+00  -1.887350861226217091e+00  -1.822906796132222951e+00  -3.119446818028585255e+00  1.501100063323974609e+00
-8.036929765810185700e-02  -1.767497364674703419e+00  2.253304958343505859e+00  -1.894042793904439748e+00  -1.801171604787008107e+00  -3.107429329548970998e+00  1.548444032669067383e+00
-6.000119844545537262e-02  -1.756299320851461232e+00  2.241790771484375000e+00  -1.900842014943258107e+00  -1.783333126698629201e+00  -3.098359171544210255e+00  1.593266963958740234e+00
-3.704339662660771637e-02  -1.741648499165670216e+00  2.226717948913574219e+00  -1.910136047993795216e+00  -1.760902706776754201e+00  -3.088222328816549123e+00  1.642514944076538086e+00
-1.908523241151982575e-02  -1.728544060383931935e+00  2.213202953338623047e+00  -1.918758217488424123e+00  -1.742428127919332326e+00  -3.080398384724752248e+00  1.680409908294677734e+00
6.595068844035267830e-04  -1.712466541920797169e+00  2.196572303771972656e+00  -1.930318657551900685e+00  -1.721136395131246388e+00  -3.071903053914205373e+00  1.724509954452514648e+00
1.277930382639169693e-02  -1.701688114796773732e+00  2.185621738433837891e+00  -1.938125435506002248e+00  -1.707576576863424123e+00  -3.066703144704000294e+00  1.761847019195556641e+00
2.903515659272670746e-02  -1.686210457478658498e+00  2.169638633728027344e+00  -1.949541870747701466e+00  -1.688514534627095998e+00  -3.059573713933126271e+00  1.807368993759155273e+00
3.882926329970359802e-02  -1.676439587269918263e+00  2.159730434417724609e+00  -1.956929032002584279e+00  -1.676729504262105763e+00  -3.055296484624044240e+00  1.843822002410888672e+00
4.966674745082855225e-02  -1.664857689534322560e+00  2.147953033447265625e+00  -1.965946976338521779e+00  -1.663721863423482716e+00  -3.050575796757833302e+00  1.879075050354003906e+00
5.743514746427536011e-02  -1.656297985707418263e+00  2.139158725738525391e+00  -1.972674194966451466e+00  -1.654478375111715138e+00  -3.047136608754293263e+00  1.914835929870605469e+00
6.281793862581253052e-02  -1.650279823933736623e+00  2.133048534393310547e+00  -1.977578941975728810e+00  -1.647740666066304982e+00  -3.044788185750142873e+00  1.939223051071166992e+00
6.925533711910247803e-02  -1.642834488545553029e+00  2.125452518463134766e+00  -1.983778778706685841e+00  -1.639600102101461232e+00  -3.041960541401998341e+00  1.970659971237182617e+00
7.640018314123153687e-02  -1.634202782307760060e+00  2.116766452789306641e+00  -1.991117779408590138e+00  -1.630680386220113576e+00  -3.038857523594991505e+00  2.008872032165527344e+00
1.258984059095382690e-01  -1.565832916890279591e+00  2.047901153564453125e+00  -2.053077999745504201e+00  -1.570494953786031544e+00  -3.015731875096456349e+00  2.819404125213623047e+00
1.258624494075775146e-01  -1.565917317067281544e+00  2.048020839691162109e+00  -2.052994076405660451e+00  -1.570770565663472951e+00  -3.015731875096456349e+00  2.889881134033203125e+00
1.267253160476684570e-01  -1.566791836415426076e+00  2.048475742340087891e+00  -2.054109398518697560e+00  -1.566334549580709279e+00  -3.018607918416158498e+00  2.972275972366333008e+00
1.340499222278594971e-01  -1.571359459553853810e+00  2.050297260284423828e+00  -2.061363999043599904e+00  -1.540665928517476857e+00  -3.037011925374166310e+00  3.047269105911254883e+00
1.510604172945022583e-01  -1.582232777272359669e+00  2.055952072143554688e+00  -2.052850071583883107e+00  -1.529300038014547169e+00  -3.073316876088277638e+00  3.124273061752319336e+00
1.558555960655212402e-01  -1.590325180684224904e+00  2.060468673706054688e+00  -2.041097942982808888e+00  -1.537836376820699513e+00  -3.098430935536519826e+00  3.176687002182006836e+00
1.525711715221405029e-01  -1.600539032612935841e+00  2.066183567047119141e+00  -2.024202648793355763e+00  -1.556108299885885060e+00  -3.128924433385030568e+00  3.234429121017456055e+00
1.372628211975097656e-01  -1.614889446889058888e+00  2.074306488037109375e+00  -1.999260250722066701e+00  -1.585481945668355763e+00  -3.170524422322408498e+00  3.307126045227050781e+00
1.022340580821037292e-01  -1.635281387959615529e+00  2.084801673889160156e+00  -1.963764492665426076e+00  -1.629613701497213185e+00  -3.228707138692037404e+00  3.400244951248168945e+00
7.161660492420196533e-02  -1.650076214467183888e+00  2.087557315826416016e+00  -1.936422650014058888e+00  -1.667918030415670216e+00  -3.272247616444722951e+00  3.472902059555053711e+00
5.569668859243392944e-02  -1.658384148274556935e+00  2.086299419403076172e+00  -1.918865982686178029e+00  -1.698537651692525685e+00  -3.300547663365499318e+00  3.517270088195800781e+00
4.568686336278915405e-02  -1.664498154317037404e+00  2.083340167999267578e+00  -1.902293030415670216e+00  -1.726639095936910451e+00  -3.328344170247213185e+00  3.570809125900268555e+00
3.833791241049766541e-02  -1.669174019490377248e+00  2.078415870666503906e+00  -1.881066624318258107e+00  -1.748662296925679982e+00  -3.360777203236715138e+00  3.625555992126464844e+00
3.314686939120292664e-02  -1.671272102986470998e+00  2.073156356811523438e+00  -1.861123387013570607e+00  -1.759571854268209279e+00  -3.388944689427511037e+00  3.673273086547851562e+00
2.666153013706207275e-02  -1.671176258717672169e+00  2.067357540130615234e+00  -1.844981495534078419e+00  -1.764810864125387013e+00  -3.412176195775167287e+00  3.708769083023071289e+00
1.307890936732292175e-02  -1.668166939412252248e+00  2.057964324951171875e+00  -1.826608482991353810e+00  -1.767472092305318654e+00  -3.440032068883077443e+00  3.759491920471191406e+00
-1.142436662782841950e-02  -1.660326306019918263e+00  2.043444633483886719e+00  -1.805741612111226857e+00  -1.766249481831685841e+00  -3.472872082387105763e+00  3.813966035842895508e+00
-3.372270265688115387e-02  -1.652005974446431935e+00  2.030612945556640625e+00  -1.791302506123678029e+00  -1.763048473988668263e+00  -3.496522728596822560e+00  3.857499122619628906e+00
-6.504851976503545075e-02  -1.639118019734517873e+00  2.012989997863769531e+00  -1.775843922291890919e+00  -1.759092156087056935e+00  -3.525121037160054982e+00  3.904251098632812500e+00
-1.013258139239709976e-01  -1.623508755360738576e+00  1.992803096771240234e+00  -1.761440102254049123e+00  -1.757461849843160451e+00  -3.553336445485250294e+00  3.950891971588134766e+00
-1.411755720721643570e-01  -1.605837647114888966e+00  1.970735073089599609e+00  -1.748416248952047169e+00  -1.757929627095357716e+00  -3.581227842961446584e+00  3.999288082122802734e+00
-1.843579451190393570e-01  -1.586393181477681935e+00  1.947002887725830078e+00  -1.737010780964986623e+00  -1.759415928517476857e+00  -3.608352724705831349e+00  4.045838117599487305e+00
-2.224343458758752945e-01  -1.568386379872457326e+00  1.926205158233642578e+00  -1.729143444691793263e+00  -1.761166397725240529e+00  -3.630289379750387013e+00  4.086264133453369141e+00
-2.617695967303674820e-01  -1.548989597951070607e+00  1.903970718383789062e+00  -1.723434750233785451e+00  -1.763336483632222951e+00  -3.651423517857686818e+00  4.129485130310058594e+00
-3.096764723407190445e-01  -1.523251358662740529e+00  1.875278949737548828e+00  -1.719368759785787404e+00  -1.764894787465230763e+00  -3.676020208989278615e+00  4.172964096069335938e+00
-3.495157400714319351e-01  -1.499995533620015919e+00  1.850013256072998047e+00  -1.718745533620015919e+00  -1.763935391102926076e+00  -3.695644919072286427e+00  4.217416048049926758e+00
-3.885996977435510757e-01  -1.476008717213765919e+00  1.824005603790283203e+00  -1.720100704823629201e+00  -1.761082474385396779e+00  -3.714574400578634084e+00  4.255203008651733398e+00
-4.337981382953088882e-01  -1.446639362965719044e+00  1.792763233184814453e+00  -1.724106613789693654e+00  -1.755555454884664357e+00  -3.735888306294576466e+00  4.300692081451416016e+00
-4.769466559039514664e-01  -1.417523209248678029e+00  1.762023925781250000e+00  -1.730127159749166310e+00  -1.748506371174947560e+00  -3.755776230488912404e+00  4.348093986511230469e+00
-5.041859785663049820e-01  -1.398343865071431935e+00  1.742138385772705078e+00  -1.735139671956197560e+00  -1.743183437977926076e+00  -3.768200222645894826e+00  4.385823965072631836e+00
-5.363405386554163101e-01  -1.374825779591695607e+00  1.717713356018066406e+00  -1.742060009633199513e+00  -1.735990349446431935e+00  -3.783104483281270802e+00  4.423205137252807617e+00
-5.714324156390588882e-01  -1.347508732472554982e+00  1.689418315887451172e+00  -1.751534287129537404e+00  -1.726519409810201466e+00  -3.799398485814229787e+00  4.471358060836791992e+00
-5.979159514056604507e-01  -1.325609509144918263e+00  1.666873931884765625e+00  -1.759749237691060841e+00  -1.718079392110006154e+00  -3.812085692082540334e+00  4.514864921569824219e+00
-6.263063589679163101e-01  -1.300234619771138966e+00  1.641119003295898438e+00  -1.770039383565084279e+00  -1.707145039235250294e+00  -3.826271120701925099e+00  4.558875083923339844e+00
-6.476829687701624039e-01  -1.279691044484273732e+00  1.620419502258300781e+00  -1.779022041951314748e+00  -1.697913948689595998e+00  -3.837245289479390919e+00  4.596605062484741211e+00
-6.671288649188440445e-01  -1.260034386311666310e+00  1.600439071655273438e+00  -1.788364235554830373e+00  -1.688622299824849904e+00  -3.847464863454000294e+00  4.637047052383422852e+00
-6.808922926532190445e-01  -1.244884316121236623e+00  1.585429668426513672e+00  -1.795895878468648732e+00  -1.680949513112203419e+00  -3.855048720036641896e+00  4.675396919250488281e+00
-6.996911207782190445e-01  -1.223778072987691701e+00  1.564215183258056641e+00  -1.807349030171529591e+00  -1.670136276875631154e+00  -3.865519825612203419e+00  4.716756105422973633e+00
-7.156608740435999039e-01  -1.204541508351461232e+00  1.544965267181396484e+00  -1.818009678517476857e+00  -1.659753624592916310e+00  -3.875032488499776662e+00  4.770008087158203125e+00
-7.291725317584436539e-01  -1.187235180531637013e+00  1.527800083160400391e+00  -1.827987972890035451e+00  -1.649766747151510060e+00  -3.883311335240499318e+00  4.815212965011596680e+00
-7.404659430133264664e-01  -1.172086064015523732e+00  1.512563705444335938e+00  -1.837330166493551076e+00  -1.640367333089010060e+00  -3.890523974095479787e+00  4.865121126174926758e+00
-7.485945860492151382e-01  -1.160772625599996388e+00  1.501363277435302734e+00  -1.844669644032613576e+00  -1.633233849202291310e+00  -3.895891014729635060e+00  4.901504993438720703e+00
-7.555478254901331070e-01  -1.150789086018697560e+00  1.491445541381835938e+00  -1.851517502461568654e+00  -1.626628224049703419e+00  -3.900611702595845998e+00  4.942274093627929688e+00
-7.976053396808069351e-01  -1.077324692402974904e+00  1.418400764465332031e+00  -1.912019077931539357e+00  -1.570602718983785451e+00  -3.939285341893331349e+00  5.770046949386596680e+00
-7.975457350360315445e-01  -1.077432457600728810e+00  1.418496608734130859e+00  -1.911910835896627248e+00  -1.570602718983785451e+00  -3.939069811497823537e+00  5.845366954803466797e+00
-7.955191771136682632e-01  -1.084167305623189748e+00  1.425767421722412109e+00  -1.908613030110494435e+00  -1.580482308064595998e+00  -3.931581560765401662e+00  5.942909955978393555e+00
-7.784832159625452164e-01  -1.124626461659566701e+00  1.468794345855712891e+00  -1.888610188161031544e+00  -1.632490936909810841e+00  -3.885994974766866505e+00  6.033246994018554688e+00
-7.305153051959436539e-01  -1.191633526478902638e+00  1.541383743286132812e+00  -1.856026951466695607e+00  -1.694209400807515919e+00  -3.809138600026265919e+00  6.128037929534912109e+00
-6.899078528033655289e-01  -1.250421826039449513e+00  1.605134487152099609e+00  -1.830086533223287404e+00  -1.747487370167867482e+00  -3.742238108311788380e+00  6.209948062896728516e+00
-6.509798208819788101e-01  -1.308493439351217091e+00  1.667928218841552734e+00  -1.803078953419820607e+00  -1.785490814839498341e+00  -3.680021826420919240e+00  6.279330015182495117e+00
-6.207550207721155289e-01  -1.349222485219137013e+00  1.712442398071289062e+00  -1.784586731587545216e+00  -1.797982994710103810e+00  -3.637154404317037404e+00  6.330522060394287109e+00
-5.888164679156702164e-01  -1.389437977467672169e+00  1.756286144256591797e+00  -1.768240276967183888e+00  -1.806554619465963185e+00  -3.593807999287740529e+00  6.376608133316040039e+00
-5.540841261493127945e-01  -1.435383145009176076e+00  1.806647300720214844e+00  -1.750574890767232716e+00  -1.820928875599996388e+00  -3.543368641530172169e+00  6.434371948242187500e+00
-5.192201773272913101e-01  -1.487600151692525685e+00  1.863778114318847656e+00  -1.731637779866353810e+00  -1.844533745442525685e+00  -3.485643927250997365e+00  6.493238925933837891e+00
-4.912613073932092789e-01  -1.532062832509176076e+00  1.912835597991943359e+00  -1.717366043721334279e+00  -1.867119137440816701e+00  -3.436162535344259084e+00  6.551938056945800781e+00
-4.553421179400842789e-01  -1.586464707051412404e+00  1.973059177398681641e+00  -1.701618973408834279e+00  -1.893817249928609669e+00  -3.375298325215474904e+00  6.621366977691650391e+00
-4.305494467364709976e-01  -1.621662918721334279e+00  2.012115001678466797e+00  -1.692744557057515919e+00  -1.908850018178121388e+00  -3.336000029240743459e+00  6.671046018600463867e+00
-4.012363592730920914e-01  -1.662076298390523732e+00  2.057042121887207031e+00  -1.684025112782613576e+00  -1.923834625874654591e+00  -3.290854517613546193e+00  6.725064992904663086e+00
-3.725703398333948257e-01  -1.701268498097554982e+00  2.100831508636474609e+00  -1.676493469868795216e+00  -1.936650101338521779e+00  -3.247182671223775685e+00  6.787094116210937500e+00
-3.447082678424280289e-01  -1.738482777272359669e+00  2.142405509948730469e+00  -1.671120468770162404e+00  -1.947606865559713185e+00  -3.205366913472310841e+00  6.839424133300781250e+00
-3.199151198016565445e-01  -1.768324677144185841e+00  2.176024913787841797e+00  -1.668217960988179982e+00  -1.955626312886373341e+00  -3.171710316334859669e+00  6.890905141830444336e+00
-2.903025786029260757e-01  -1.800349060689107716e+00  2.212268352508544922e+00  -1.666827026997701466e+00  -1.963802162800924123e+00  -3.134256426488057912e+00  6.942469120025634766e+00
-2.546480337726038101e-01  -1.836678330098287404e+00  2.253652572631835938e+00  -1.667702023183004201e+00  -1.970707241688863576e+00  -3.090510908757345021e+00  7.012915134429931641e+00
-2.362330595599573257e-01  -1.854615513478414357e+00  2.275028228759765625e+00  -1.669764820729390919e+00  -1.972672764454976857e+00  -3.068008963261739552e+00  7.058661937713623047e+00
-2.166073958026331070e-01  -1.870874230061666310e+00  2.294318914413452148e+00  -1.672859493886129201e+00  -1.971785847340719044e+00  -3.046932999287740529e+00  7.097594976425170898e+00
-1.887219587909143570e-01  -1.888308350239888966e+00  2.315071344375610352e+00  -1.677812878285543263e+00  -1.965947930012838185e+00  -3.023208681737081349e+00  7.141798973083496094e+00
-1.569765249835413101e-01  -1.903055969868795216e+00  2.333356380462646484e+00  -1.684157196675435841e+00  -1.954931084309713185e+00  -3.001725498829976857e+00  7.188193082809448242e+00
-1.045382658587854507e-01  -1.920934025441304982e+00  2.355810642242431641e+00  -1.696006600056783498e+00  -1.931159321461812794e+00  -2.972489182149068654e+00  7.262525081634521484e+00
-6.780559221376591950e-02  -1.929470841084615529e+00  2.367217779159545898e+00  -1.705852333699361623e+00  -1.911607090626851857e+00  -2.955222908650533498e+00  7.309572935104370117e+00
-3.109723726381474762e-02  -1.934891049061910451e+00  2.375377893447875977e+00  -1.717665974293844044e+00  -1.889644924794332326e+00  -2.939742151890889943e+00  7.356182098388671875e+00
-9.229818927209976209e-04  -1.936749283467428029e+00  2.379355907440185547e+00  -1.729191605244771779e+00  -1.870008770619527638e+00  -2.927999560032979787e+00  7.398355960845947266e+00
2.832808718085289001e-02  -1.936137978230611623e+00  2.380877494812011719e+00  -1.742899243031637013e+00  -1.849952046071187794e+00  -2.917263332997457326e+00  7.438699007034301758e+00
6.188242137432098389e-02  -1.932720486317769826e+00  2.379595518112182617e+00  -1.760217014943258107e+00  -1.825484100972310841e+00  -2.905484978352681935e+00  7.490272045135498047e+00
9.781075268983840942e-02  -1.925358597432271779e+00  2.374838590621948242e+00  -1.781288448964254201e+00  -1.797024075184957326e+00  -2.893358771000997365e+00  7.540199995040893555e+00
1.166076362133026123e-01  -1.919974629079000294e+00  2.370704889297485352e+00  -1.793736759816304982e+00  -1.781798664723531544e+00  -2.887104097996846974e+00  7.579401016235351562e+00
1.384017020463943481e-01  -1.912204567586080373e+00  2.364426136016845703e+00  -1.810179058705465138e+00  -1.762521092091695607e+00  -2.879902664815084279e+00  7.618016958236694336e+00
1.619574427604675293e-01  -1.901557270680562794e+00  2.355439186096191406e+00  -1.829775158558980763e+00  -1.740521732960836232e+00  -2.872233692799703419e+00  7.664809942245483398e+00
1.763186603784561157e-01  -1.893739525471822560e+00  2.348753213882446289e+00  -1.842871014271871388e+00  -1.726615254079000294e+00  -2.867560927067891896e+00  7.698122024536132812e+00
1.895889490842819214e-01  -1.885490242634908498e+00  2.341456174850463867e+00  -1.856122795735494435e+00  -1.713523213063375294e+00  -2.863282982503072560e+00  7.730406045913696289e+00
2.048489898443222046e-01  -1.874698940907613576e+00  2.331870317459106445e+00  -1.873019520436422169e+00  -1.697578255330220998e+00  -2.858429972325460255e+00  7.764045000076293945e+00
2.186349630355834961e-01  -1.863931957875387013e+00  2.322105169296264648e+00  -1.888706032429830373e+00  -1.682807747517720998e+00  -2.854080502186910451e+00  7.804390907287597656e+00
2.285964787006378174e-01  -1.855442825947896779e+00  2.314388275146484375e+00  -1.900530163441793263e+00  -1.672126118336812794e+00  -2.850977245961324513e+00  7.837167024612426758e+00
2.394811511039733887e-01  -1.845143620167867482e+00  2.304982662200927734e+00  -1.914464775715963185e+00  -1.660125080739156544e+00  -2.847537819539205373e+00  7.880043029785156250e+00
2.491913586854934692e-01  -1.835455719624654591e+00  2.296164035797119141e+00  -1.927404705678121388e+00  -1.649382893239156544e+00  -2.844530646000997365e+00  7.918767929077148438e+00
2.560598254203796387e-01  -1.828165833150045216e+00  2.289370536804199219e+00  -1.937094036732808888e+00  -1.641434017811910451e+00  -2.842445437108175099e+00  7.948722124099731445e+00
2.621017396450042725e-01  -1.821223560963765919e+00  2.282900333404541016e+00  -1.945824448262349904e+00  -1.634361092244283498e+00  -2.840504709874288380e+00  7.982350111007690430e+00
2.674957811832427979e-01  -1.814832989369527638e+00  2.276741504669189453e+00  -1.953810993825094044e+00  -1.627959076558248341e+00  -2.838946644459859669e+00  8.016704082489013672e+00
2.724583745002746582e-01  -1.808838192616597951e+00  2.271026134490966797e+00  -1.961054150258199513e+00  -1.621940914784566701e+00  -2.837376658116475880e+00  8.043692111968994141e+00
3.174943327903747559e-01  -1.742583576832906544e+00  2.206792831420898438e+00  -2.035246674214498341e+00  -1.570578877125875294e+00  -2.824124399815694630e+00  8.873434066772460938e+00
3.174104392528533936e-01  -1.742631260548726857e+00  2.206792831420898438e+00  -2.034946743641988576e+00  -1.570686642323629201e+00  -2.824136320744649709e+00  8.956838130950927734e+00
3.177343904972076416e-01  -1.742715660725728810e+00  2.206577301025390625e+00  -2.035666290913717091e+00  -1.568636719380513966e+00  -2.825442377720968068e+00  9.025103092193603516e+00
3.220618367195129395e-01  -1.742679897938863576e+00  2.202731132507324219e+00  -2.042921368275777638e+00  -1.545485321675435841e+00  -2.843020502720968068e+00  9.097414970397949219e+00
3.358586728572845459e-01  -1.744010273610250294e+00  2.196692466735839844e+00  -2.040007416401998341e+00  -1.529156033192769826e+00  -2.877721611653463185e+00  9.166579961776733398e+00
3.458920717239379883e-01  -1.746516052876607716e+00  2.192211627960205078e+00  -2.029154602681295216e+00  -1.534922901784078419e+00  -2.909786287938253224e+00  9.224725008010864258e+00
3.477500081062316895e-01  -1.749693218861715138e+00  2.187766551971435547e+00  -2.015916172658101857e+00  -1.552343670521871388e+00  -2.946787182484762013e+00  9.280334949493408203e+00
3.335932791233062744e-01  -1.754189316426412404e+00  2.180505752563476562e+00  -1.990050141011373341e+00  -1.585493866597310841e+00  -3.010076586400167287e+00  9.362565994262695312e+00
3.038533031940460205e-01  -1.757342163716451466e+00  2.171388149261474609e+00  -1.962553326283590138e+00  -1.617540661488668263e+00  -3.070429388676778615e+00  9.428997039794921875e+00
2.692941427230834961e-01  -1.757570091878072560e+00  2.157549858093261719e+00  -1.939660374318258107e+00  -1.643244568501607716e+00  -3.120632950459615529e+00  9.493087053298950195e+00
2.367959320545196533e-01  -1.752870384846822560e+00  2.138044357299804688e+00  -1.914944473897115529e+00  -1.656660381947652638e+00  -3.168798987065450490e+00  9.561224937438964844e+00
2.081577479839324951e-01  -1.743734661732808888e+00  2.115879535675048828e+00  -1.886067692433492482e+00  -1.653579060231344044e+00  -3.216234032307760060e+00  9.620378017425537109e+00
1.834994554519653320e-01  -1.731828991566793263e+00  2.093175888061523438e+00  -1.859084908162252248e+00  -1.643208805714742482e+00  -3.256899420415059865e+00  9.678735017776489258e+00
1.603268384933471680e-01  -1.718389336262838185e+00  2.070376396179199219e+00  -1.836958233510152638e+00  -1.630153004323140919e+00  -3.290770594273702443e+00  9.728518009185791016e+00
1.225297152996063232e-01  -1.693967167531148732e+00  2.033092975616455078e+00  -1.808260265980855763e+00  -1.608668629323140919e+00  -3.335568491612569630e+00  9.790163993835449219e+00
8.177099376916885376e-02  -1.665757004414693654e+00  1.993438243865966797e+00  -1.783219162617818654e+00  -1.595156971608297169e+00  -3.374903027211324513e+00  9.845021963119506836e+00
2.826816588640213013e-02  -1.627165619526998341e+00  1.942342758178710938e+00  -1.757003132496969044e+00  -1.581981007252828419e+00  -3.419556442891256154e+00  9.911456108093261719e+00
-2.687722841371709137e-02  -1.585386101399556935e+00  1.888720035552978516e+00  -1.730881992970601857e+00  -1.573096577321187794e+00  -3.462963883076803029e+00  9.972082138061523438e+00
-6.612712541689091950e-02  -1.553916756306783498e+00  1.849450588226318359e+00  -1.713324371968404591e+00  -1.571010414754049123e+00  -3.494258467351095021e+00  1.002382493019104004e+01
-1.354206244098108414e-01  -1.502932373677388966e+00  1.787168979644775391e+00  -1.686783615742818654e+00  -1.574080292378560841e+00  -3.543344561253682912e+00  1.010520100593566895e+01
-1.810854117022913101e-01  -1.473119560872213185e+00  1.751757621765136719e+00  -1.672799889241353810e+00  -1.578300301228658498e+00  -3.570588890706197560e+00  1.015255212783813477e+01
-2.285841147052209976e-01  -1.443223301564351857e+00  1.717162132263183594e+00  -1.661609951649801076e+00  -1.583671394978658498e+00  -3.596479717885152638e+00  1.019730401039123535e+01
-3.131292502032678726e-01  -1.386884991322652638e+00  1.653769016265869141e+00  -1.649257008229390919e+00  -1.593190495167867482e+00  -3.639251057301656544e+00  1.029086995124816895e+01
-3.715518156634729507e-01  -1.343612972890035451e+00  1.606775760650634766e+00  -1.647673908864156544e+00  -1.598693672810689748e+00  -3.667705599461690724e+00  1.035160398483276367e+01
-4.375031630145471695e-01  -1.301385704671041310e+00  1.561496257781982422e+00  -1.645731274281637013e+00  -1.608297173176900685e+00  -3.696471516286031544e+00  1.042228198051452637e+01
