q1     q2   q3   q4  q5   q6   t1
-6.777582761132148192e-01  -1.503946095637706648e+00  1.900403651024036078e+00  -1.852990843881375582e+00  -1.911036132136719523e+00  -3.381520131684094377e+00  1.299081087112426758e+00
-6.512917743540524995e-01  -1.502763582600319836e+00  1.902227860837836237e+00  -1.849429232932251033e+00  -1.901327003001719973e+00  -3.379234326636181951e+00  1.336597919464111328e+00
-6.234284312604394529e-01  -1.499453517199244246e+00  1.901856126187112750e+00  -1.848046514396964213e+00  -1.889731566069169588e+00  -3.377309497662531967e+00  1.374490022659301758e+00
-5.949332840869008265e-01  -1.494363179200494329e+00  1.899586248164576219e+00  -1.848528272234037928e+00  -1.876713790461844944e+00  -3.375721966687469600e+00  1.415636062622070312e+00
-5.665616735063254694e-01  -1.487978667870420324e+00  1.895785466234125138e+00  -1.850552384292337038e+00  -1.862620277716144912e+00  -3.374432481166256714e+00  1.458997964859008789e+00
-5.388350909055388271e-01  -1.480637924598370070e+00  1.890790256815250814e+00  -1.853806901008525188e+00  -1.847609261197558084e+00  -3.373399367530206749e+00  1.501100063323974609e+00
-5.068615438178136756e-01  -1.470882980684707242e+00  1.883536746622676006e+00  -1.859023466564648785e+00  -1.828437029910958245e+00  -3.372456951061219232e+00  1.548444032669067383e+00
-4.760871077742896418e-01  -1.459859176331344877e+00  1.874933731708324558e+00  -1.865617491393233962e+00  -1.807520132976395466e+00  -3.371790106305044166e+00  1.593266963958740234e+00
-4.465076298474146554e-01  -1.447433150590619277e+00  1.864926560506486197e+00  -1.873586112943998572e+00  -1.784954337673419822e+00  -3.371362331663493972e+00  1.642514944076538086e+00
-4.231080059836020979e-01  -1.436210435560369980e+00  1.855649341471959701e+00  -1.881113840289437178e+00  -1.765457104575283154e+00  -3.371125790305506964e+00  1.680409908294677734e+00
-4.011287291171266034e-01  -1.424491571489794772e+00  1.845793094178846516e+00  -1.889234426995665572e+00  -1.745929593055897122e+00  -3.370997583394857333e+00  1.724509954452514648e+00
-3.808975785512895840e-01  -1.412696919127608197e+00  1.835699905640307605e+00  -1.897694186749816936e+00  -1.726945581012998332e+00  -3.370942066102156964e+00  1.761847019195556641e+00
-3.591263552895904709e-01  -1.398885815564957724e+00  1.823660805177272692e+00  -1.907902504413954148e+00  -1.705507452000898816e+00  -3.370957230288430750e+00  1.807368993759155273e+00
-3.461570650930774207e-01  -1.390085454560032296e+00  1.815920566838485684e+00  -1.914545139527216833e+00  -1.692302375771461698e+00  -3.371013859839802507e+00  1.843822002410888672e+00
-3.317196470741903269e-01  -1.379705777093921171e+00  1.806707420522188912e+00  -1.922547764077165766e+00  -1.677193772094875079e+00  -3.371132317673039225e+00  1.879075050354003906e+00
-3.214635515491286455e-01  -1.371910208462771230e+00  1.799756263985724303e+00  -1.928661791524465485e+00  -1.666275368863375128e+00  -3.371239566036877022e+00  1.914835929870605469e+00
-3.144988071605032687e-01  -1.366376605266508726e+00  1.794797317186448637e+00  -1.933055530801329525e+00  -1.658750833090749666e+00  -3.371328616087403418e+00  1.939223051071166992e+00
-3.061164048706910279e-01  -1.359489122884707690e+00  1.788577729568686436e+00  -1.938595880185578935e+00  -1.649575423438311539e+00  -3.371439834077463615e+00  1.970659971237182617e+00
-2.965975434760403928e-01  -1.351464266749644594e+00  1.781277808734737178e+00  -1.945118500983941345e+00  -1.639091507451724716e+00  -3.371576310317525582e+00  2.008872032165527344e+00
-2.337961531921877167e-01  -1.285445390621347883e+00  1.718723148990571659e+00  -2.004206781547825500e+00  -1.570645002621365194e+00  -3.375547586242706011e+00  2.819404125213623047e+00
-2.338506072334425312e-01  -1.285494535285509166e+00  1.718790979999934354e+00  -2.004132114687465105e+00  -1.570733172472163375e+00  -3.375529503136119214e+00  2.889881134033203125e+00
-2.324339846819922784e-01  -1.287109102068210831e+00  1.720424114242296909e+00  -2.002327398688226623e+00  -1.566461586384274796e+00  -3.376907818014146301e+00  2.972275972366333008e+00
-2.259536526745424823e-01  -1.298977363221609949e+00  1.732429852564159045e+00  -1.989202094209988836e+00  -1.540081051259663880e+00  -3.387454534105788895e+00  3.047269105911254883e+00
-2.387118937252772355e-01  -1.325328022871932632e+00  1.758583274921846407e+00  -1.960982641074850541e+00  -1.521658810411413931e+00  -3.409781563276364835e+00  3.124273061752319336e+00
-2.521268417801145745e-01  -1.347856865929720982e+00  1.780718076525596327e+00  -1.937763335575976242e+00  -1.523324495081226360e+00  -3.428704028003091153e+00  3.176687002182006836e+00
-2.667759019044542157e-01  -1.372026532628748186e+00  1.804454067904633696e+00  -1.913356027499350631e+00  -1.533246707708626033e+00  -3.448698770835214589e+00  3.234429121017456055e+00
-2.942379190631321251e-01  -1.405779873055974960e+00  1.837594106000896232e+00  -1.882290378187613911e+00  -1.556477086885212913e+00  -3.475771162959087945e+00  3.307126045227050781e+00
-3.448555646454813939e-01  -1.454684261159016501e+00  1.884751246070970998e+00  -1.842503718302638482e+00  -1.609256656063548618e+00  -3.514223914745075561e+00  3.400244951248168945e+00
-3.827537073579225790e-01  -1.491560009684739896e+00  1.917396695514395955e+00  -1.814949957885801268e+00  -1.662588808147273056e+00  -3.543519054778375477e+00  3.472902059555053711e+00
-4.105836848250241644e-01  -1.510620491382240971e+00  1.933107310814970781e+00  -1.801989635719989380e+00  -1.689972084138208430e+00  -3.559746631529165484e+00  3.517270088195800781e+00
-4.586069572171886932e-01  -1.534927891852877480e+00  1.952713420010183221e+00  -1.785647693840927808e+00  -1.725305982816095707e+00  -3.582606032647927208e+00  3.570809125900268555e+00
-5.106864863757145656e-01  -1.556976355860101080e+00  1.971106507538595620e+00  -1.769179443986140576e+00  -1.763509814923780894e+00  -3.605832297778489348e+00  3.625555992126464844e+00
-5.566218851321007577e-01  -1.574263461613899295e+00  1.986018977369945704e+00  -1.754858892573865958e+00  -1.799211226545033071e+00  -3.625894232614523816e+00  3.673273086547851562e+00
-5.875245907559367708e-01  -1.584605309294136788e+00  1.995035278402445877e+00  -1.745828572655690358e+00  -1.822737870983381470e+00  -3.639310998401700914e+00  3.708769083023071289e+00
-6.342591684458120938e-01  -1.597925989730086371e+00  2.006761532316907903e+00  -1.733523992272004044e+00  -1.855227547645654340e+00  -3.659692402921763232e+00  3.759491920471191406e+00
-6.892576267908108179e-01  -1.610112437453789624e+00  2.017614156482832932e+00  -1.721077263538679958e+00  -1.887099449518480299e+00  -3.684174667043578211e+00  3.813966035842895508e+00
-7.363673586926360315e-01  -1.617480145221188437e+00  2.024389457959420380e+00  -1.712331606800117534e+00  -1.908454710655966835e+00  -3.705657498026514673e+00  3.857499122619628906e+00
-7.827929854699640089e-01  -1.622045839760374975e+00  2.028774037306645628e+00  -1.705418154394154229e+00  -1.924169735142365667e+00  -3.727314673135703416e+00  3.904251098632812500e+00
-8.277994197042524149e-01  -1.623977465626250449e+00  2.030870698846957811e+00  -1.700230312705929059e+00  -1.934770806669003917e+00  -3.748987158780590079e+00  3.950891971588134766e+00
-8.704068170515135705e-01  -1.623455370611825543e+00  2.030769830912232621e+00  -1.696778414641116228e+00  -1.940929597508414872e+00  -3.770547127379728636e+00  3.999288082122802734e+00
-9.032781063260504339e-01  -1.621166728324825890e+00  2.028970954022193851e+00  -1.695354018263941498e+00  -1.943011365587777206e+00  -3.788282479195141050e+00  4.045838117599487305e+00
-9.330387648428626335e-01  -1.617043289324575639e+00  2.025445321730918735e+00  -1.695473386495505608e+00  -1.942325740771914333e+00  -3.805742535067565768e+00  4.086264133453369141e+00
-9.637903422441631562e-01  -1.609274869827651777e+00  2.018475650309342839e+00  -1.698274116825276181e+00  -1.937600975379739410e+00  -3.826162046825414720e+00  4.129485130310058594e+00
-9.851061519310988501e-01  -1.600129982081489821e+00  2.010079416984844158e+00  -1.703272936480400901e+00  -1.930390083045215199e+00  -3.842631549195450802e+00  4.172964096069335938e+00
-1.005850307165736979e+00  -1.586316033268166059e+00  1.997157208916531701e+00  -1.712177533666737972e+00  -1.918362614539240951e+00  -3.861634481331250868e+00  4.217416048049926758e+00
-1.019529681508489105e+00  -1.572966506546765508e+00  1.984515412542403823e+00  -1.721515506811737595e+00  -1.906031759969716077e+00  -3.876789207811425442e+00  4.255203008651733398e+00
-1.030226235252177602e+00  -1.558395543530577854e+00  1.970618278267314949e+00  -1.732175329927637009e+00  -1.891988835510216127e+00  -3.891303280435662870e+00  4.300692081451416016e+00
-1.039395371654702416e+00  -1.539810494254428619e+00  1.952847861750038660e+00  -1.746295229518672443e+00  -1.873356990930279409e+00  -3.907749875756499236e+00  4.348093986511230469e+00
-1.044256580874900919e+00  -1.523771621004454069e+00  1.937473078952987038e+00  -1.758803831435947984e+00  -1.856782052455430154e+00  -3.920636034613000476e+00  4.385823965072631836e+00
-1.046875072573175913e+00  -1.507563303402392307e+00  1.921922553621037366e+00  -1.771680013680283494e+00  -1.839552157697792900e+00  -3.932709934764275772e+00  4.423205137252807617e+00
-1.047441743415026494e+00  -1.488283986201667908e+00  1.903399329389248607e+00  -1.787322132964943577e+00  -1.818234114965455284e+00  -3.946152156004185230e+00  4.471358060836791992e+00
-1.046095262671927095e+00  -1.472389734858079891e+00  1.888109309354149445e+00  -1.800398974020357201e+00  -1.800088117016005462e+00  -3.956513711401823841e+00  4.514864921569824219e+00
-1.042591344095813888e+00  -1.453170054235418007e+00  1.869634340045301713e+00  -1.816395751359182853e+00  -1.777911473602880044e+00  -3.968143537451911840e+00  4.558875083923339844e+00
-1.039363835787177059e+00  -1.440249314362267441e+00  1.857198538883775285e+00  -1.827240371745482150e+00  -1.762976821933367688e+00  -3.975485625040398929e+00  4.596605062484741211e+00
-1.034640212516002578e+00  -1.424174400209041735e+00  1.841704790609348663e+00  -1.840855476857655049e+00  -1.744482842997842731e+00  -3.984159224975083902e+00  4.637047052383422852e+00
-1.029354839245577580e+00  -1.408453024541491239e+00  1.826525004346510883e+00  -1.854286363802440718e+00  -1.726520689695129285e+00  -3.992211891178756744e+00  4.675396919250488281e+00
-1.023689009872740030e+00  -1.393400641933653539e+00  1.811981683533323562e+00  -1.867232858161752773e+00  -1.709447215144066945e+00  -3.999635046790505299e+00  4.716756105422973633e+00
-1.015287239269989428e+00  -1.373879761150879730e+00  1.793120104762397915e+00  -1.884208235924301533e+00  -1.687569659821130053e+00  -4.008956050987617203e+00  4.770008087158203125e+00
-1.007823495278540094e+00  -1.358827347253791729e+00  1.778563366399925627e+00  -1.897417646355103571e+00  -1.670979829350204504e+00  -4.015904574859916920e+00  4.815212965011596680e+00
-1.000133651995377626e+00  -1.345338632556853931e+00  1.765499231043600403e+00  -1.909387975799539561e+00  -1.656424014910004239e+00  -4.021965203863967275e+00  4.865121126174926758e+00
-9.949000143902013704e-01  -1.337156259637403366e+00  1.757578160709051929e+00  -1.916667838515639488e+00  -1.647762904705704301e+00  -4.025567326736267049e+00  4.901504993438720703e+00
-9.883502549136267135e-01  -1.327805155647491020e+00  1.748548941762974707e+00  -1.925020282522112325e+00  -1.638064571486916421e+00  -4.029615509976615328e+00  4.942274093627929688e+00
-9.222926178697647970e-01  -1.254579597548971748e+00  1.676939383869787692e+00  -1.993283202313215874e+00  -1.570601539448975181e+00  -4.064064188695171609e+00  5.770046949386596680e+00
-9.223435237583252899e-01  -1.254643421933295144e+00  1.676998307169649927e+00  -1.993208918676715236e+00  -1.570679829730364574e+00  -4.064028638856445497e+00  5.845366954803466797e+00
-9.255544309761098987e-01  -1.251171499650006069e+00  1.672481621948750607e+00  -1.995060593446487118e+00  -1.579204866660541384e+00  -4.059474692033107956e+00  5.942909955978393555e+00
-9.406300709841737273e-01  -1.231500401373669895e+00  1.643829633342226870e+00  -2.005538267999288138e+00  -1.628005229881290816e+00  -4.026763935799182903e+00  6.033246994018554688e+00
-9.366145093180477943e-01  -1.227318264975319373e+00  1.619429073150476128e+00  -2.003027347470037078e+00  -1.662178872891889370e+00  -3.975261473570320891e+00  6.128037929534912109e+00
-9.350038434580980606e-01  -1.211025158574882354e+00  1.591691497067327710e+00  -1.991917584309713440e+00  -1.701350316762951564e+00  -3.931302778159895706e+00  6.209948062896728516e+00
-9.432675084053894210e-01  -1.188129894494894145e+00  1.563362720898503255e+00  -1.995883480053626258e+00  -1.732543651326537315e+00  -3.895066356683308140e+00  6.279330015182495117e+00
-9.462578514560382459e-01  -1.175108749928631902e+00  1.545770466426765744e+00  -2.001787088723851582e+00  -1.745882347475376406e+00  -3.862289575590433177e+00  6.330522060394287109e+00
-9.426569583350508097e-01  -1.172094604004019658e+00  1.538681299391915225e+00  -2.000528128383690429e+00  -1.752939816157701003e+00  -3.834138060585533303e+00  6.376608133316040039e+00
-9.354571287915511846e-01  -1.173519216102970830e+00  1.535712808947264918e+00  -1.991715471595839837e+00  -1.767472838484174247e+00  -3.801563651758708140e+00  6.434371948242187500e+00
-9.271341730907645129e-01  -1.177768866653732260e+00  1.536025895913828210e+00  -1.978403595842525675e+00  -1.789932951242086290e+00  -3.769360989704495069e+00  6.493238925933837891e+00
-9.177783254172640071e-01  -1.184319204749268550e+00  1.538901706117378421e+00  -1.962654466507387063e+00  -1.815836664252522326e+00  -3.738038599103532089e+00  6.551938056945800781e+00
-9.053061620779390140e-01  -1.195480914849220255e+00  1.545843945545465781e+00  -1.939286813516638119e+00  -1.847402829719960948e+00  -3.699750001838856939e+00  6.621366977691650391e+00
-8.965126964746010785e-01  -1.204561510487183185e+00  1.552406259618228201e+00  -1.921380169113251490e+00  -1.865997826137048676e+00  -3.675224984233681713e+00  6.671046018600463867e+00
-8.854951994758506473e-01  -1.216418656165657808e+00  1.561575867254803018e+00  -1.898433553033489041e+00  -1.884971205947257644e+00  -3.647463343044919259e+00  6.725064992904663086e+00
-8.721671958992258666e-01  -1.230782105291744699e+00  1.573097036097077739e+00  -1.870820074961902613e+00  -1.903462366945069206e+00  -3.617180899077794720e+00  6.787094116210937500e+00
-8.587802798046633157e-01  -1.243071436688980569e+00  1.583179323807540007e+00  -1.846730428939578061e+00  -1.917606263453706106e+00  -3.592241738487469416e+00  6.839424133300781250e+00
-8.457144868122377090e-01  -1.253000656647191846e+00  1.591376069325664888e+00  -1.826796376615216211e+00  -1.928477329745781788e+00  -3.572158723915744627e+00  6.890905141830444336e+00
-8.312633207802146984e-01  -1.262187720749789577e+00  1.598951878820802364e+00  -1.807730993463228408e+00  -1.937910776759094844e+00  -3.553307666809606857e+00  6.942469120025634766e+00
-8.074749729925132513e-01  -1.274255560364251139e+00  1.608824065150789684e+00  -1.781193037962165882e+00  -1.948727587317780063e+00  -3.527374564496444709e+00  7.012915134429931641e+00
-7.906423515713756345e-01  -1.281047929347254311e+00  1.614334502968502338e+00  -1.765119893648803284e+00  -1.953448401638668841e+00  -3.511627787430744885e+00  7.058661937713623047e+00
-7.761124184896885936e-01  -1.285856015494866611e+00  1.618145760788552323e+00  -1.752878124616665367e+00  -1.955669087833992847e+00  -3.499488083437194863e+00  7.097594976425170898e+00
-7.612261948452756499e-01  -1.289778672320439412e+00  1.621167080985414843e+00  -1.741846800667651962e+00  -1.956312603647607062e+00  -3.488218056771307918e+00  7.141798973083496094e+00
-7.429945242161135610e-01  -1.293321218737290224e+00  1.623692785881364564e+00  -1.730193214725489703e+00  -1.955124609966244265e+00  -3.475808306371033218e+00  7.188193082809448242e+00
-7.147950978960260215e-01  -1.296060781514800198e+00  1.624993106891052363e+00  -1.716112613763953298e+00  -1.949314611246320439e+00  -3.459417187163720708e+00  7.262525081634521484e+00
-6.946268389637015872e-01  -1.295688542910877317e+00  1.623812637301552897e+00  -1.709327235584965798e+00  -1.942141743514557817e+00  -3.449988813018683764e+00  7.309572935104370117e+00
-6.719436024222771309e-01  -1.293086503683316124e+00  1.620472023660777694e+00  -1.705074609010654108e+00  -1.931404314580870363e+00  -3.441731608018708588e+00  7.356182098388671875e+00
-6.505302326705892924e-01  -1.288850411622791903e+00  1.615688366255677799e+00  -1.703826494307153716e+00  -1.919687065878132870e+00  -3.435588738028883427e+00  7.398355960845947266e+00
-6.222594510117147593e-01  -1.281232944425754638e+00  1.607491544560702756e+00  -1.705205312029978160e+00  -1.903070177441946065e+00  -3.428977329144421216e+00  7.438699007034301758e+00
-5.921322764826282281e-01  -1.271390656546092401e+00  1.597120573746114935e+00  -1.709367121585142257e+00  -1.884332966463372117e+00  -3.423144099232183990e+00  7.490272045135498047e+00
-5.609820012768160780e-01  -1.259976405455180526e+00  1.585219983648902264e+00  -1.715630321997794638e+00  -1.863600607648161045e+00  -3.418055957416846535e+00  7.540199995040893555e+00
-5.346156432076547560e-01  -1.249483151926768620e+00  1.574374083248351930e+00  -1.722159861779058332e+00  -1.844734253842110761e+00  -3.414310535485546527e+00  7.579401016235351562e+00
-5.082482625908673057e-01  -1.238095537347967401e+00  1.562702259843764097e+00  -1.729777928909983942e+00  -1.824569314017623789e+00  -3.410937297412071967e+00  7.618016958236694336e+00
-4.772797708971925346e-01  -1.223435809434906041e+00  1.547750601350089461e+00  -1.740178461920784514e+00  -1.799286008268036419e+00  -3.407349547254134414e+00  7.664809942245483398e+00
-4.574027666796052216e-01  -1.213244097676994038e+00  1.537336917967189187e+00  -1.747740808420473968e+00  -1.782228141406548616e+00  -3.405228439253334294e+00  7.698122024536132812e+00
-4.383818818197431355e-01  -1.202805279012282291e+00  1.526725565406114704e+00  -1.755669776512984726e+00  -1.765305475373261324e+00  -3.403298530843396286e+00  7.730406045913696289e+00
-4.203526381179436555e-01  -1.192277279763231945e+00  1.516054161371615194e+00  -1.763838014905633855e+00  -1.748765464985436502e+00  -3.401548090848446115e+00  7.764045000076293945e+00
-3.993525648608562406e-01  -1.179294412644043888e+00  1.502847641625752573e+00  -1.774223029161918319e+00  -1.728990116032674607e+00  -3.399597243628546206e+00  7.804390907287597656e+00
-3.839662829897179108e-01  -1.169228236856493908e+00  1.492657017659089647e+00  -1.782435222510443396e+00  -1.714139547550037612e+00  -3.398215038180121272e+00  7.837167024612426758e+00
-3.633182223449678006e-01  -1.155030389369630761e+00  1.478251134510652598e+00  -1.794231850837682885e+00  -1.693749024214650234e+00  -3.396419537323858595e+00  7.880043029785156250e+00
-3.512314260472297889e-01  -1.146268687297992805e+00  1.469376301783777983e+00  -1.801659641426859082e+00  -1.681579732615451128e+00  -3.395396460873220779e+00  7.918767929077148438e+00
-3.403208225343670179e-01  -1.138024432806542308e+00  1.461038252722428155e+00  -1.808755678169010395e+00  -1.670455399139763486e+00  -3.394482484243770859e+00  7.948722124099731445e+00
-3.282500448574170449e-01  -1.128468460946265850e+00  1.451373284547103459e+00  -1.817095216800570512e+00  -1.657960666831288954e+00  -3.393479183150858614e+00  7.982350111007690430e+00
-3.197000217614922590e-01  -1.121435275027778289e+00  1.444258981197328318e+00  -1.823291621463472012e+00  -1.649024093494900534e+00  -3.392783072793058796e+00  8.016704082489013672e+00
-3.137191697499170928e-01  -1.116398032356316072e+00  1.439186566603840589e+00  -1.827737023477009615e+00  -1.642743611008038229e+00  -3.392294442246321484e+00  8.043692111968994141e+00
-2.462915080061947037e-01  -1.044990528849481848e+00  1.367787873742088323e+00  -1.893805007701652166e+00  -1.570620335994881600e+00  -3.387979308187892169e+00  8.873434066772460938e+00
-2.463436018107572067e-01  -1.045046936309805830e+00  1.367846137628975001e+00  -1.893746089893716622e+00  -1.570685448229280468e+00  -3.387995035110680675e+00  8.956838130950927734e+00
-2.451742199804218814e-01  -1.046621585155484979e+00  1.369693948609787215e+00  -1.892783584323039392e+00  -1.567671149218331728e+00  -3.389247362834254318e+00  9.025103092193603516e+00
-2.395362789749952981e-01  -1.061514865360834392e+00  1.386941197979099760e+00  -1.883766453885238334e+00  -1.545964476602544657e+00  -3.401182906702640452e+00  9.097414970397949219e+00
-2.490140235688720338e-01  -1.087779521650032777e+00  1.417051870633162292e+00  -1.867779987442265366e+00  -1.534835258644505984e+00  -3.420580926171691516e+00  9.166579961776733398e+00
-2.667458257911938801e-01  -1.121971520062119865e+00  1.455472235194462227e+00  -1.848877237670602192e+00  -1.542889562240755907e+00  -3.444171990992593635e+00  9.224725008010864258e+00
-2.847211061677299426e-01  -1.156148984632444865e+00  1.493349684431212188e+00  -1.830066308538377484e+00  -1.560478156470642475e+00  -3.470831979563431702e+00  9.280334949493408203e+00
-3.256306710322149911e-01  -1.209940518319053027e+00  1.552639909696862164e+00  -1.798711155992615218e+00  -1.596544901448041287e+00  -3.518426297277404302e+00  9.362565994262695312e+00
-3.752748337330142903e-01  -1.256428967410027298e+00  1.603887221510474692e+00  -1.771338069078715272e+00  -1.635685954079615811e+00  -3.558527190623630432e+00  9.428997039794921875e+00
-4.375092266188005397e-01  -1.303312948920179792e+00  1.655817108597162024e+00  -1.746050813841364402e+00  -1.676402395496765507e+00  -3.595779518257280927e+00  9.493087053298950195e+00
-5.140590312924651073e-01  -1.353007879323801177e+00  1.711257129696474699e+00  -1.721482532595513426e+00  -1.722417203194041235e+00  -3.635215754832854529e+00  9.561224937438964844e+00
-5.799986795100515735e-01  -1.389573460847241648e+00  1.752337882391749702e+00  -1.703709402369650405e+00  -1.762914357023641188e+00  -3.665136931188355263e+00  9.620378017425537109e+00
-6.475364770604272735e-01  -1.423650170618067534e+00  1.791162779638612479e+00  -1.687864167751688349e+00  -1.804946639018064403e+00  -3.694289914556289744e+00  9.678735017776489258e+00
-7.151558275064147097e-01  -1.454793636935329815e+00  1.827319490289899928e+00  -1.674685667937851896e+00  -1.844487333468702417e+00  -3.722720614888377355e+00  9.728518009185791016e+00
-7.823027516271263693e-01  -1.483038686819501351e+00  1.860836753054924575e+00  -1.664413694785615405e+00  -1.878492154606902886e+00  -3.751021849999679247e+00  9.790163993835449219e+00
-8.472200332563044611e-01  -1.508404562975162122e+00  1.891610515904724510e+00  -1.657275372321027618e+00  -1.905199967883042689e+00  -3.779645858828953209e+00  9.845021963119506836e+00
-9.166360536218647326e-01  -1.533743998637973505e+00  1.923263603552961998e+00  -1.652896913258465439e+00  -1.926707987905444952e+00  -3.812372807976615263e+00  9.911456108093261719e+00
-9.796403948791265748e-01  -1.555389759856909748e+00  1.951255134893536969e+00  -1.651840609952678562e+00  -1.940557239424606450e+00  -3.844259334261401762e+00  9.972082138061523438e+00
-1.029300670361962489e+00  -1.571721304944331266e+00  1.972949579301262135e+00  -1.652928203379165240e+00  -1.948585643609044737e+00  -3.870958216012862607e+00  1.002382493019104004e+01
-1.090669787617178699e+00  -1.590731810104330179e+00  1.999177235677549680e+00  -1.657795883224929767e+00  -1.955043978567269747e+00  -3.906654177889873125e+00  1.010520100593566895e+01
-1.121312401374801482e+00  -1.599234283825481384e+00  2.011764539883999614e+00  -1.663057543246690528e+00  -1.955595234521083192e+00  -3.926652564701285542e+00  1.015255212783813477e+01
-1.142906098961015360e+00  -1.604418507889132428e+00  2.020216930203749595e+00  -1.668975798818838285e+00  -1.953615699774269743e+00  -3.942526956289224671e+00  1.019730401039123535e+01
-1.179493476352202919e+00  -1.607507773853518174e+00  2.030565752086562092e+00  -1.690829341851898704e+00  -1.937138303872320222e+00  -3.978065734977963785e+00  1.029086995124816895e+01
-1.193058402807457341e+00  -1.600945892086130584e+00  2.028381555818899784e+00  -1.710932444306937583e+00  -1.916771182409457097e+00  -3.999929847470129474e+00  1.035160398483276367e+01
