a1     a2   a3   a4  a5   a6   t1
3.141592653589793116e+00  -1.109660092603601544e+00  1.324536034050212141e+00  -3.027251044830248650e-01  2.867959903727478999e+00  4.296854024333788824e-01  5.770046949386596680e+00
3.141592653589793116e+00  -1.215046256104464151e+00  1.442797101058256759e+00  -3.066283283712831209e-01  3.141592653589793116e+00  5.106662365898237965e-01  5.845366954803466797e+00
3.141592653589793116e+00  -8.753322333449418124e-01  1.095121480098028011e+00  -5.659729781054440023e-01  3.141592653589793116e+00  3.273655533297845088e-01  5.942909955978393555e+00
3.141592653589793116e+00  3.131605996681779969e-02  9.066514743629215667e-02  -9.310532736653194252e-01  3.141592653589793116e+00  -1.055206983495270839e-01  6.033246994018554688e+00
2.803399134673016935e+00  2.989562734496173380e-01  -1.745451596278790873e-01  -1.213341525246922847e+00  -1.408031093419952251e+00  -2.824130560314891958e-01  6.128037929534912109e+00
3.141592653589793116e+00  4.528303360838636382e-01  -3.167157228117922774e-01  -1.537297428448329617e+00  3.141592653589793116e+00  -2.990062910787270600e-01  6.209948062896728516e+00
3.141592653589793116e+00  8.103682944649627240e-01  -7.150583723811478887e-01  -1.679833572627937421e+00  3.141592653589793116e+00  -4.078725661681296688e-01  6.279330015182495117e+00
3.141592653589793116e+00  9.708093061400254742e-01  -8.609565736617678100e-01  -1.748480098591132625e+00  3.141592653589793116e+00  -4.867794549939015725e-01  6.330522060394287109e+00
3.141592653589793116e+00  1.029550586717474792e+00  -9.487465305353863787e-01  -1.825232679931085178e+00  3.141592653589793116e+00  -5.392747238648394337e-01  6.376608133316040039e+00
3.141592538353296771e+00  1.183992838829699190e+00  -1.108740176829981383e+00  -1.903157859168098209e+00  3.141592375447580743e+00  -5.069381365413355711e-01  6.434371948242187500e+00
2.518838623088213158e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -8.558733994959788483e-01  6.493238925933837891e+00
2.123759964147176493e+00  3.141592634965784114e+00  -3.141592647475464961e+00  -3.141592557703878796e+00  3.141592415876932609e+00  -8.360154605173666376e-01  6.551938056945800781e+00
2.030926197175284553e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592650602422321e+00  -8.010916253187928548e-01  6.621366977691650391e+00
4.655284991086741653e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592624500625597e+00  3.141592625849404019e+00  -8.635385573477053489e-01  6.671046018600463867e+00
-1.176267362241515402e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592406881320798e+00  -8.553122610205841081e-01  6.725064992904663086e+00
4.799934759451450761e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592650740482995e+00  3.141592632442710364e+00  -8.222088016265836075e-01  6.787094116210937500e+00
5.472715448900384860e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592616736561983e+00  -8.013069770209426679e-01  6.839424133300781250e+00
7.545940429262428806e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592563983175435e+00  -7.787939246819550743e-01  6.890905141830444336e+00
-1.375529604895881830e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  2.933185357094312828e-01  -7.889688500551992334e-01  6.942469120025634766e+00
-1.356989095393089650e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  1.433576234940148464e-01  -7.318321666315744656e-01  7.012915134429931641e+00
-1.360957213459489390e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  2.860901018344126981e-02  -7.093726087638632105e-01  7.058661937713623047e+00
-1.548361546851342974e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  -1.784481108861492860e-01  -6.964735247825480924e-01  7.097594976425170898e+00
-1.733071245738258659e+00  3.141592641666882457e+00  -3.141592653589793116e+00  -3.141592565460680664e+00  -8.002449226032651852e-01  -6.587665863872229632e-01  7.141798973083496094e+00
-1.919615243523394854e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -2.107883274530589990e+00  -1.394788346946599145e+00  -7.597889504909988156e-01  7.188193082809448242e+00
-2.024182966917028814e+00  2.068244191360259610e+00  -2.056993011976520069e+00  3.816133470822539175e-01  -1.628023033659261820e+00  -7.213502200754067228e-01  7.262525081634521484e+00
-2.013747669808673368e+00  1.466232104656517876e+00  -1.470396990118852276e+00  1.676850137127646079e+00  -1.720053417671162155e+00  -7.014038359052591209e-01  7.309572935104370117e+00
-2.047081768577499794e+00  1.094347375621728347e+00  -1.179743022188632251e+00  2.431352634734244234e+00  -1.883546477399734131e+00  -6.739954418178968343e-01  7.356182098388671875e+00
-2.113045684663329205e+00  7.538497065596855284e-01  -9.110610631059850029e-01  2.675159116615910992e+00  -1.994649824418735395e+00  -6.735200740042778245e-01  7.398355960845947266e+00
-1.988679536555892025e+00  -5.572785078985517115e-01  1.600971622801715122e-01  2.966282738683029496e+00  -1.899002513110673807e+00  -6.990942400519252198e-01  7.438699007034301758e+00
-2.033017135201311998e+00  -2.390259700556377709e+00  2.215356710012709396e+00  3.059133465354528791e+00  -2.178745543470489210e+00  -6.495256140203108375e-01  7.490272045135498047e+00
-1.965727794565322206e+00  -2.432561741083608897e+00  2.283536034774099388e+00  3.086058455378271503e+00  -2.144684022285297420e+00  -6.314668099086923059e-01  7.540199995040893555e+00
-2.016968965422244242e+00  -2.709396508238651080e+00  2.598278719379702562e+00  3.141592653589793116e+00  -2.298293863991122343e+00  -6.227520075883824502e-01  7.579401016235351562e+00
-1.955275893920385810e+00  -2.714175913827538977e+00  2.617148450192619880e+00  3.141592653589793116e+00  -2.222964156708660433e+00  -6.003259719057159050e-01  7.618016958236694336e+00
-1.913573269039996916e+00  -2.760617747108255138e+00  2.672333365883153622e+00  3.141592653589793116e+00  -2.207873299370033404e+00  -5.812342870658130378e-01  7.664809942245483398e+00
-1.899079185956497939e+00  -2.793183409220364677e+00  2.709732964475152439e+00  3.141592545654910307e+00  -2.197925428833824579e+00  -5.700575973837296306e-01  7.698122024536132812e+00
-1.901895752709459320e+00  -2.853504845473750162e+00  2.776470875253111092e+00  3.141592653589793116e+00  -2.201110574860322355e+00  -5.781262912168234624e-01  7.730406045913696289e+00
-1.861901877802813576e+00  -2.871964291748946518e+00  2.798003475895406211e+00  3.141592653589793116e+00  -2.170797788443139087e+00  -5.562729626087145052e-01  7.764045000076293945e+00
-1.865504590126824569e+00  -2.854823994254049868e+00  2.788809754581122569e+00  3.141592653589793116e+00  -2.089115997228979449e+00  -5.584699646211325197e-01  7.804390907287597656e+00
-1.892695128561330264e+00  -2.875179240310550721e+00  2.807072205191335712e+00  3.141592653589793116e+00  -2.095033345125486779e+00  -5.675951296171890537e-01  7.837167024612426758e+00
-1.912924398069638432e+00  -2.910230735575025651e+00  2.854808041680564124e+00  3.141592653589793116e+00  -2.088895674360088162e+00  -5.738071157486579477e-01  7.880043029785156250e+00
-1.901558120236105820e+00  -2.928703059405821207e+00  2.860119346551762032e+00  3.141592653589793116e+00  -2.035961940135877946e+00  -5.593596336255199919e-01  7.918767929077148438e+00
-1.903029551519869411e+00  -2.957344267893618373e+00  2.896393887669243661e+00  3.141592653589793116e+00  -2.049519043820196895e+00  -5.720437695661576560e-01  7.948722124099731445e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  7.982350111007690430e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  8.016704082489013672e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  8.043692111968994141e+00
-3.141592653589793116e+00  1.796374469672836760e+00  -2.376755475642942983e+00  5.410476279227520724e-01  -2.785490262153796692e+00  -7.133107957055062620e-01  8.873434066772460938e+00
-3.141592653589793116e+00  1.555503455364042331e+00  -1.953991045135765159e+00  1.588066471182679462e-01  3.141592653589793116e+00  -6.176738290825801725e-01  8.956838130950927734e+00
4.350550556667177049e-01  1.575137271534654104e+00  -1.841859794234658620e+00  2.465744609199637338e+00  3.141592653589793116e+00  -6.100742991433028006e-01  9.025103092193603516e+00
1.845363242660440495e+00  1.611902182916468362e+00  -1.908664429319880451e+00  1.221570351013366640e+00  3.141592653589793116e+00  3.230353275730502016e-01  9.097414970397949219e+00
1.734010109952137224e+00  1.748033859935180123e+00  -2.016777412030185790e+00  3.581963917753656218e-02  3.141592653589793116e+00  2.780809950265359931e-01  9.166579961776733398e+00
1.879694100988878791e+00  1.821648337129097239e+00  -2.002139503788952002e+00  7.019399174403161412e-01  3.141592653589793116e+00  1.676053706876637697e-02  9.224725008010864258e+00
3.099810349964737366e+00  2.060745513747745505e+00  -5.679310433208051290e-01  1.920004535012975522e+00  3.141592653589793116e+00  -1.582547533881656643e-01  9.280334949493408203e+00
-3.141592653589793116e+00  2.826110691858143564e+00  -3.093663339481449448e+00  -4.166878428021619785e-01  3.976623288649793198e-01  8.332114755943008377e-02  9.362565994262695312e+00
-3.141592653589793116e+00  2.582112201618858016e+00  -2.673616731158269477e+00  -5.122768394939026804e-01  -1.221085965611244273e+00  4.608806796593712535e-02  9.428997039794921875e+00
-3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -5.409532637444719461e-01  -1.586171848846359145e-01  1.230594545313723996e-02  9.493087053298950195e+00
-3.141592653589793116e+00  3.067809979722801561e+00  -3.141592653589793116e+00  -7.542811915478376816e-01  -2.116268341029323263e+00  8.768909083826012529e-02  9.561224937438964844e+00
2.946149639181988800e+00  -3.425191440640156793e-01  2.492253137223954695e+00  -3.141592653589793116e+00  -7.270508872896149777e-01  5.126812814912568017e-01  9.620378017425537109e+00
3.141592653589793116e+00  -8.834047078586486634e-01  2.923055663273255167e+00  -3.141592589331740015e+00  1.332403428374557386e+00  5.776261486621846464e-01  9.678735017776489258e+00
3.141592653589793116e+00  -1.395673108758206160e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -1.427317910045727389e+00  5.340812554323620676e-01  9.728518009185791016e+00
3.040516949169556060e+00  1.135004442570850536e-01  1.217923634626410401e+00  -3.141592653589793116e+00  1.345841853798703802e-01  5.967113745759657917e-01  9.790163993835449219e+00
1.711804941891575282e+00  2.351936446533850589e+00  -1.417116915601689398e+00  -3.141592653589793116e+00  2.949649099387772200e-01  5.562383615617354504e-01  9.845021963119506836e+00
1.884007571342230181e+00  2.908010590451390875e+00  -2.286609409001759019e+00  -3.141592653589793116e+00  2.800144779992795874e-01  5.638126937940883820e-01  9.911456108093261719e+00
1.997056641263885934e+00  2.176532119557863520e+00  -1.775097056503757598e+00  -3.141592653589793116e+00  4.982550880755831080e-01  6.122370830981781475e-01  9.972082138061523438e+00
2.138024769160830729e+00  2.359752268230716488e-01  3.397790969417990858e-02  -3.141592653589793116e+00  6.764351109929881423e-01  6.877699308317305471e-01  1.002382493019104004e+01
2.325605384087651828e+00  -2.882713994025911219e+00  2.916344898934651653e+00  -1.883738966193905684e+00  4.825513762618656721e-01  7.927839256521591604e-01  1.010520100593566895e+01
2.454991129230225333e+00  -2.959804617706802254e+00  2.957914137017696454e+00  -1.740100412943730968e+00  5.350861759013954000e-01  7.999816848389752488e-01  1.015255212783813477e+01
2.349818277663812793e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  1.198683996182875244e+00  4.129114260048041274e-01  1.019730401039123535e+01
2.751753864340011013e+00  3.141592581706635467e+00  -3.141592585880573996e+00  -3.141592563337130439e+00  1.269387647123900731e+00  5.710690722968139177e-01  1.029086995124816895e+01
3.141592653589793116e+00  -1.769798568061622834e+00  1.355345025431977213e+00  -3.141592653589793116e+00  1.597231908707325898e+00  8.321309195469616116e-01  1.035160398483276367e+01
2.726115169488605883e+00  -3.141592653589793116e+00  3.069390709418846619e+00  -1.247236031245091858e+00  1.303634693240035114e+00  8.264434889464727929e-01  1.042228198051452637e+01
2.683515361012649425e+00  -3.141592653589793116e+00  3.050674945554390227e+00  -9.183737108787640713e-01  1.296554750218971153e+00  7.643547965664010402e-01  1.047647404670715332e+01
2.559585994454293356e+00  -3.141592653589793116e+00  3.061253259458980303e+00  -6.949733372639605999e-01  1.237925139692384935e+00  7.432923312970091123e-01  1.051653194427490234e+01
2.278990545712730409e+00  -3.141592653589793116e+00  3.097202430356444491e+00  2.554760438063756744e+00  1.538457459166686914e-01  9.167851606032902945e-01  1.055180597305297852e+01
