tif_tot   t1   iter_no
8.815374438742993313e-01  2.654646897315979004e+01  3.870000000000000000e+02
8.589789879572377052e-01  2.659394693374633789e+01  3.880000000000000000e+02
8.366648680602868371e-01  2.664240002632141113e+01  3.890000000000000000e+02
8.143485864128019447e-01  2.668484711647033691e+01  3.900000000000000000e+02
7.939805172881737594e-01  2.672455811500549316e+01  3.910000000000000000e+02
7.729784767086911312e-01  2.677435302734375000e+01  3.920000000000000000e+02
7.514656578225527017e-01  2.682472395896911621e+01  3.930000000000000000e+02
7.337495648247756019e-01  2.686606693267822266e+01  3.940000000000000000e+02
7.168544711118850499e-01  2.690330195426940918e+01  3.950000000000000000e+02
7.009989319353144843e-01  2.694340395927429199e+01  3.960000000000000000e+02
6.838519573330554824e-01  2.699381899833679199e+01  3.970000000000000000e+02
6.681313942761226699e-01  2.703496599197387695e+01  3.980000000000000000e+02
6.530061054858091740e-01  2.706717896461486816e+01  3.990000000000000000e+02
6.352742555171621008e-01  2.711036491394042969e+01  4.000000000000000000e+02
6.141069741785231129e-01  2.717334699630737305e+01  4.010000000000000000e+02
5.946165464043156046e-01  2.721191906929016113e+01  4.020000000000000000e+02
5.779364193169507224e-01  2.724478793144226074e+01  4.030000000000000000e+02
5.599672278641150136e-01  2.728707313537597656e+01  4.040000000000000000e+02
5.458079725305440277e-01  2.732384204864501953e+01  4.050000000000000000e+02
5.292812459611990761e-01  2.736757802963256836e+01  4.060000000000000000e+02
5.152729690537799501e-01  2.740289211273193359e+01  4.070000000000000000e+02
5.025172309744820875e-01  2.743743109703063965e+01  4.080000000000000000e+02
4.855172265532002873e-01  2.748291993141174316e+01  4.090000000000000000e+02
1.231988421897682429e+00  2.829337596893310547e+01  4.100000000000000000e+02
1.282087431745907891e+00  2.838577294349670410e+01  4.110000000000000000e+02
1.282411831165000793e+00  2.848082304000854492e+01  4.120000000000000000e+02
1.275511555224924987e+00  2.855774807929992676e+01  4.130000000000000000e+02
1.268648063129725667e+00  2.860763192176818848e+01  4.140000000000000000e+02
1.258411476335059564e+00  2.865853095054626465e+01  4.150000000000000000e+02
1.247020385218488681e+00  2.871630001068115234e+01  4.160000000000000000e+02
1.205188489299232835e+00  2.877423810958862305e+01  4.170000000000000000e+02
1.155661905510651621e+00  2.884993505477905273e+01  4.180000000000000000e+02
1.120400334309984869e+00  2.892843914031982422e+01  4.190000000000000000e+02
1.102785814843735057e+00  2.900197601318359375e+01  4.200000000000000000e+02
1.100607673389513597e+00  2.904971194267272949e+01  4.210000000000000000e+02
1.087958228265785365e+00  2.910240197181701660e+01  4.220000000000000000e+02
1.064832559898332143e+00  2.915336894989013672e+01  4.230000000000000000e+02
1.034426390693352626e+00  2.920703291893005371e+01  4.240000000000000000e+02
1.014240130275268825e+00  2.925529503822326660e+01  4.250000000000000000e+02
9.952624364641636800e-01  2.931215190887451172e+01  4.260000000000000000e+02
9.767020100376495595e-01  2.935299205780029297e+01  4.270000000000000000e+02
9.574688618565236897e-01  2.939538598060607910e+01  4.280000000000000000e+02
9.382348627243555228e-01  2.943396711349487305e+01  4.290000000000000000e+02
9.196630692500901150e-01  2.947503805160522461e+01  4.300000000000000000e+02
9.025173922839805352e-01  2.951507592201232910e+01  4.310000000000000000e+02
8.858320010331021122e-01  2.955623102188110352e+01  4.320000000000000000e+02
8.693551458836428214e-01  2.960155797004699707e+01  4.330000000000000000e+02
8.516107528708958263e-01  2.964541602134704590e+01  4.340000000000000000e+02
8.344587461575052600e-01  2.968850207328796387e+01  4.350000000000000000e+02
8.148495552343258952e-01  2.974041199684143066e+01  4.360000000000000000e+02
7.963830742523482220e-01  2.979017710685729980e+01  4.370000000000000000e+02
7.798027135659679754e-01  2.983343291282653809e+01  4.380000000000000000e+02
7.625702710049098165e-01  2.987753701210021973e+01  4.390000000000000000e+02
7.462517509443189478e-01  2.991515898704528809e+01  4.400000000000000000e+02
7.308785657500046495e-01  2.995666408538818359e+01  4.410000000000000000e+02
7.159762415628700971e-01  2.999768209457397461e+01  4.420000000000000000e+02
7.028408322785093532e-01  3.003217411041259766e+01  4.430000000000000000e+02
6.881827540356477702e-01  3.008267903327941895e+01  4.440000000000000000e+02
6.714026578684717528e-01  3.012543392181396484e+01  4.450000000000000000e+02
6.562352175164110069e-01  3.016045808792114258e+01  4.460000000000000000e+02
6.399227494728094712e-01  3.019572091102600098e+01  4.470000000000000000e+02
6.245977993080938928e-01  3.023283505439758301e+01  4.480000000000000000e+02
6.098269755067298181e-01  3.026585698127746582e+01  4.490000000000000000e+02
5.936043163121100807e-01  3.029949903488159180e+01  4.500000000000000000e+02
5.794496256751084928e-01  3.033414793014526367e+01  4.510000000000000000e+02
5.659374658129041613e-01  3.036804294586181641e+01  4.520000000000000000e+02
5.512558059530968668e-01  3.040630793571472168e+01  4.530000000000000000e+02
5.381421131638230992e-01  3.044073605537414551e+01  4.540000000000000000e+02
5.230787056236481103e-01  3.048413610458374023e+01  4.550000000000000000e+02
5.097415907333201490e-01  3.052241611480712891e+01  4.560000000000000000e+02
4.943091170806839241e-01  3.055999612808227539e+01  4.570000000000000000e+02
1.280237214992261618e+00  3.137843394279479980e+01  4.580000000000000000e+02
1.176179098159069403e+00  3.146018290519714355e+01  4.590000000000000000e+02
1.152229422267695869e+00  3.154076004028320312e+01  4.600000000000000000e+02
1.130721969184405928e+00  3.160922312736511230e+01  4.610000000000000000e+02
1.103474346236498871e+00  3.165929698944091797e+01  4.620000000000000000e+02
1.078923256717492229e+00  3.170629811286926270e+01  4.630000000000000000e+02
1.059474931532798925e+00  3.175252199172973633e+01  4.640000000000000000e+02
1.050316218554978143e+00  3.179259109497070312e+01  4.650000000000000000e+02
1.029793281271854877e+00  3.185475993156433105e+01  4.660000000000000000e+02
1.018861919112016734e+00  3.191009092330932617e+01  4.670000000000000000e+02
9.952341280488832265e-01  3.198775410652160645e+01  4.680000000000000000e+02
9.879897438090641248e-01  3.203469109535217285e+01  4.690000000000000000e+02
9.715433960930515145e-01  3.208903503417968750e+01  4.700000000000000000e+02
9.584514726076445168e-01  3.215174007415771484e+01  4.710000000000000000e+02
9.411586469465312854e-01  3.221622490882873535e+01  4.720000000000000000e+02
9.300502358875770703e-01  3.227725505828857422e+01  4.730000000000000000e+02
9.223983516617608736e-01  3.232635998725891113e+01  4.740000000000000000e+02
9.153432220673149988e-01  3.237362813949584961e+01  4.750000000000000000e+02
9.071936705023351255e-01  3.241977405548095703e+01  4.760000000000000000e+02
8.948766079700183340e-01  3.247081208229064941e+01  4.770000000000000000e+02
8.662585183297428770e-01  3.255249214172363281e+01  4.780000000000000000e+02
8.318824829906037444e-01  3.260671901702880859e+01  4.790000000000000000e+02
8.085917643972599933e-01  3.265870594978332520e+01  4.800000000000000000e+02
7.888439498903759839e-01  3.270306491851806641e+01  4.810000000000000000e+02
7.673347178925084000e-01  3.274670100212097168e+01  4.820000000000000000e+02
7.458502047094781595e-01  3.279624509811401367e+01  4.830000000000000000e+02
7.240736206726935409e-01  3.284728598594665527e+01  4.840000000000000000e+02
7.002249925935382091e-01  3.289897203445434570e+01  4.850000000000000000e+02
6.799106227076214815e-01  3.294673490524291992e+01  4.860000000000000000e+02
6.604213154719420498e-01  3.299664592742919922e+01  4.870000000000000000e+02
6.406336191753216891e-01  3.304210996627807617e+01  4.880000000000000000e+02
6.203937058519480852e-01  3.308606791496276855e+01  4.890000000000000000e+02
6.016452917747778795e-01  3.313017702102661133e+01  4.900000000000000000e+02
5.823334953739840447e-01  3.317615413665771484e+01  4.910000000000000000e+02
5.644351700972933816e-01  3.321961593627929688e+01  4.920000000000000000e+02
5.464842606521960189e-01  3.326919794082641602e+01  4.930000000000000000e+02
5.284810111459128379e-01  3.330978012084960938e+01  4.940000000000000000e+02
5.112982589549470713e-01  3.336172008514404297e+01  4.950000000000000000e+02
4.956885860168326330e-01  3.339697813987731934e+01  4.960000000000000000e+02
1.208086752452125712e+00  3.422110009193420410e+01  4.970000000000000000e+02
1.223269777415789239e+00  3.428188991546630859e+01  4.980000000000000000e+02
1.223106029655906424e+00  3.433038210868835449e+01  4.990000000000000000e+02
1.216217081290544177e+00  3.437514305114746094e+01  5.000000000000000000e+02
1.201847915556821356e+00  3.442155313491821289e+01  5.010000000000000000e+02
1.184308418641529581e+00  3.446633005142211914e+01  5.020000000000000000e+02
1.162990719902952552e+00  3.451087403297424316e+01  5.030000000000000000e+02
1.137895734715393736e+00  3.457131600379943848e+01  5.040000000000000000e+02
1.119002092106184509e+00  3.462283992767333984e+01  5.050000000000000000e+02
1.102595282903935825e+00  3.466693711280822754e+01  5.060000000000000000e+02
1.081424367637501271e+00  3.473928403854370117e+01  5.070000000000000000e+02
1.062950461814822223e+00  3.478508400917053223e+01  5.080000000000000000e+02
1.045820314714581478e+00  3.482825613021850586e+01  5.090000000000000000e+02
1.030306137886957352e+00  3.486890602111816406e+01  5.100000000000000000e+02
1.016982682942483063e+00  3.490396213531494141e+01  5.110000000000000000e+02
1.003048906972933363e+00  3.494623804092407227e+01  5.120000000000000000e+02
9.868811264453609677e-01  3.498732805252075195e+01  5.130000000000000000e+02
9.703399297921623257e-01  3.502742910385131836e+01  5.140000000000000000e+02
9.529352973455971210e-01  3.506688094139099121e+01  5.150000000000000000e+02
9.349410172930827656e-01  3.510732197761535645e+01  5.160000000000000000e+02
9.168232225133678970e-01  3.515093493461608887e+01  5.170000000000000000e+02
8.981817354074751458e-01  3.519024395942687988e+01  5.180000000000000000e+02
8.795494018232679068e-01  3.522922801971435547e+01  5.190000000000000000e+02
8.615059832434169840e-01  3.527135896682739258e+01  5.200000000000000000e+02
8.438520777517350968e-01  3.531387996673583984e+01  5.210000000000000000e+02
8.253840547162549779e-01  3.535753297805786133e+01  5.220000000000000000e+02
8.065257263310746660e-01  3.540355801582336426e+01  5.230000000000000000e+02
7.879340336031742664e-01  3.545355296134948730e+01  5.240000000000000000e+02
7.708040802016341564e-01  3.549193096160888672e+01  5.250000000000000000e+02
7.557323251728564895e-01  3.552926206588745117e+01  5.260000000000000000e+02
7.417082573382131061e-01  3.556187796592712402e+01  5.270000000000000000e+02
7.268475394164686243e-01  3.560009598731994629e+01  5.280000000000000000e+02
7.119568153145416911e-01  3.563612508773803711e+01  5.290000000000000000e+02
6.990443552580007935e-01  3.567004704475402832e+01  5.300000000000000000e+02
6.850644634318137083e-01  3.570769500732421875e+01  5.310000000000000000e+02
6.713340623121961670e-01  3.574042201042175293e+01  5.320000000000000000e+02
6.570225842343442313e-01  3.577547812461853027e+01  5.330000000000000000e+02
6.430387916307711560e-01  3.580694007873535156e+01  5.340000000000000000e+02
6.285683664396201076e-01  3.584014701843261719e+01  5.350000000000000000e+02
6.141682397761459855e-01  3.587318801879882812e+01  5.360000000000000000e+02
5.998660520008831654e-01  3.590040111541748047e+01  5.370000000000000000e+02
5.845919421559820917e-01  3.593311190605163574e+01  5.380000000000000000e+02
5.702885291700702242e-01  3.597307491302490234e+01  5.390000000000000000e+02
5.551037396868773177e-01  3.601244401931762695e+01  5.400000000000000000e+02
5.410021152941334455e-01  3.604960894584655762e+01  5.410000000000000000e+02
5.281345841847783218e-01  3.608098411560058594e+01  5.420000000000000000e+02
5.140042166902292209e-01  3.611934304237365723e+01  5.430000000000000000e+02
4.979891472024799426e-01  3.615500903129577637e+01  5.440000000000000000e+02
