a1     a2   a3   a4  a5   a6   t1
-4.410964037291090212e-02  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -3.555820034602324431e-01  7.244861125946044922e-01
-1.664255992518500760e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -3.422002377834839626e-01  7.697420120239257812e-01
-3.314172202258689470e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -3.349661073097572328e-01  8.128979206085205078e-01
-3.925364814048407092e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -3.325922863338324209e-01  8.553919792175292969e-01
-6.710819953762736656e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -3.308399253988563715e-01  9.130499362945556641e-01
-8.779856321478948233e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -3.091961651821846235e-01  9.525921344757080078e-01
-1.295779348653603780e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -2.909109570751955420e-01  1.004529953002929688e+00
-2.064474624783009471e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -2.954529251759788200e-01  1.041439056396484375e+00
-3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  2.952247246360176103e+00  -2.874936365076393718e-01  1.078649044036865234e+00
-2.821147559387810144e+00  3.110115779046618290e+00  -3.121376893373870587e+00  -3.113647971125720115e+00  9.120173488003199269e-01  -2.900512791667461676e-01  1.122757911682128906e+00
-2.866230868474409110e+00  1.934517179842286216e+00  -2.147943379204218850e+00  -1.811451272586044992e+00  -1.821739660923202553e-01  -2.478985880833593780e-01  1.172131061553955078e+00
-2.987731572830464533e+00  1.518755754986125250e+00  -1.823001254589460496e+00  -1.557068914688575001e+00  -1.211050201217911848e+00  -2.309596332299943267e-01  1.216690063476562500e+00
-3.086631926885988975e+00  1.271841007433414106e+00  -1.609934451613275419e+00  -1.438027107665410753e+00  -2.694488823253577525e+00  -2.223279345410122676e-01  1.257326126098632812e+00
-3.037497876879127201e+00  6.797079038577324983e-01  -1.094620952391184954e+00  -1.093625411711030893e+00  -3.141592653589793116e+00  -2.096977611118939488e-01  1.299081087112426758e+00
-2.993384774561346884e+00  -1.294220310983299760e-01  -5.635699922507770854e-01  -7.780276868443716243e-01  -3.141592653589793116e+00  -1.963299654415600060e-01  1.336597919464111328e+00
-2.999994757821772495e+00  -5.268987796241877408e-01  -2.541471472319484226e-01  -5.407961728396495360e-01  -3.141592653589793116e+00  -1.838618766010882977e-01  1.374490022659301758e+00
-2.989288952005832556e+00  -2.468251245520605153e+00  2.227890887417164567e+00  1.734843749993890905e+00  -3.141592653589793116e+00  -8.811921396877504808e-02  1.415636062622070312e+00
-2.954541872245609380e+00  -2.621581194128441261e+00  2.370298678502898770e+00  1.887250765704546751e+00  -3.141592653589793116e+00  -7.644892144349869911e-02  1.458997964859008789e+00
-2.928515734202095100e+00  -2.770353749433562385e+00  2.625685908337799468e+00  2.436489426304116357e+00  -3.141592653589793116e+00  2.289665480270386064e-02  1.501100063323974609e+00
-2.938591504478978322e+00  -2.857914592028984124e+00  2.665049052545160890e+00  2.465596942931401525e+00  -3.141592653589793116e+00  3.581209988781870746e-02  1.548444032669067383e+00
-2.980508687769535481e+00  -2.968544809426258535e+00  2.757607152296700725e+00  2.535356824943512333e+00  -3.127318141669812590e+00  4.386084616407102954e-02  1.593266963958740234e+00
-2.899695869935936532e+00  -2.987779987072610055e+00  2.809719732747929744e+00  2.613489300389399084e+00  -3.107697062667313492e+00  8.033963775355994208e-02  1.642514944076538086e+00
-2.882090771573254440e+00  -3.003669229414052566e+00  2.816240320382923823e+00  2.626511096331752171e+00  -3.073632975599280837e+00  6.926163704316486147e-02  1.680409908294677734e+00
-2.900240812206745566e+00  -3.067376258854220605e+00  2.933594606537050620e+00  2.741477193002222368e+00  -3.108372590953508041e+00  8.309980606305143735e-02  1.724509954452514648e+00
-2.820319449772429987e+00  -3.044682652905581044e+00  2.902499977225659222e+00  2.720988320665204796e+00  -3.049104308977689914e+00  2.284432072397186986e-01  1.761847019195556641e+00
-2.792722466823851502e+00  -3.040565065664233568e+00  2.898347776184230007e+00  2.771564394299242728e+00  -2.943439118504243002e+00  2.192067711329653557e-01  1.807368993759155273e+00
-2.742985723010629595e+00  -3.073656485806492977e+00  2.946226464866069872e+00  2.812901297883243501e+00  -2.924773738846612847e+00  2.333767461622094086e-01  1.843822002410888672e+00
-2.764455398896981553e+00  -3.073630680964637207e+00  2.953951614294794137e+00  2.837137537920203734e+00  -2.890864934587590085e+00  2.521728664660125019e-01  1.879075050354003906e+00
-2.691133040027124945e+00  -3.077576417842514900e+00  2.964278971547573693e+00  2.848927013262897656e+00  -2.824325161198331990e+00  2.535716923490964891e-01  1.914835929870605469e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  1.939223051071166992e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  1.970659971237182617e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  2.008872032165527344e+00
-3.141592653589793116e+00  6.107456890512189679e-02  -1.161875797363256108e-01  -3.725583940651409909e-02  -2.851974738368575846e+00  -8.214292713498169141e-01  2.819404125213623047e+00
3.141592653589793116e+00  1.624516988054647282e-01  -1.486094956105605824e-01  -9.695389066604004347e-02  3.141592653589793116e+00  -5.700858315423898981e-01  2.889881134033203125e+00
1.813411582429890645e+00  2.353670013683713258e-01  -2.543146771414089846e-01  8.230825003632200043e-02  3.141592653589793116e+00  -5.601563241386996461e-01  2.972275972366333008e+00
3.141592653589793116e+00  5.923021228311898811e-01  -6.040759480464099607e-01  -5.410305197956812862e-01  3.141592653589793116e+00  -4.577379157705134816e-01  3.047269105911254883e+00
3.141592653589793116e+00  9.164970983279654426e-01  -9.238400235815542594e-01  3.871310790091097576e-01  3.141592653589793116e+00  -3.531754921833992200e-01  3.124273061752319336e+00
3.141592653589793116e+00  1.034047457127918790e+00  -1.022727892722495646e+00  -3.019780109012533131e-01  3.141592653589793116e+00  -2.897975690359703704e-01  3.176687002182006836e+00
3.141592653589793116e+00  1.132001003750410018e+00  -7.155453461245190327e-01  -7.018986911382164851e-02  3.141592653589793116e+00  -2.794865927752092638e-01  3.234429121017456055e+00
3.141592653589793116e+00  1.423315327197630875e+00  -1.573341425807011917e-01  7.078165973943780775e-01  -2.453465876917798383e+00  -2.749166055435147138e-01  3.307126045227050781e+00
1.205453806383551818e+00  1.829984334788521183e+00  -1.784118281344996504e+00  -1.402204225870918863e+00  2.892845733488157656e+00  -2.266332357897821725e-01  3.400244951248168945e+00
1.706715842938852701e+00  1.941651989526413935e+00  -1.763320740839535938e+00  -1.394757446068836781e+00  3.141592653589793116e+00  -2.042177216433084530e-01  3.472902059555053711e+00
2.006638113314536565e+00  1.968125581165039106e+00  -1.729299677580659500e+00  -1.340197925653912048e+00  3.130191617550204253e+00  -2.035407969585304178e-01  3.517270088195800781e+00
2.301470355516908484e+00  2.372829100907463129e+00  -2.086752431573684063e+00  -1.638226937655167026e+00  3.141592627750543265e+00  -1.432019672627100892e-01  3.570809125900268555e+00
2.555095818365925808e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  1.237023470534855257e-01  3.625555992126464844e+00
2.335034504338837635e+00  2.806363915903239636e+00  -2.768687470474477941e+00  -2.820152266032652566e+00  2.847463960265346650e+00  1.336394502972745313e-01  3.673273086547851562e+00
2.798369492229438205e+00  2.791667105086379497e+00  -2.930186117947986446e+00  -2.831558246363884646e+00  2.921469565916723798e+00  1.766087281336391479e-01  3.708769083023071289e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  2.857558156699926410e-01  3.759491920471191406e+00
3.141592653589793116e+00  3.141592461685837723e+00  -3.141592511978524627e+00  -3.141592640863591246e+00  3.141592549587886918e+00  3.131709796215821351e-01  3.813966035842895508e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592652301784749e+00  3.141592653589793116e+00  3.612896751342946633e-01  3.857499122619628906e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592640333072062e+00  3.141592653589793116e+00  4.234014691119053486e-01  3.904251098632812500e+00
3.141592653589793116e+00  3.141592646390491073e+00  -3.141592653589793116e+00  -3.141592619109287554e+00  3.141592653589793116e+00  4.980813919604102913e-01  3.950891971588134766e+00
3.104556006760518461e+00  1.820152247599091389e-01  -6.157886381916078955e-01  -1.060785877886514683e+00  1.272752600866223105e+00  5.778318932566164357e-01  3.999288082122802734e+00
3.141592653589793116e+00  -1.014707029700332441e+00  9.908106382040362536e-01  8.314081352759121468e-02  1.973235701366535533e-01  6.181983571913846065e-01  4.045838117599487305e+00
3.141592653589793116e+00  -1.159752188689642693e+00  1.116179555299810611e+00  1.937575170663981827e-01  -3.735188660687309703e-01  6.284129319102974565e-01  4.086264133453369141e+00
2.999170906209652099e+00  -1.371480507872374632e+00  1.316500110525315348e+00  3.410582473134322612e-01  -9.562749599880859819e-01  6.602281355520080997e-01  4.129485130310058594e+00
2.856544910293763451e+00  -1.931899879870886183e+00  1.801039568822264458e+00  8.054873764075716203e-01  -1.821081607746256159e+00  6.911730594649795334e-01  4.172964096069335938e+00
2.580020620587343938e+00  -2.136243953600808876e+00  1.995638656830705182e+00  9.894423367624227694e-01  -2.133467207460632675e+00  7.019566711600094822e-01  4.217416048049926758e+00
2.360495044787490837e+00  -2.285117863485349066e+00  2.142111567746659784e+00  1.126142202666943204e+00  -2.376769259637533604e+00  7.241618578384743099e-01  4.255203008651733398e+00
2.142166057556184722e+00  -2.635427997252266952e+00  2.480483842795128346e+00  1.708476720271923543e+00  -2.663573311870368610e+00  7.510168481076542335e-01  4.300692081451416016e+00
1.807064682206531270e+00  -2.770667914289730582e+00  2.628347156610765456e+00  1.918424470698106399e+00  -2.795037371909310231e+00  7.638845554930985271e-01  4.348093986511230469e+00
1.678545950313072299e-01  -2.912260967428876413e+00  2.833770071264380963e+00  2.594232921832767769e+00  -2.916396029689769964e+00  9.418512806625053413e-01  4.385823965072631836e+00
-1.353450577731648563e-01  -2.935625958956968873e+00  2.856560201603685289e+00  2.632208184697847120e+00  -2.920099711562511136e+00  9.413023644490664532e-01  4.423205137252807617e+00
-2.793977971413922123e+00  -2.979876932954431457e+00  2.899295388517691752e+00  2.740268017059663386e+00  -2.838170436327292379e+00  1.170566394475541117e+00  4.471358060836791992e+00
-2.775939446485774731e+00  -3.010212055896335226e+00  2.934401287604027075e+00  2.767089597644609267e+00  -2.818108325882867859e+00  1.180839046902147471e+00  4.514864921569824219e+00
-2.861460050049561943e+00  -3.031257492482933635e+00  2.969519150541317654e+00  2.816049707188899021e+00  -2.825744195175781126e+00  1.194742530347253640e+00  4.558875083923339844e+00
-2.825554733918685724e+00  -3.102264319542386239e+00  3.037978289732493842e+00  2.884118427392464934e+00  -2.855077237361053566e+00  1.237392763001829099e+00  4.596605062484741211e+00
-2.863872008839286387e+00  -3.107128913394671343e+00  3.049467871597627777e+00  2.904425446208656503e+00  -2.829070995291917079e+00  1.243644216465143337e+00  4.637047052383422852e+00
-2.836958153912992220e+00  -3.060193428943351446e+00  2.988981854967763585e+00  2.851914559072306510e+00  -2.695353594970927968e+00  1.483616209274616127e+00  4.675396919250488281e+00
-2.748068724263401652e+00  -3.117720698514595323e+00  3.088535783841681148e+00  2.979828564095041266e+00  -2.838815567884808821e+00  1.515909466765381186e+00  4.716756105422973633e+00
-2.794544571110787246e+00  -3.093912456176535652e+00  3.037412663051057393e+00  2.929673338785375947e+00  -2.699736816658218075e+00  1.510960835958594872e+00  4.770008087158203125e+00
-2.888866857052055703e+00  -3.111978431870442208e+00  3.063204631640889630e+00  2.950172799051365313e+00  -2.682265023833544149e+00  1.572545925486409590e+00  4.815212965011596680e+00
-2.891915252205660369e+00  -3.120283729811750728e+00  3.085400499177184841e+00  2.997879958270577294e+00  -2.691156101818327429e+00  1.604917156730302885e+00  4.865121126174926758e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  4.901504993438720703e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  4.942274093627929688e+00
3.141592653589793116e+00  5.007524515878110094e-01  -4.876005132423922861e-01  1.492424268826558764e-01  2.840558211312491199e+00  1.075743432556495044e-01  5.770046949386596680e+00
3.141592653589793116e+00  3.143891962089920278e-01  1.397200974726021228e+00  2.260871971368682232e+00  -4.877838813201970658e-01  1.231811051185348893e-01  5.845366954803466797e+00
3.141592653589793116e+00  1.893856312320704449e-01  -3.135528571554484500e-01  1.036714552634695030e+00  3.141592653589793116e+00  6.026707001934116653e-02  5.942909955978393555e+00
3.141592653589793116e+00  7.659896454220741502e-01  -6.423008094470847862e-01  3.646984246457213863e-01  3.141592618065323972e+00  -2.350387171976788536e-01  6.033246994018554688e+00
3.141592653589793116e+00  3.529346123599507168e-01  -9.405322278179842344e-02  1.982279779705063305e+00  -3.141592653589793116e+00  -3.493789459705499700e-01  6.128037929534912109e+00
3.141592653589793116e+00  -3.343157623160720182e-01  4.111728189176597770e-01  1.289398055348541516e-01  3.141592653589793116e+00  -3.311432818671003475e-01  6.209948062896728516e+00
3.141592653589793116e+00  -5.085832796474654138e-01  5.289711960882516051e-01  6.596116604621795609e-01  3.141592653589793116e+00  -4.033573220177924523e-01  6.279330015182495117e+00
3.141592653589793116e+00  -6.835316814568616686e-03  7.382513276794690216e-02  5.283936414679051286e-01  3.141592653589793116e+00  -4.587164240658062608e-01  6.330522060394287109e+00
3.141592653589793116e+00  3.438224504189128505e-01  -2.653170099212227573e-01  1.952941032419572009e-01  3.141592653589793116e+00  -4.920149697859406701e-01  6.376608133316040039e+00
3.141592653589793116e+00  5.578785646513033658e-01  -4.929927048538816914e-01  -1.530904753585286548e-01  3.141592547066227592e+00  -4.410100513429770497e-01  6.434371948242187500e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -6.134306979287043049e-01  6.493238925933837891e+00
3.141592653589793116e+00  3.141592591231078035e+00  -3.141592602054457561e+00  -3.141592519865544553e+00  3.141592599023515398e+00  -6.293811684687908858e-01  6.551938056945800781e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -5.997839085510722201e-01  6.621366977691650391e+00
2.142131178870210650e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592597474137438e+00  3.141592650295929268e+00  -6.257309881992745293e-01  6.671046018600463867e+00
2.119428945181766721e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -6.183842171135249810e-01  6.725064992904663086e+00
1.591008640279062858e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592645425065111e+00  3.141592653589793116e+00  -5.766292541531878868e-01  6.787094116210937500e+00
1.404046124941881191e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -5.489476632099635767e-01  6.839424133300781250e+00
1.353864602010332652e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -5.318686096883017411e-01  6.890905141830444336e+00
7.648514490904045893e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -5.402196015881491897e-01  6.942469120025634766e+00
4.484504884905535782e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -5.060436785274737836e-01  7.012915134429931641e+00
2.801922900440437236e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -4.801675344783489230e-01  7.058661937713623047e+00
-3.400467956984544737e-01  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  -4.645007562833082804e-01  7.097594976425170898e+00
-1.847254669301893193e+00  3.141592624145765456e+00  -3.141592640502735900e+00  -3.141592627739713706e+00  2.066713810062962953e+00  -4.040224308398839281e-01  7.141798973083496094e+00
-3.141592650441176193e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  -6.483262697441233291e-01  -4.653548835240943760e-01  7.188193082809448242e+00
-2.996766371121759143e+00  1.621769410716067616e+00  -1.487606772124168364e+00  -1.899022659610264840e+00  -1.996476917846497168e+00  -4.408609267875822080e-01  7.262525081634521484e+00
-3.101699666581644532e+00  6.145987274241103693e-01  -3.862385747729835117e-01  -1.202715808270755860e+00  -3.141592653589793116e+00  -4.151468119196687900e-01  7.309572935104370117e+00
-3.025973220189743351e+00  -8.302564216054894586e-02  3.426757542126935285e-01  -8.158845803188663481e-01  -3.141592653589793116e+00  -3.922455581788129586e-01  7.356182098388671875e+00
-3.092529939881468515e+00  -6.030545805081671817e-01  8.592081768741417491e-01  -5.312506644109982190e-01  -3.141592653589793116e+00  -3.929855901936023521e-01  7.398355960845947266e+00
-3.072806472728998983e+00  -2.002507905370615404e+00  2.178251724317595617e+00  6.303452868142274124e-01  -3.141592653589793116e+00  -3.812122896852170872e-01  7.438699007034301758e+00
-3.015796414811313220e+00  -2.645052910029078497e+00  2.680313174091136563e+00  2.253570361420686563e+00  -3.141592653589793116e+00  -3.231192211710580131e-01  7.490272045135498047e+00
-3.026105707194477912e+00  -2.775967371740780010e+00  2.796682850659960362e+00  2.352116030915694989e+00  -3.141592653589793116e+00  -3.093189970241745912e-01  7.540199995040893555e+00
-2.984037596200310283e+00  -2.907938127627554881e+00  2.919344654802927597e+00  2.632884845013596653e+00  -3.123036310089671197e+00  -2.624118813666148631e-01  7.579401016235351562e+00
-2.919327879376532930e+00  -2.893663988569621814e+00  2.912097104868833330e+00  2.654739445470154280e+00  -3.032302755114766324e+00  -2.496176579731732570e-01  7.618016958236694336e+00
-2.846300896425202787e+00  -2.930192913313826253e+00  2.939761763227821678e+00  2.693496857120943222e+00  -2.973291692705417599e+00  -2.338059876527653069e-01  7.664809942245483398e+00
-2.816067138335987874e+00  -2.955413362462302462e+00  2.947757884547305807e+00  2.725027721622810262e+00  -2.948213987983291151e+00  -2.275243131388214879e-01  7.698122024536132812e+00
-2.824290509631144364e+00  -3.001790047186545962e+00  2.991047346227205583e+00  2.775623528479826074e+00  -2.969727991261038813e+00  -2.244149129746109139e-01  7.730406045913696289e+00
-2.845958987632279058e+00  -3.042963496926720524e+00  3.058335421371300100e+00  2.863673920611310653e+00  -3.017874381895265135e+00  -2.225101905798310409e-01  7.764045000076293945e+00
-2.737409406714632176e+00  -3.059070164533419511e+00  3.053544762485603137e+00  2.838103353178601740e+00  -2.925094715171864479e+00  -1.622629454165843421e-01  7.804390907287597656e+00
-2.722548847937051875e+00  -3.036764736523110297e+00  3.069462943805412625e+00  2.884877640374855279e+00  -2.895966911152016099e+00  -1.555763173387936793e-01  7.837167024612426758e+00
-2.650712337169722765e+00  -3.053151198197494587e+00  3.016316395283785479e+00  2.822725365556447041e+00  -2.784276266994114124e+00  -1.495057247912093823e-01  7.880043029785156250e+00
-2.619190498396410494e+00  -3.080796453605618712e+00  3.106410745168748377e+00  2.929332474804081432e+00  -2.836832612676030596e+00  -1.783207615508931032e-01  7.918767929077148438e+00
-2.602817714577324804e+00  -3.133467051981592366e+00  3.122254883702473283e+00  2.982064403079687231e+00  -2.839858588950815221e+00  -1.598396535099719518e-01  7.948722124099731445e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  7.982350111007690430e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  8.016704082489013672e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  8.043692111968994141e+00
-3.141592653589793116e+00  -5.486150272767486014e-01  7.204317131255308926e-01  -2.474968440165609684e-01  -2.864025878499762090e+00  -6.547464437256997893e-01  8.873434066772460938e+00
3.141592653589793116e+00  -4.188964616310838496e-01  5.601413786585679455e-01  -2.561717981906521113e-01  3.141592649758156330e+00  -5.969353991384908076e-01  8.956838130950927734e+00
3.141592653589793116e+00  -2.730403762188746697e-01  4.712719180353295845e-01  9.931084216500131179e-01  3.141592653589793116e+00  -6.147316334454981934e-01  9.025103092193603516e+00
3.141592653589793116e+00  1.283146962203919883e-01  8.349609169035085432e-03  -6.712003778875196280e-01  3.141592653589793116e+00  2.896422257774937670e-01  9.097414970397949219e+00
3.141592653589793116e+00  4.352364454867314603e-01  -3.304658750169153780e-01  -8.796809738618370789e-01  3.141592652631490790e+00  2.792355660313331489e-01  9.166579961776733398e+00
3.141592653589793116e+00  6.489702457277785053e-01  -5.533661791072519431e-01  -9.754076269238350916e-01  3.141592653589793116e+00  -1.680680658612735204e-02  9.224725008010864258e+00
3.141592653589793116e+00  8.237113979832104693e-01  -7.350171133509549870e-01  1.392337031022929661e-01  -1.571052602688499222e+00  -2.239572012299728965e-01  9.280334949493408203e+00
1.509957961275310234e+00  1.210121973017972419e+00  -1.090794715808725890e+00  -1.668464852270273413e+00  2.363261696832755998e+00  4.827522149939416675e-03  9.362565994262695312e+00
3.118428029382951383e+00  1.369940077265930034e+00  -1.270709801269696682e+00  -1.697551251937867489e+00  3.141592653589793116e+00  -5.348836509476543460e-02  9.428997039794921875e+00
2.193457457728477333e+00  1.692247779183226664e+00  -1.557430469907385540e+00  -1.967119629607388509e+00  3.141592653589793116e+00  -9.288597780346581623e-02  9.493087053298950195e+00
3.141592653589793116e+00  1.748004692669193449e+00  -1.621647680311724793e+00  -1.999890790745198821e+00  3.141592653589793116e+00  -5.072346671745186358e-02  9.561224937438964844e+00
3.062945275636823617e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592653589793116e+00  3.141592653589793116e+00  2.596414672852951910e-01  9.620378017425537109e+00
3.141592653589793116e+00  3.141592558627845921e+00  -3.141592606151610401e+00  -3.141592653589793116e+00  3.141592532513624469e+00  3.404447598676793585e-01  9.678735017776489258e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592629222763833e+00  3.141592653589793116e+00  2.807258147983470176e-01  9.728518009185791016e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592649037748597e+00  3.141592653589793116e+00  3.484996710251873075e-01  9.790163993835449219e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592631942653036e+00  3.141592653589793116e+00  3.198091039151312320e-01  9.845021963119506836e+00
3.141592653589793116e+00  3.141592653589793116e+00  -3.141592653589793116e+00  -3.141592610379434714e+00  3.141592653589793116e+00  3.266021565459736320e-01  9.911456108093261719e+00
3.141592653589793116e+00  3.141592636667823069e+00  -3.141592649126570436e+00  -3.141592532766107837e+00  3.141592653589793116e+00  3.735126642571666156e-01  9.972082138061523438e+00
3.141592653589793116e+00  3.141591738203104001e+00  -3.141592523406341098e+00  -3.141434595113157702e+00  3.141592653589793116e+00  4.267797574830615726e-01  1.002382493019104004e+01
3.141592653589793116e+00  1.753736309079827693e+00  -1.714003396718551731e+00  7.615966685258900026e-02  5.880564853844875151e-01  5.213918255907632471e-01  1.010520100593566895e+01
3.141592653589793116e+00  1.569540453795123858e+00  -1.552042892894803572e+00  3.090264978208444036e-01  -2.813200317186432264e-01  5.230538737512225866e-01  1.015255212783813477e+01
9.685301255243263796e-01  -3.141592588203248937e+00  3.141590382831283890e+00  -3.141362957927145150e+00  -4.024622688007557514e-01  2.386046788505406524e-01  1.019730401039123535e+01
8.695495281564000756e-01  -3.141591428670919228e+00  3.141563055647899727e+00  -3.138356553626375334e+00  -1.025251076271564310e+00  3.790065953161344536e-01  1.029086995124816895e+01
1.159458646564134110e+00  -3.141592534576186591e+00  3.141589329042858036e+00  -6.998699436619489900e-01  -2.010035211413920830e+00  5.943039823280644729e-01  1.035160398483276367e+01
3.436914747801358971e-01  -1.808775541029073564e+00  1.962626284979523517e+00  2.817958108903543479e+00  -2.180645569337856138e+00  6.115706312786881593e-01  1.042228198051452637e+01
9.134271397982376972e-02  -1.869150795042772151e+00  2.046206306038717226e+00  2.914429479843601012e+00  -2.277330605373276473e+00  5.861005001192894914e-01  1.047647404670715332e+01
-4.423844395738450730e-02  -1.878341312390580331e+00  2.055723238996808533e+00  3.015497410748528395e+00  -2.365769586127693280e+00  5.824353320018283986e-01  1.051653194427490234e+01
-1.889896902630623376e+00  -1.904182597070052108e+00  1.991849164572430997e+00  3.031254386027131265e+00  -2.460433002724329299e+00  7.481150616129296216e-01  1.055180597305297852e+01
