v1     v2   v3   v4  v5   v6   t1
6.983620000000000383e-01  -9.308099999999999707e-02  8.115700000000000691e-02  2.779719999999999969e-01  1.672420000000000018e-01  5.899170000000000247e-01  1.173667907714843750e+00
7.209769999999999790e-01  -5.647900000000000142e-02  4.554199999999999915e-02  2.374489999999999934e-01  2.327369999999999994e-01  5.471249999999999725e-01  1.211005926132202148e+00
7.299090000000000300e-01  -1.609999999999999973e-02  5.660000000000000100e-03  1.932339999999999891e-01  2.858740000000000170e-01  5.018449999999999855e-01  1.247828960418701172e+00
7.316880000000000051e-01  2.772600000000000064e-02  -3.732100000000000001e-02  1.428359999999999908e-01  3.287990000000000079e-01  4.595830000000000193e-01  1.288775920867919922e+00
7.242969999999999686e-01  7.618500000000000272e-02  -8.375699999999999812e-02  8.659400000000000430e-02  3.620269999999999877e-01  4.203870000000000107e-01  1.327672004699707031e+00
7.116170000000000551e-01  1.133190000000000031e-01  -1.196040000000000020e-01  4.332199999999999940e-02  3.841499999999999915e-01  3.900640000000000218e-01  1.366957902908325195e+00
6.811760000000000037e-01  1.625900000000000123e-01  -1.681469999999999909e-01  -1.595299999999999843e-02  4.111070000000000002e-01  3.470159999999999911e-01  1.410113096237182617e+00
6.578330000000000011e-01  2.013159999999999950e-01  -2.067400000000000071e-01  -6.255199999999999649e-02  4.388509999999999911e-01  3.187999999999999723e-01  1.453684091567993164e+00
6.279329999999999634e-01  2.405450000000000088e-01  -2.464590000000000114e-01  -1.127449999999999980e-01  4.684490000000000043e-01  2.905139999999999945e-01  1.502115964889526367e+00
5.999409999999999465e-01  2.662599999999999967e-01  -2.730079999999999729e-01  -1.468919999999999948e-01  4.847790000000000155e-01  2.697430000000000105e-01  1.542519092559814453e+00
5.645419999999999883e-01  2.830730000000000190e-01  -2.902939999999999965e-01  -1.726930000000000132e-01  4.901940000000000186e-01  2.477300000000000058e-01  1.578845977783203125e+00
5.282959999999999878e-01  3.022739999999999871e-01  -3.088230000000000142e-01  -1.944160000000000055e-01  4.908449999999999758e-01  2.274400000000000033e-01  1.619332075119018555e+00
4.820329999999999893e-01  3.212920000000000220e-01  -3.285420000000000007e-01  -2.182749999999999968e-01  4.836949999999999861e-01  2.048790000000000056e-01  1.663716077804565430e+00
4.424259999999999859e-01  3.313860000000000139e-01  -3.381080000000000196e-01  -2.337229999999999863e-01  4.684559999999999835e-01  1.872830000000000050e-01  1.704444885253906250e+00
4.119959999999999734e-01  3.345509999999999873e-01  -3.409769999999999746e-01  -2.410150000000000070e-01  4.518389999999999906e-01  1.739509999999999945e-01  1.741472005844116211e+00
3.736300000000000177e-01  3.326200000000000268e-01  -3.385290000000000243e-01  -2.452610000000000068e-01  4.277670000000000083e-01  1.582610000000000128e-01  1.776890993118286133e+00
3.435710000000000153e-01  3.248510000000000009e-01  -3.305750000000000077e-01  -2.440219999999999889e-01  4.023180000000000089e-01  1.455239999999999867e-01  1.814491987228393555e+00
3.057719999999999883e-01  3.081389999999999962e-01  -3.133139999999999814e-01  -2.371099999999999874e-01  3.665740000000000109e-01  1.298999999999999877e-01  1.852500915527343750e+00
2.764480000000000270e-01  2.920579999999999843e-01  -2.967710000000000070e-01  -2.283489999999999964e-01  3.362010000000000276e-01  1.180210000000000009e-01  1.885251045227050781e+00
2.295240000000000058e-01  2.590230000000000032e-01  -2.629830000000000223e-01  -2.078830000000000122e-01  2.858390000000000097e-01  9.826400000000000412e-02  1.937524080276489258e+00
2.050029999999999908e-01  2.404390000000000138e-01  -2.435599999999999987e-01  -1.955810000000000048e-01  2.582380000000000231e-01  8.742300000000000071e-02  1.974030017852783203e+00
1.949919999999999987e-01  2.317379999999999995e-01  -2.344539999999999957e-01  -1.882109999999999894e-01  2.453200000000000103e-01  8.318300000000000693e-02  2.014971017837524414e+00
-7.919999999999999523e-04  -6.859999999999999779e-04  1.069999999999999988e-03  -7.249999999999999500e-04  -2.768000000000000061e-03  -2.478000000000000168e-03  2.831541061401367188e+00
-6.549999999999999833e-04  1.399999999999999877e-04  8.970000000000000109e-04  2.945999999999999834e-03  8.890000000000000333e-04  6.610000000000000207e-04  2.884975910186767578e+00
-1.126999999999999964e-03  1.327999999999999970e-03  -2.570000000000000127e-04  2.096999999999999906e-03  5.310000000000000050e-04  1.291000000000000047e-03  2.913655996322631836e+00
-1.791600000000000137e-02  2.437599999999999836e-02  -2.874200000000000019e-02  5.028000000000000351e-03  -1.012000000000000096e-03  -1.642199999999999910e-02  2.944041013717651367e+00
-4.511799999999999838e-02  6.252199999999999425e-02  -7.480599999999999750e-02  8.358000000000000845e-03  -9.970000000000000563e-04  -4.424199999999999661e-02  2.977056026458740234e+00
-7.481999999999999762e-02  1.028369999999999979e-01  -1.238650000000000029e-01  1.389199999999999983e-02  1.760999999999999979e-03  -7.530499999999999694e-02  3.009651899337768555e+00
-1.150260000000000032e-01  1.575120000000000131e-01  -1.907240000000000046e-01  2.290100000000000122e-02  4.337999999999999842e-03  -1.164339999999999958e-01  3.058148860931396484e+00
-1.420279999999999876e-01  1.958270000000000011e-01  -2.364149999999999863e-01  3.048500000000000168e-02  4.819000000000000367e-03  -1.426959999999999895e-01  3.097110033035278320e+00
-1.553620000000000001e-01  2.153680000000000039e-01  -2.598249999999999726e-01  3.243700000000000055e-02  9.389999999999999476e-04  -1.553910000000000013e-01  3.121845960617065430e+00
-1.659400000000000042e-01  2.326080000000000092e-01  -2.800960000000000116e-01  3.652099999999999791e-02  2.296999999999999997e-03  -1.653199999999999947e-01  3.147367954254150391e+00
-1.744549999999999990e-01  2.468519999999999881e-01  -2.973770000000000024e-01  3.826199999999999740e-02  2.699000000000000010e-03  -1.740770000000000095e-01  3.174797058105468750e+00
-1.836000000000000132e-01  2.654650000000000065e-01  -3.177360000000000184e-01  4.058599999999999708e-02  5.429999999999999714e-04  -1.835589999999999999e-01  3.208910942077636719e+00
-1.885680000000000134e-01  2.756489999999999774e-01  -3.291749999999999954e-01  4.140499999999999736e-02  3.599000000000000202e-03  -1.885159999999999891e-01  3.243891954421997070e+00
-1.908459999999999879e-01  2.807060000000000111e-01  -3.347189999999999888e-01  4.173799999999999732e-02  2.883000000000000146e-03  -1.894969999999999988e-01  3.273408889770507812e+00
-1.900300000000000045e-01  2.822189999999999976e-01  -3.353090000000000237e-01  4.111399999999999777e-02  -1.031000000000000015e-03  -1.883930000000000049e-01  3.304821014404296875e+00
-1.881929999999999992e-01  2.832339999999999858e-01  -3.347060000000000035e-01  4.068000000000000088e-02  1.948999999999999995e-03  -1.862330000000000096e-01  3.334860086441040039e+00
-1.824020000000000086e-01  2.806100000000000261e-01  -3.318809999999999816e-01  3.901600000000000207e-02  7.550000000000000287e-04  -1.811949999999999950e-01  3.368808031082153320e+00
-1.768280000000000129e-01  2.764610000000000123e-01  -3.268960000000000199e-01  3.777500000000000302e-02  1.494000000000000102e-03  -1.757620000000000016e-01  3.404721021652221680e+00
-1.703739999999999977e-01  2.716569999999999818e-01  -3.189890000000000225e-01  3.641699999999999798e-02  5.710000000000000015e-04  -1.692140000000000033e-01  3.436142921447753906e+00
-1.613970000000000127e-01  2.618150000000000199e-01  -3.065519999999999912e-01  3.460099999999999981e-02  -3.190000000000000019e-04  -1.591120000000000034e-01  3.471570014953613281e+00
-1.527310000000000056e-01  2.517759999999999998e-01  -2.932210000000000094e-01  3.339000000000000301e-02  -5.910999999999999588e-03  -1.510599999999999998e-01  3.503336906433105469e+00
-1.454890000000000072e-01  2.427050000000000041e-01  -2.807200000000000251e-01  3.196100000000000330e-02  -3.137000000000000031e-03  -1.433280000000000109e-01  3.533355951309204102e+00
-1.322200000000000042e-01  2.264079999999999981e-01  -2.579339999999999966e-01  2.930900000000000172e-02  -6.239999999999999887e-04  -1.312969999999999970e-01  3.567916870117187500e+00
-1.221480000000000066e-01  2.108839999999999881e-01  -2.403379999999999961e-01  2.723599999999999979e-02  -2.759999999999999867e-04  -1.209900000000000003e-01  3.606150865554809570e+00
-1.125270000000000020e-01  1.962760000000000060e-01  -2.216609999999999969e-01  2.442799999999999833e-02  5.349999999999999938e-04  -1.108760000000000023e-01  3.636439085006713867e+00
-1.028680000000000011e-01  1.812010000000000010e-01  -2.033089999999999897e-01  2.258200000000000138e-02  1.373000000000000088e-03  -1.010120000000000046e-01  3.664998054504394531e+00
-9.331699999999999717e-02  1.669489999999999863e-01  -1.852560000000000040e-01  1.984299999999999953e-02  5.726000000000000187e-03  -9.089600000000000457e-02  3.700615882873535156e+00
3.589999999999999984e-04  -1.075000000000000001e-03  1.276000000000000007e-03  2.290000000000000098e-04  -1.392000000000000008e-03  8.390000000000000105e-04  4.518148899078369141e+00
5.990000000000000316e-04  -6.960000000000000041e-04  7.720000000000000083e-04  -2.367999999999999879e-03  2.273999999999999980e-03  4.139999999999999800e-04  4.560229063034057617e+00
1.469999999999999953e-03  -1.600000000000000077e-03  1.667999999999999995e-03  1.294999999999999927e-03  3.299999999999999982e-04  1.830999999999999945e-03  4.589075088500976562e+00
2.844000000000000000e-02  -2.865499999999999992e-02  2.748799999999999855e-02  -1.930999999999999991e-03  3.480000000000000020e-03  2.906200000000000103e-02  4.620110988616943359e+00
7.501900000000000235e-02  -7.556200000000000416e-02  7.146299999999999875e-02  -4.929000000000000221e-03  2.118999999999999790e-03  7.755900000000000294e-02  4.650276899337768555e+00
1.367349999999999954e-01  -1.380520000000000080e-01  1.305749999999999966e-01  -6.899999999999999883e-03  3.079999999999999839e-03  1.429650000000000087e-01  4.690823078155517578e+00
1.930520000000000014e-01  -1.960089999999999888e-01  1.856569999999999887e-01  -5.588000000000000085e-03  -1.881999999999999992e-03  2.021600000000000064e-01  4.729690074920654297e+00
2.317420000000000035e-01  -2.372249999999999914e-01  2.245880000000000098e-01  -6.929000000000000263e-03  3.379999999999999758e-04  2.423170000000000046e-01  4.762809038162231445e+00
2.734260000000000024e-01  -2.836549999999999905e-01  2.699489999999999945e-01  -4.551999999999999623e-03  8.200000000000000095e-05  2.845440000000000191e-01  4.799424886703491211e+00
2.950380000000000225e-01  -3.082380000000000120e-01  2.940590000000000148e-01  -1.046599999999999961e-02  -5.272999999999999909e-03  3.053109999999999991e-01  4.828665971755981445e+00
