v1     v2   v3   v4  v5   v6   t1
6.562625765800476074e-01  -1.318200826644897461e-01  1.228846460580825806e-01  3.185886442661285400e-01  7.504522055387496948e-02  6.341332793235778809e-01  1.126435995101928711e+00
7.038415074348449707e-01  -9.284418821334838867e-02  7.842476665973663330e-02  2.784175276756286621e-01  1.671799421310424805e-01  5.930513739585876465e-01  1.173667907714843750e+00
7.262887954711914062e-01  -5.416230484843254089e-02  4.498398676514625549e-02  2.454608976840972900e-01  2.369760721921920776e-01  5.448987483978271484e-01  1.211005926132202148e+00
7.332811951637268066e-01  -1.214401517063379288e-02  6.161489523947238922e-03  1.977876573801040649e-01  2.932060658931732178e-01  4.976090192794799805e-01  1.247828960418701172e+00
7.332811951637268066e-01  3.466796502470970154e-02  -4.043317958712577820e-02  1.455603986978530884e-01  3.320109844207763672e-01  4.600504338741302490e-01  1.288775920867919922e+00
7.213544845581054688e-01  7.636667788028717041e-02  -8.332072198390960693e-02  8.619055151939392090e-02  3.636253774166107178e-01  4.189685285091400146e-01  1.327672004699707031e+00
7.120355367660522461e-01  1.173111796379089355e-01  -1.209416016936302185e-01  3.506584465503692627e-02  3.887682855129241943e-01  3.882889151573181152e-01  1.366957902908325195e+00
6.748620867729187012e-01  1.650435477495193481e-01  -1.745031028985977173e-01  -2.106826752424240112e-02  4.119457602500915527e-01  3.462003171443939209e-01  1.410113096237182617e+00
6.591387987136840820e-01  2.054511606693267822e-01  -2.111396789550781250e-01  -6.428338587284088135e-02  4.399169385433197021e-01  3.194515109062194824e-01  1.453684091567993164e+00
6.287276148796081543e-01  2.448233366012573242e-01  -2.491696178913116455e-01  -1.201298758387565613e-01  4.659706652164459229e-01  2.912646234035491943e-01  1.502115964889526367e+00
5.986360311508178711e-01  2.684722244739532471e-01  -2.756691277027130127e-01  -1.476935893297195435e-01  4.943493008613586426e-01  2.673680782318115234e-01  1.542519092559814453e+00
5.637507438659667969e-01  2.843616902828216553e-01  -2.915586233139038086e-01  -1.768871694803237915e-01  4.926954805850982666e-01  2.487206161022186279e-01  1.578845977783203125e+00
5.264110565185546875e-01  3.028717339038848877e-01  -3.115898668766021729e-01  -1.909566521644592285e-01  4.875662326812744141e-01  2.286110818386077881e-01  1.619332075119018555e+00
4.788576662540435791e-01  3.223277330398559570e-01  -3.297035992145538330e-01  -2.164590805768966675e-01  4.853850901126861572e-01  2.071832865476608276e-01  1.663716077804565430e+00
4.388719201087951660e-01  3.336024880409240723e-01  -3.409400284290313721e-01  -2.312476187944412231e-01  4.706445038318634033e-01  1.840057969093322754e-01  1.704444885253906250e+00
4.095089733600616455e-01  3.370283842086791992e-01  -3.424867987632751465e-01  -2.406911849975585938e-01  4.515656232833862305e-01  1.788765490055084229e-01  1.741472005844116211e+00
3.713895380496978760e-01  3.330528140068054199e-01  -3.402241766452789307e-01  -2.485528290271759033e-01  4.320073425769805908e-01  1.566578000783920288e-01  1.776890993118286133e+00
3.400707542896270752e-01  3.239895403385162354e-01  -3.298570215702056885e-01  -2.359454333782196045e-01  4.021187126636505127e-01  1.459199339151382446e-01  1.814491987228393555e+00
3.032296597957611084e-01  3.075503706932067871e-01  -3.096212446689605713e-01  -2.378628998994827271e-01  3.643204569816589355e-01  1.242764145135879517e-01  1.852500915527343750e+00
2.724989056587219238e-01  2.926707565784454346e-01  -2.982697784900665283e-01  -2.316071391105651855e-01  3.310522437095642090e-01  1.260021477937698364e-01  1.885251045227050781e+00
2.269013226032257080e-01  2.573891878128051758e-01  -2.593322396278381348e-01  -2.082858383655548096e-01  2.894669771194458008e-01  9.333314746618270874e-02  1.937524080276489258e+00
2.021147608757019043e-01  2.387257665395736694e-01  -2.437623292207717896e-01  -2.034921497106552124e-01  2.639885246753692627e-01  8.839564770460128784e-02  1.974030017852783203e+00
1.901752650737762451e-01  2.297775447368621826e-01  -2.315799742937088013e-01  -1.851083487272262573e-01  2.433516830205917358e-01  8.408132195472717285e-02  2.014971017837524414e+00
-1.061003422364592552e-03  -1.208009850233793259e-02  1.227184664458036423e-03  3.645601496100425720e-02  1.850364357233047485e-02  3.238137811422348022e-02  2.831541061401367188e+00
-1.252750982530415058e-03  -1.778139360249042511e-02  1.176051911897957325e-03  -3.048786893486976624e-02  -2.159557491540908813e-02  -3.758253157138824463e-02  2.884975910186767578e+00
-8.309062686748802662e-04  -2.211488969624042511e-02  2.300971187651157379e-03  -1.850364357233047485e-02  3.930825740098953247e-03  -1.617870479822158813e-02  2.913655996322631836e+00
-2.152686379849910736e-02  1.592783443629741669e-02  -2.517006918787956238e-02  3.813380375504493713e-02  4.319114983081817627e-02  -2.159557491540908813e-02  2.944041013717651367e+00
-4.594272375106811523e-02  5.801004171371459961e-02  -7.176473736763000488e-02  1.294296327978372574e-02  -3.451457014307379723e-03  -4.633101448416709900e-02  2.977056026458740234e+00
