a1     a2   a3   a4  a5   a6   t1
-1.270025398359126312e+00  2.008416207944755616e+00  -2.006373443033344195e+00  1.792048717458869789e-01  1.370133682066474942e-02  -1.136785522134537763e+00  5.088881969451904297e+00
-1.296130108540739068e+00  2.048106668088347515e+00  -2.056962736204441811e+00  1.870091133213682977e-01  1.318609975007588601e-04  -1.158865856108695302e+00  5.119616031646728516e+00
-1.315697272840034016e+00  2.085775852917176820e+00  -2.098278082257108323e+00  1.591690431968256492e-01  -2.186437090117463247e-02  -1.182007806899445290e+00  5.149456024169921875e+00
-1.335962596475924746e+00  2.115782989697956307e+00  -2.148534665936779664e+00  1.588627338563472213e-01  -1.077505552631646477e-02  -1.201473685139839986e+00  5.181427955627441406e+00
-1.362403228235804287e+00  2.152524234867518871e+00  -2.207701303226554668e+00  1.673591414336283445e-01  1.662879343180416816e-02  -1.223123784882671483e+00  5.209970951080322266e+00
-1.377054699118632541e+00  2.193149569473663352e+00  -2.267494166683543533e+00  1.764772213093427911e-01  -1.027759075524676755e-02  -1.244203562718695366e+00  5.248416900634765625e+00
-1.385747998227684352e+00  2.208168610028672152e+00  -2.306407223481144353e+00  1.817667280981899725e-01  2.916254422060688203e-02  -1.254153200845987026e+00  5.283235073089599609e+00
-1.483911092165736800e+00  2.255074845550206319e+00  -2.560477372583654265e+00  1.052512760958113913e-01  4.488872897479925968e-03  -1.354903882549181482e+00  5.319998979568481445e+00
-1.479887282064108689e+00  2.252530243787700837e+00  -2.572233089712031351e+00  9.582900512114210512e-02  -4.066843576308998287e-02  -1.355731006484953705e+00  5.353950023651123047e+00
-1.481153105760449673e+00  2.262065602579931056e+00  -2.610715325829970013e+00  4.617812280032497496e-02  -2.024986837396179282e-02  -1.358454894887694886e+00  5.391609907150268555e+00
-1.466548556031858741e+00  2.250136186457734500e+00  -2.619442614904094135e+00  6.646196920836540400e-02  -4.442437781660019125e-02  -1.347724454664482874e+00  5.419697046279907227e+00
-1.468416852250430837e+00  2.269275731684630593e+00  -2.650738485497618147e+00  5.824779961667162637e-02  -1.758938487942871345e-02  -1.349649368302443531e+00  5.453665971755981445e+00
-1.422516524137590999e+00  2.262067331526035119e+00  -2.649122856020905914e+00  4.477105781748488833e-02  -7.049007936435557065e-02  -1.329614053894763614e+00  5.489646911621093750e+00
-1.562400334420973147e+00  2.446141266306913309e+00  -2.824996781857661343e+00  -8.709491055940285498e-02  3.131555173460628255e-02  -1.457179578448201340e+00  5.517988920211791992e+00
-1.555548025475947949e+00  2.452119444833425366e+00  -2.834013324931915268e+00  -1.283445454216847192e-01  1.206506386496116329e-01  -1.470333843198436297e+00  5.558352947235107422e+00
-1.571272152227736196e+00  2.466926453364581384e+00  -2.855702786301345331e+00  -3.722096230305120546e-02  -3.688467489044613967e-01  -1.462271325236971897e+00  5.602483034133911133e+00
-1.570349932489116584e+00  2.489219007938209938e+00  -2.878766162352557778e+00  -8.701239366058434455e-02  -6.450470323529747252e-02  -1.486604685718880159e+00  5.631342887878417969e+00
-1.579255869683040325e+00  2.497155207254436071e+00  -2.900577748874766826e+00  -6.898485982563548613e-02  2.457324494759275946e-01  -1.447146698317365754e+00  5.668870925903320312e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  5.704247951507568359e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  5.751681089401245117e+00
2.242891435976224201e-03  1.135335463686764773e-01  5.790227999539006021e-01  1.411660644655025887e-01  6.718176539105489599e-03  -3.967110660707807296e-02  6.579391002655029297e+00
-4.578251325217128076e-01  1.844733286437389319e+00  -2.152941454638614083e+00  2.275617784532744103e-01  -2.802045727495683369e-02  -4.321510895755225623e-01  6.629611968994140625e+00
-4.600382652565005448e-01  1.849012823369665659e+00  -2.154144696468121900e+00  1.761071153429186464e-01  -4.748275008917831469e-02  -4.351693116533000838e-01  6.659529924392700195e+00
4.134249822281979569e-02  4.651482655401554395e-02  6.667705915289957597e-01  1.417468325808287910e-01  -5.077387946031397363e-03  3.386491283087585125e-02  6.688720941543579102e+00
9.370031701131648072e-02  -1.132198228480095076e-01  9.040341517544687733e-01  1.691761356548877049e-01  1.731977916114644730e-02  4.989814360570696966e-02  6.726145982742309570e+00
1.619856884929359031e-01  -2.102399658068020705e-01  1.030420515545316773e+00  1.504263848787900926e-01  -9.236458828154924319e-03  1.191033137973545875e-01  6.762842893600463867e+00
2.537412991607442825e-01  -5.917436660016085481e-01  1.493729270751284366e+00  1.652870290011255461e-01  -3.436492009797221386e-02  1.435223765411752228e-01  6.803729057312011719e+00
3.318685761901475351e-01  -7.745529990484376626e-01  1.702056326179119061e+00  1.415202102933769412e-01  -6.128562066053804686e-02  2.043260561559736288e-01  6.843771934509277344e+00
3.876959328119861659e-01  -8.755783712698291810e-01  1.821659682954545278e+00  1.239767402346833164e-01  -8.062295605680867144e-03  2.589110232082572627e-01  6.883781909942626953e+00
4.405874370433547904e-01  -9.651263439420969537e-01  1.918449650585198452e+00  1.182516472103886801e-01  2.674299913369772644e-02  3.193221677733788511e-01  6.919931888580322266e+00
4.839192473577949016e-01  -1.033381452949969193e+00  1.994627062794469774e+00  1.231489510389411207e-01  -9.583015010576642276e-03  3.556199973315602447e-01  6.953011035919189453e+00
5.190401391813976861e-01  -1.089400213597410572e+00  2.047313679065112524e+00  1.118459275942748909e-01  -1.706550422663006758e-02  3.792032136704899803e-01  6.981251955032348633e+00
5.652300995658401384e-01  -1.174273571363063429e+00  2.139796517344866089e+00  1.025525447173712412e-01  6.094818270949277882e-03  4.244003223093926191e-01  7.014929056167602539e+00
6.044818385103729597e-01  -1.251808348068559118e+00  2.217220527554184972e+00  9.349408014102823794e-02  -2.746435429599661249e-02  4.630649466645300194e-01  7.046426057815551758e+00
6.497925209026608195e-01  -1.328800620054816140e+00  2.292712691864257746e+00  8.855815284072476867e-02  -2.810632503575523009e-02  4.992423584382560953e-01  7.079782962799072266e+00
6.847874928776168657e-01  -1.395333742512157249e+00  2.348060871455260656e+00  7.614810642023318865e-02  5.641814539695114324e-03  5.324043843997053882e-01  7.110179901123046875e+00
7.077557489214129083e-01  -1.444552449892411383e+00  2.389207259707367026e+00  7.356932488598670605e-02  -2.767710314787445378e-02  5.678636089011732668e-01  7.141674041748046875e+00
9.846263588002591716e-01  -2.280553506136461461e+00  2.646350739046802847e+00  -7.931681488276699776e-02  -2.885347621731683410e-03  8.034224466688888455e-01  7.176261901855468750e+00
1.009138564658344839e+00  -2.337664587697643181e+00  2.695471052432646175e+00  -9.288596818232280894e-02  -1.926692011616748523e-02  8.303399005266025590e-01  7.206448078155517578e+00
1.020710327377424287e+00  -2.368359572936068691e+00  2.702733446932340744e+00  -9.958052532171959847e-02  -3.619914390081238609e-02  8.392183729468833953e-01  7.241492033004760742e+00
1.034396811569050056e+00  -2.413161305671513990e+00  2.719341531565668824e+00  -1.106126691717596866e-01  -1.060438477414403155e-02  8.624645315958906489e-01  7.277720928192138672e+00
1.057081017264625888e+00  -2.472479230174056131e+00  2.755449015614235719e+00  -1.222688106881071601e-01  -2.479586161892593371e-02  8.883419231605964583e-01  7.313405036926269531e+00
1.076607790440578638e+00  -2.514520482958333414e+00  2.760042186876117132e+00  -1.336786926006576504e-01  -9.434704381025713071e-03  9.076832047707743545e-01  7.346900939941406250e+00
1.091112148364758339e+00  -2.567437731879234519e+00  2.751514294705759145e+00  -1.526237500469035946e-01  4.171483106684653434e-03  9.377279902729189764e-01  7.377822875976562500e+00
1.080624266443555692e+00  -2.558148022890812001e+00  2.683552275108294527e+00  -1.845415587239690736e-01  -1.261586773057307188e-02  9.519150635855071485e-01  7.409929037094116211e+00
1.095175530928064189e+00  -2.607004736734597206e+00  2.724329267084123263e+00  -2.011911806752163523e-01  4.962320138617065841e-03  9.696846739250509772e-01  7.447423934936523438e+00
1.148359908758896486e+00  -2.678376381520092941e+00  2.703093117555661173e+00  -4.008193289437504969e-01  7.172685175020361570e-02  1.191826605792124738e+00  7.483687877655029297e+00
1.165100090880184069e+00  -2.732681356945498408e+00  2.731557665424208192e+00  -4.285063234545399280e-01  9.973932296744698282e-04  1.202737515572354088e+00  7.523535013198852539e+00
1.165457865949099725e+00  -2.772902508214136752e+00  2.750702195166897290e+00  -4.402715850101261985e-01  -1.453416622880746370e-02  1.223094604356314230e+00  7.563046932220458984e+00
1.201529039937327958e+00  -2.859620019453559703e+00  2.833239501286946016e+00  -4.532761651951854320e-01  2.613402049273947855e-02  1.266546747940938245e+00  7.598160028457641602e+00
1.194043770753712597e+00  -2.838208736503316842e+00  2.793802555244224717e+00  -4.640040169711106555e-01  -3.270946958467384896e-02  1.249407822417036185e+00  7.632430076599121094e+00
1.197063071620603880e+00  -2.839148741307366830e+00  2.806736955749137508e+00  -4.640917568571059082e-01  7.959609431720766209e-03  1.259045363151573893e+00  7.669075012207031250e+00
1.271832255261803324e+00  -2.857092833050745018e+00  2.790646529029962242e+00  -6.077941204170644873e-01  -1.062072037197995117e-01  1.452014760722443842e+00  7.703155994415283203e+00
1.310915320552904273e+00  -2.928661113275169203e+00  2.877545013967181209e+00  -6.541473200289225076e-01  2.044587715396949112e-02  1.427837068507026741e+00  7.733422994613647461e+00
1.362536151094974501e+00  -3.000985529768875004e+00  2.949777153024383924e+00  -6.692317988015032970e-01  2.753122716400292491e-01  1.548655719299408373e+00  7.771384954452514648e+00
1.376219184652812899e+00  -2.987709184221307268e+00  2.929438792331107155e+00  -6.982409278799535102e-01  6.817634847061690428e-02  1.520507180731303976e+00  7.808896064758300781e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  7.847697019577026367e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  7.879915952682495117e+00
0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  7.912575960159301758e+00
-1.999580162113488366e-03  3.385784630417882912e-01  -3.479162788268942014e-02  9.254143286868313223e-02  -2.250643267551766941e-02  -3.436356648588704404e-02  8.727315902709960938e+00
-1.691785343312650781e-03  3.395203535790280447e-01  -1.808758836204124240e-02  9.257588446263979864e-02  -1.559084695432329942e-02  -2.874436391073391384e-02  8.777107954025268555e+00
-1.277801711994633240e-03  3.369169198431634649e-01  -4.117631251194873998e-02  9.339749053205810558e-02  -5.102807325066799349e-02  -2.826043366877340618e-02  8.809482097625732422e+00
5.608294770989392768e-03  6.171679306943339549e-01  -7.498137647903991843e-01  1.259910955978370828e-01  -3.355962245156991763e-02  -4.285154817542990296e-02  8.839876890182495117e+00
1.392176128458743820e-02  1.192265930921033057e+00  -1.817311492824207564e+00  2.148222178238055058e-01  1.944893898753094486e-02  -5.628851020997525934e-02  8.877840042114257812e+00
4.646056399525691494e-02  1.982466441327193296e+00  -3.141592653589793116e+00  2.374107560665204286e-01  -4.387159111585434146e-02  -1.629409030131726693e-02  8.916109085083007812e+00
6.559769608076243541e-02  2.317198435647874533e+00  -3.141592653589793116e+00  2.165325894965875186e-01  -2.510337737379567113e-02  -1.975768828924111264e-02  8.951175928115844727e+00
7.916732898653300321e-02  2.587736933028305319e+00  -3.141592653589793116e+00  2.325179059694108819e-01  -9.833127676506574211e-02  -1.030669461115336742e-02  8.989728927612304688e+00
9.276752219860764925e-02  2.680284134121942330e+00  -3.141592653589793116e+00  2.368941808332911125e-01  -5.107948555901164339e-02  6.172638629534500307e-03  9.022739887237548828e+00
1.007620109491273314e-01  2.767558427532391008e+00  -3.141592653589793116e+00  2.521913107105852592e-01  -4.171009415286044963e-02  1.308395434992341150e-02  9.054738998413085938e+00
1.131345795036881458e-01  2.832777944210590260e+00  -3.141592653589793116e+00  2.611715857166369559e-01  -1.578542159661941793e-02  2.386387807241629674e-02  9.082473039627075195e+00
1.239874629024771829e-01  2.897941500184423091e+00  -3.141592653589793116e+00  2.857177302118438789e-01  1.693482418376836274e-02  3.980707376257729829e-02  9.118493080139160156e+00
1.989442088204286807e-01  2.951494834199450690e+00  -3.141592653589793116e+00  3.822247927205782991e-01  -1.980300940372669086e-02  1.269472868690460499e-01  9.151558876037597656e+00
