  a1     a2    a3    a4   a5    a6   t1
-7.499999999999998855e-03  -1.238749999999999851e-01  -2.325000000000001024e-02  7.375000000000003081e-03  7.375000000000003081e-03  -6.700000000000000400e-02  6.579391002655029297e+00
-1.437499999999999716e-02  1.000000000000001235e-02  -3.137500000000000011e-02  -1.300000000000000114e-02  7.375000000000003081e-03  2.400000000000000050e-02  6.629611968994140625e+00
8.474999999999999201e-02  -1.859999999999999987e-01  2.782499999999999418e-01  -4.324999999999998984e-02  1.499999999999995694e-03  1.213750000000000107e-01  6.659529924392700195e+00
7.308749999999997193e-01  -1.897999999999999465e+00  2.097624999999999407e+00  -4.262499999999998512e-01  1.237500000000000232e-02  7.171249999999999014e-01  6.688720941543579102e+00
9.648749999999995941e-01  -2.376750000000000362e+00  2.842250000000000831e+00  -4.726249999999999618e-01  6.812499999999999112e-02  1.087124999999999453e+00  6.726145982742309570e+00
9.103749999999997122e-01  -2.365249999999999186e+00  2.787374999999998160e+00  -4.358749999999996239e-01  4.912500000000001588e-02  1.018250000000000099e+00  6.762842893600463867e+00
8.798750000000004068e-01  -2.330624999999995950e+00  2.714999999999994973e+00  -4.136249999999999094e-01  6.987499999999997879e-02  8.575000000000005951e-01  6.803729057312011719e+00
7.693749999999992539e-01  -2.069250000000001588e+00  2.595500000000000362e+00  -4.416249999999993237e-01  4.762500000000002842e-02  7.845000000000004192e-01  6.843771934509277344e+00
5.356250000000013500e-01  -1.775249999999999106e+00  2.282375000000003151e+00  -3.689999999999995506e-01  2.462499999999995942e-02  6.230000000000019966e-01  6.883781909942626953e+00
4.261250000000028626e-01  -1.361625000000005192e+00  2.064499999999996671e+00  -3.354999999999989657e-01  -2.293749999999999678e-01  4.985000000000023856e-01  6.919931888580322266e+00
3.734999999999988329e-01  -1.320124999999991333e+00  1.824499999999992683e+00  -2.528749999999996279e-01  -3.046249999999999236e-01  3.898749999999978622e-01  6.953011035919189453e+00
2.856249999999976863e-01  -1.186124999999996099e+00  1.636125000000002050e+00  -2.459999999999996911e-01  -4.174999999999999822e-01  3.757500000000010831e-01  6.981251955032348633e+00
2.178749999999993192e-01  -1.024750000000004713e+00  1.258750000000002922e+00  -3.265000000000004010e-01  1.194999999999999812e-01  2.409999999999981601e-01  7.014929056167602539e+00
1.018750000000012701e-01  -6.163750000000023377e-01  1.042125000000004853e+00  -1.076250000000000817e-01  -3.155000000000000582e-01  1.624999999999959810e-01  7.046426057815551758e+00
1.166249999999986742e-01  -4.591250000000046683e-01  6.408749999999990843e-01  -1.137499999999992684e-01  4.867500000000000160e-01  9.912499999999851985e-02  7.079782962799072266e+00
3.487500000000018363e-02  -2.767500000000061577e-01  3.295000000000103402e-01  -1.142499999999997684e-01  -1.723750000000000004e-01  3.699999999999536993e-02  7.110179901123046875e+00
3.099999999999977773e-02  -1.050000000000078648e-01  3.843750000000062395e-01  -8.375000000001436851e-03  5.216249999999998943e-01  -1.675000000000287370e-02  7.141674041748046875e+00
-9.162500000000142752e-02  1.500000000001500133e-03  6.224999999999980549e-02  3.725000000000255884e-02  -2.346250000000001390e-01  -1.176249999999962048e-01  7.176261901855468750e+00
-5.524999999999974376e-02  1.805000000000001048e-01  -7.912499999999933475e-02  9.700000000000333356e-02  -4.157499999999998974e-01  -1.293749999999940781e-01  7.206448078155517578e+00
-1.348749999999995786e-01  2.846249999999966862e-01  -3.697499999999881437e-01  7.262499999999977307e-02  7.912499999999998701e-02  -2.074999999999993516e-01  7.241492033004760742e+00
-1.418749999999996403e-01  2.073750000000096350e-01  -2.633749999999962510e-01  1.249999999997780664e-03  4.831250000000000266e-01  -2.419999999999991602e-01  7.277720928192138672e+00
-2.109999999999993825e-01  4.102499999999870139e-01  -3.948750000000028626e-01  8.174999999999849054e-02  -3.201249999999999929e-01  -2.389999999999996294e-01  7.313405036926269531e+00
-1.456249999999999212e-01  4.078750000000019860e-01  -5.608749999999884661e-01  1.647500000000017006e-01  4.513749999999999707e-01  -2.184999999999999443e-01  7.346900939941406250e+00
-2.553750000000021281e-01  4.260000000000097042e-01  -8.887500000000075895e-01  8.412499999999739630e-02  -6.375000000000002887e-02  -3.331250000000000600e-01  7.377822875976562500e+00
-2.661250000000024429e-01  6.904999999999966720e-01  -1.142749999999997934e+00  2.124999999998655742e-03  -6.482499999999999929e-01  -3.352499999999987157e-01  7.409929037094116211e+00
-3.750000000000003331e-01  8.055000000000006599e-01  -1.253249999999997311e+00  1.408750000000003610e-01  -5.258749999999999813e-01  -3.852500000000001479e-01  7.447423934936523438e+00
-2.690000000000018487e-01  9.306250000000043654e-01  -1.163125000000000853e+00  1.103749999999993625e-01  2.696250000000000036e-01  -3.345000000000014628e-01  7.483687877655029297e+00
-3.160000000000002807e-01  9.374999999999938938e-01  -1.127124999999992605e+00  2.126249999999992590e-01  -6.987500000000000655e-02  -3.137500000000015277e-01  7.523535013198852539e+00
-2.847500000000002807e-01  8.426249999999996243e-01  -1.072499999999990017e+00  8.700000000000027156e-02  -2.148750000000000104e-01  -3.096250000000008717e-01  7.563046932220458984e+00
-2.588749999999986895e-01  8.006250000000061373e-01  -1.062999999999994394e+00  1.308750000000007685e-01  -6.303750000000000187e-01  -3.774999999999993361e-01  7.598160028457641602e+00
