q1     q2   q3   q4  q5   q6   t1
7.077103627970338096e-02  -1.487505294553414181e+00  1.953920974556119461e+00  -2.041012334091558245e+00  -1.570085868100952631e+00  -3.070713339901372407e+00  3.334860086441040039e+00
6.337142692056652038e-02  -1.476221418531289409e+00  1.940592538569944736e+00  -2.039424002547782777e+00  -1.570114604929053748e+00  -3.078044302766757667e+00  3.368808031082153320e+00
5.764737752422899320e-02  -1.467317957456815591e+00  1.930072933692954962e+00  -2.038197981193657249e+00  -1.570126081334790591e+00  -3.083740842923681669e+00  3.404721021652221680e+00
5.211858551802972528e-02  -1.458565041690727426e+00  1.919763079674643436e+00  -2.037031152745320206e+00  -1.570120186690826536e+00  -3.089237556344555102e+00  3.436142921447753906e+00
4.551786055120388141e-02  -1.447924597587665119e+00  1.907304236928109020e+00  -2.035608676232858016e+00  -1.570128132895666440e+00  -3.095769892628204900e+00  3.471570014953613281e+00
4.052098742237930651e-02  -1.439736749689314976e+00  1.897747172407234117e+00  -2.034526032541783103e+00  -1.570236367433277991e+00  -3.100703081253117332e+00  3.503336906433105469e+00
3.697200165987890585e-02  -1.433834639234152775e+00  1.890906531621308062e+00  -2.033746713031844955e+00  -1.570335216702003933e+00  -3.104208286575719455e+00  3.533355951309204102e+00
3.147425329937902916e-02  -1.424531239467865085e+00  1.880217887004508981e+00  -2.032517928414732111e+00  -1.570495423031340820e+00  -3.109653805621755751e+00  3.567916870117187500e+00
2.744492949654198100e-02  -1.417605631204576611e+00  1.872319164339085518e+00  -2.031622782736132393e+00  -1.570557272594491849e+00  -3.113652516641053580e+00  3.606150865554809570e+00
2.372475180045441334e-02  -1.411142121347951139e+00  1.864997320920773305e+00  -2.030800168666720751e+00  -1.570508117769817247e+00  -3.117331930163238951e+00  3.636439085006713867e+00
2.031740610746712861e-02  -1.405169418206601684e+00  1.858266499287598350e+00  -2.030048924164483459e+00  -1.570419879436042443e+00  -3.120680944154139880e+00  3.664998054504394531e+00
1.721832011235413518e-02  -1.399658105970751798e+00  1.852119551616059567e+00  -2.029364514161696498e+00  -1.570298565940980495e+00  -3.123714948305426731e+00  3.700615882873535156e+00
-1.674936084066214192e-02  -1.337379414257576116e+00  1.786544520403126723e+00  -2.019924915832597812e+00  -1.570864979852096610e+00  -3.158357388050380798e+00  4.518148899078369141e+00
-1.672070202263675753e-02  -1.337421507949692057e+00  1.786584037556789184e+00  -2.019951054490473297e+00  -1.570833098934333982e+00  -3.158340316692505922e+00  4.560229063034057617e+00
-1.670247655622514316e-02  -1.337441828278890910e+00  1.786609091946264050e+00  -2.019948602946759486e+00  -1.570833944519659298e+00  -3.158317544045080805e+00  4.589075088500976562e+00
-1.619320042583716202e-02  -1.337960691073003971e+00  1.787105994025138811e+00  -2.020000316169182852e+00  -1.570800128001922147e+00  -3.157786777653193155e+00  4.620110988616943359e+00
-1.438286453693660150e-02  -1.339782924658265983e+00  1.788829978700363865e+00  -2.020094001631257186e+00  -1.570764692024559928e+00  -3.155915772055330581e+00  4.650276899337768555e+00
-9.914316144810975118e-03  -1.344294753605151271e+00  1.793094654638464069e+00  -2.020281193139732423e+00  -1.570729806931272066e+00  -3.151248129762280747e+00  4.690823078155517578e+00
-3.087517670059547470e-03  -1.351221960383814036e+00  1.799653896316864010e+00  -2.020547482580697718e+00  -1.570769330161860822e+00  -3.144092252222042916e+00  4.729690074920654297e+00
3.880274327440129227e-03  -1.358332051570487309e+00  1.806388264078701233e+00  -2.020779618114321607e+00  -1.570812480262348210e+00  -3.136803234844105503e+00  4.762809038162231445e+00
1.416074048129012906e-02  -1.368939351724938192e+00  1.816461647795138745e+00  -2.021038024660883892e+00  -1.570861032932995727e+00  -3.126088359064442823e+00  4.799424886703491211e+00
2.106400569845262929e-02  -1.376135639865324833e+00  1.823322240589463794e+00  -2.021256814446072525e+00  -1.570937603787246672e+00  -3.118924239087567774e+00  4.828665971755981445e+00
3.102510417617762931e-02  -1.386588328231088241e+00  1.833333515757763488e+00  -2.021586487331950011e+00  -1.571060197288584703e+00  -3.108617388811380167e+00  4.859960079193115234e+00
4.444541368762763150e-02  -1.400778010382509819e+00  1.847045446817038306e+00  -2.022111545995624482e+00  -1.571290219802820687e+00  -3.094814850140279905e+00  4.895977020263671875e+00
5.290127887777763133e-02  -1.409790742666883645e+00  1.855810589753800866e+00  -2.022486276606276334e+00  -1.571415871020036548e+00  -3.086141578921854922e+00  4.927016973495483398e+00
6.454450840625262920e-02  -1.422272107409945363e+00  1.868022135873175671e+00  -2.022993394215202301e+00  -1.571568142902400211e+00  -3.074261620738279799e+00  4.956001043319702148e+00
7.647893114252762858e-02  -1.435155594486296593e+00  1.880707846710513165e+00  -2.023568969819663721e+00  -1.571683613843511296e+00  -3.062107462333179875e+00  4.987334966659545898e+00
8.554993746680261690e-02  -1.445009453991296766e+00  1.890474053728363080e+00  -2.024034503928863415e+00  -1.571725253361661245e+00  -3.052891945587155043e+00  5.014609098434448242e+00
1.007675392875026221e-01  -1.461646085852297716e+00  1.907052091082875656e+00  -2.024856292702779115e+00  -1.571691173366235539e+00  -3.037478941766754925e+00  5.050472974777221680e+00
1.159050109677026430e-01  -1.478374800807571887e+00  1.923846389988812966e+00  -2.025645327159590892e+00  -1.571520220205772311e+00  -3.022172441807067234e+00  5.088881969451904297e+00
1.279177213721901518e-01  -1.491826586614671157e+00  1.937425981385400453e+00  -2.026284693462665487e+00  -1.571292034124384784e+00  -3.010063828602104863e+00  5.119616031646728516e+00
1.368254229294401381e-01  -1.501962424920108674e+00  1.947671572983825428e+00  -2.026778297024126374e+00  -1.571129206297797509e+00  -3.001097773165980254e+00  5.149456024169921875e+00
1.485355907864401581e-01  -1.515511284476309228e+00  1.961386996839025398e+00  -2.027436984717875035e+00  -1.570937446221434719e+00  -2.989329115587092467e+00  5.181427955627441406e+00
1.599757580457151218e-01  -1.528965442506660111e+00  1.975028719540150357e+00  -2.028123887598049180e+00  -1.570800412630434906e+00  -2.977877292268942266e+00  5.209970951080322266e+00
1.737227073159901547e-01  -1.545453227288408726e+00  1.991800446683137826e+00  -2.029001847837076156e+00  -1.570822413479685764e+00  -2.964138768254054757e+00  5.248416900634765625e+00
1.842093125587276614e-01  -1.558230042812205340e+00  2.004855919393325525e+00  -2.029707629370786748e+00  -1.570903984164296219e+00  -2.953700429789279713e+00  5.283235073089599609e+00
1.966468319487026661e-01  -1.573627106397957220e+00  2.020637097565062934e+00  -2.030517722079721921e+00  -1.571105546702609601e+00  -2.941373811932954219e+00  5.319998979568481445e+00
2.060238534510401565e-01  -1.585410492547534744e+00  2.032781309636813027e+00  -2.031107786129833670e+00  -1.571279572911409517e+00  -2.932084439619916605e+00  5.353950023651123047e+00
2.170379488347401742e-01  -1.599433449452309475e+00  2.047322733725663646e+00  -2.031798810473169681e+00  -1.571572079639098618e+00  -2.921193430070628594e+00  5.391609907150268555e+00
2.232648198710526777e-01  -1.607475873618621875e+00  2.055701814659763649e+00  -2.032199976865580737e+00  -1.571749477487799140e+00  -2.915023595055828309e+00  5.419697046279907227e+00
2.311229846412526656e-01  -1.617743631438095520e+00  2.066471604626888947e+00  -2.032709643495891783e+00  -1.571986966051623469e+00  -2.907252670123390725e+00  5.453665971755981445e+00
2.402551964979401378e-01  -1.629868589642867960e+00  2.079296620238938242e+00  -2.033300431156042976e+00  -1.572255118858485901e+00  -2.898244560541765935e+00  5.489646911621093750e+00
2.453815132642776231e-01  -1.636768843794930817e+00  2.086646458962425843e+00  -2.033621940449908294e+00  -1.572413224075647875e+00  -2.893208051254378965e+00  5.517988920211791992e+00
2.533033544372650936e-01  -1.647591533006105280e+00  2.098254142052913718e+00  -2.034145919646007883e+00  -1.572588200298234540e+00  -2.885428915396353933e+00  5.558352947235107422e+00
2.617907325389025597e-01  -1.659421074685717201e+00  2.111043393637151766e+00  -2.034706637630034010e+00  -1.572625808270070813e+00  -2.877090545285565959e+00  5.602483034133911133e+00
2.668243077932650476e-01  -1.666532748321280621e+00  2.118822385947277009e+00  -2.035011653191045156e+00  -1.572577288541710416e+00  -2.872161011258016039e+00  5.631342887878417969e+00
2.714157756198150029e-01  -1.673069003868603133e+00  2.126056240656039709e+00  -2.035286104904756144e+00  -1.572474553266809849e+00  -2.867687365186091686e+00  5.668870925903320312e+00
2.765592840124149743e-01  -1.680467731626704264e+00  2.134354936393952240e+00  -2.035601967954368874e+00  -1.572320334451760004e+00  -2.862701776933579190e+00  5.704247951507568359e+00
2.819103960256649222e-01  -1.688270522370368454e+00  2.143258371127977124e+00  -2.035896804192354637e+00  -1.572211809946385763e+00  -2.857537657486204363e+00  5.751681089401245117e+00
3.174298688203132102e-01  -1.742852002294225322e+00  2.207004761126423631e+00  -2.034861443167081063e+00  -1.570741573236176691e+00  -2.824157379206919671e+00  6.579391002655029297e+00
3.174107465072868450e-01  -1.742814179448899381e+00  2.206960663880799700e+00  -2.034884399225720841e+00  -1.570769265374426737e+00  -2.824181809678346866e+00  6.629611968994140625e+00
3.173918494436991367e-01  -1.742784297438936925e+00  2.206922977377111295e+00  -2.034894478722019784e+00  -1.570776871773926331e+00  -2.824198065077869302e+00  6.659529924392700195e+00
3.169386906965119266e-01  -1.742173129703574297e+00  2.206169429945997962e+00  -2.034833171647232319e+00  -1.570785389448525748e+00  -2.824646254190005479e+00  6.688720941543579102e+00
3.153205018264619852e-01  -1.740051567304249147e+00  2.203544076714024413e+00  -2.034621200248131423e+00  -1.570801374731750855e+00  -2.826238411540142437e+00  6.726145982742309570e+00
3.112596962515370436e-01  -1.734843822448624451e+00  2.197133486104750233e+00  -2.034154088406807226e+00  -1.570791922623262948e+00  -2.830310340415140402e+00  6.762842893600463867e+00
3.050221593243254148e-01  -1.726837837306549162e+00  2.187289615295316736e+00  -2.033369734829493680e+00  -1.570694024446263271e+00  -2.836609951726167367e+00  6.803729057312011719e+00
2.968667553616510801e-01  -1.716214066648686476e+00  2.174228616702517769e+00  -2.032294460605855946e+00  -1.570608746843650039e+00  -2.844854008711942939e+00  6.843771934509277344e+00
2.871086878590247693e-01  -1.703250704022812201e+00  2.158333188561293525e+00  -2.030968035638243130e+00  -1.570549677938713806e+00  -2.854683625170970629e+00  6.883781909942626953e+00
2.760629415907498441e-01  -1.688255390954637392e+00  2.140015110079801275e+00  -2.029467564558854242e+00  -1.570501773712376981e+00  -2.865796687950922461e+00  6.919931888580322266e+00
2.664499170555245655e-01  -1.674960883576924964e+00  2.123867004682377768e+00  -2.028180482551204200e+00  -1.570399536890339398e+00  -2.875399104541109807e+00  6.953011035919189453e+00
2.588533935680992215e-01  -1.664326427919874618e+00  2.111008351197604327e+00  -2.027148929221467277e+00  -1.570305121460814135e+00  -2.882918972033522209e+00  6.981251955032348633e+00
2.482815517883496526e-01  -1.649349379594111653e+00  2.092954488902478261e+00  -2.025678536282955022e+00  -1.570190408365913726e+00  -2.893327317015359057e+00  7.014929056167602539e+00
2.373203132870491672e-01  -1.633572600286711918e+00  2.074019250598428954e+00  -2.024099165037404724e+00  -1.570159475236688529e+00  -2.904104872023058448e+00  7.046426057815551758e+00
2.231988711143504389e-01  -1.612967487080999796e+00  2.049446901702129509e+00  -2.022020734060505198e+00  -1.570154894102014254e+00  -2.917935196855172109e+00  7.079782962799072266e+00
2.146088926474121195e-01  -1.600283891068837505e+00  2.034401103216893603e+00  -2.020718703368830305e+00  -1.570176766226964560e+00  -2.926325360377886042e+00  7.110179901123046875e+00
2.031077858473873121e-01  -1.583098988464050727e+00  2.014139745606593479e+00  -2.018924786943229854e+00  -1.570266349481027390e+00  -2.937549421077561007e+00  7.141674041748046875e+00
1.887330191445872885e-01  -1.561318484914676397e+00  1.988641899165571658e+00  -2.016615503845104129e+00  -1.570349311868727504e+00  -2.951528620764534594e+00  7.176261901855468750e+00
1.801815521313114843e-01  -1.548198816196700633e+00  1.973355345275422223e+00  -2.015197940324928716e+00  -1.570411167158113130e+00  -2.959836676623723406e+00  7.206448078155517578e+00
1.661299778978619912e-01  -1.526375126649925029e+00  1.948093096885347819e+00  -2.012800157060429029e+00  -1.570476865112038212e+00  -2.973476411331972713e+00  7.241492033004760742e+00
1.551331153954498276e-01  -1.509027896925649870e+00  1.928125743688248406e+00  -2.010877240851479009e+00  -1.570505524378400963e+00  -2.984162754515832461e+00  7.277720928192138672e+00
1.417300468635005473e-01  -1.487448973732962365e+00  1.903366589863246361e+00  -2.008442939078479483e+00  -1.570513265117700286e+00  -2.997230762178794805e+00  7.313405036926269531e+00
1.312864228835621816e-01  -1.470283896796213519e+00  1.883742141085260613e+00  -2.006494038879167441e+00  -1.570450491603976317e+00  -3.007403595460043988e+00  7.346900939941406250e+00
1.211513865727251726e-01  -1.453319645043163355e+00  1.864375238137373714e+00  -2.004551616575017903e+00  -1.570321165265975871e+00  -3.017297265151906771e+00  7.377822875976562500e+00
1.114227792777997550e-01  -1.436734090511150974e+00  1.845496190393784985e+00  -2.002626129761518214e+00  -1.570163784275713681e+00  -3.026816734160892253e+00  7.409929037094116211e+00
9.987055418019963327e-02  -1.416731475702325938e+00  1.822795086383223406e+00  -2.000273480132894299e+00  -1.569922584029563417e+00  -3.038124500791941074e+00  7.447423934936523438e+00
9.121657263507465530e-02  -1.401446479559464109e+00  1.805560247091685611e+00  -1.998439686087169598e+00  -1.569758605833750487e+00  -3.046634459789149929e+00  7.483687877655029297e+00
8.105404428134921346e-02  -1.383163510772764226e+00  1.785067822490947975e+00  -1.996213940057357306e+00  -1.569637346820988100e+00  -3.056684682124449992e+00  7.523535013198852539e+00
7.150931199079924028e-02  -1.365693190169801063e+00  1.765672557840648693e+00  -1.994023192760443486e+00  -1.569627400157823871e+00  -3.066152982257786874e+00  7.563046932220458984e+00
6.432272733962385303e-02  -1.352247485238450508e+00  1.750910406587784962e+00  -1.992276234027831272e+00  -1.569644078846138768e+00  -3.073331150028948855e+00  7.598160028457641602e+00
5.593672512199976410e-02  -1.336193768160687689e+00  1.733450720023347102e+00  -1.990135258477518931e+00  -1.569640979321601293e+00  -3.081793751759850153e+00  7.632430076599121094e+00
4.970517880087577112e-02  -1.324007727640037935e+00  1.720386474854496583e+00  -1.988480026776643150e+00  -1.569667595018224837e+00  -3.088120654809376475e+00  7.669075012207031250e+00
4.251699621853788358e-02  -1.309741385903213207e+00  1.705203254124272760e+00  -1.986517113911192567e+00  -1.569750262034023791e+00  -3.095424122591328597e+00  7.703155994415283203e+00
3.855049950582589702e-02  -1.301731257860725854e+00  1.696773727974598245e+00  -1.985389260114792442e+00  -1.569849038731184976e+00  -3.099477509688103538e+00  7.733422994613647461e+00
3.251798236413883103e-02  -1.289371641710563843e+00  1.683871619622798299e+00  -1.983623514932954635e+00  -1.570013209523811071e+00  -3.105675483858751917e+00  7.771384954452514648e+00
2.718025208727592457e-02  -1.278248599006663433e+00  1.672335270823223752e+00  -1.982010225953991345e+00  -1.570251079491324475e+00  -3.111197388612353620e+00  7.808896064758300781e+00
2.244941792846333328e-02  -1.268214203497351811e+00  1.662049416551898418e+00  -1.980549161167314942e+00  -1.570523740994971718e+00  -3.116087335498663791e+00  7.847697019577026367e+00
1.907389876967524600e-02  -1.260937966698863377e+00  1.654640339391835191e+00  -1.979489272828864443e+00  -1.570685404853421119e+00  -3.119568601086301740e+00  7.879915952682495117e+00
1.590933515003811749e-02  -1.254067314481413398e+00  1.647647587010635739e+00  -1.978488468572701109e+00  -1.570799723138971871e+00  -3.122833688664350404e+00  7.912575960159301758e+00
-1.484927933388391352e-02  -1.185562974516326307e+00  1.579899386920224469e+00  -1.965147318600660498e+00  -1.570753586868754326e+00  -3.156456867139305178e+00  8.727315902709960938e+00
-1.482028773479626693e-02  -1.185609458327636645e+00  1.579942821312562140e+00  -1.965165052752411157e+00  -1.570753359368191937e+00  -3.156448427608693486e+00  8.777107954025268555e+00
-1.481792978496088153e-02  -1.185704187049799074e+00  1.580052926084724696e+00  -1.965186129125047643e+00  -1.570763592643040774e+00  -3.156447750468281299e+00  8.809482097625732422e+00
-1.496706785649948301e-02  -1.186905303961511393e+00  1.581402571675712077e+00  -1.965372754699009405e+00  -1.570753327604204941e+00  -3.156583058314581081e+00  8.839876890182495117e+00
-1.541231720852387355e-02  -1.190195481224048280e+00  1.585126288522499705e+00  -1.965844063890298088e+00  -1.570704286171904940e+00  -3.156982559861894799e+00  8.877840042114257812e+00
-1.643466038211371938e-02  -1.197552752684758914e+00  1.593479859733774484e+00  -1.966924045495746398e+00  -1.570550100498917523e+00  -3.157892878650207180e+00  8.916109085083007812e+00
-1.791360747496639760e-02  -1.208295573937160583e+00  1.605742344792499443e+00  -1.968533817166470357e+00  -1.570261486028405429e+00  -3.159239339614494213e+00  8.951175928115844727e+00
-1.934337557310428224e-02  -1.218992542833399639e+00  1.618000691039524375e+00  -1.970123928831382543e+00  -1.570056634910804938e+00  -3.160515654719919354e+00  8.989728927612304688e+00
-2.094955994151703749e-02  -1.231296060084263289e+00  1.632146727571961886e+00  -1.971940831519745529e+00  -1.569891646484505188e+00  -3.161947404236080672e+00  9.022739887237548828e+00
-2.271608034835459478e-02  -1.245023416740250966e+00  1.648091537170649490e+00  -1.973950633506195373e+00  -1.569725689955430603e+00  -3.163531309461294683e+00  9.054738998413085938e+00
