tif_tot         time        iter

1.4502719301948	0	1
1.39400495099904	0.0930850505828857	2
1.343282484978	0.185200214385986	3
1.27763598875599	0.282912015914917	4
1.27386676393279	0.333743095397949	5
1.24618438321433	0.429956197738647	6
1.22337424119473	0.495788097381592	7
1.20734602008406	0.548945188522339	8
1.19390157042124	0.599456071853638	9
1.18098135802513	0.646759033203125	10
1.16955475631395	0.693194150924683	11
1.1585405543628	0.739382028579712	12
1.14703350298311	0.785956144332886	13
1.13536739456809	0.835455179214478	14
1.12339220338938	0.881689071655273	15
1.11130222140474	0.932929992675781	16
1.09841760239078	0.975884199142456	17
1.08423423306903	1.02740907669067	18
1.06883205969955	1.08160614967346	19
1.04986031166451	1.12674307823181	20
1.0316349408392	1.17340302467346	21
1.01270270056755	1.22185111045837	22
0.992876091262389	1.27128005027771	23
0.97375404681031	1.31508016586304	24
0.957828416152306	1.34797501564026	25
0.941174331340461	1.38300514221191	26
0.922658804427605	1.42954015731812	27
0.907629501103463	1.46377205848694	28
0.893598615967417	1.50259304046631	29
0.881204806164922	1.53747415542603	30
0.868379052841659	1.57251000404358	31
0.853272957651865	1.61042499542236	32
0.836776893945713	1.64750218391418	33
0.819002228035149	1.68841004371643	34
0.804020253241629	1.72137022018433	35
0.790318006677453	1.75913619995117	36
0.776980620498528	1.80020904541016	37
0.763669998565605	1.83803606033325	38
0.749144687515442	1.88312411308289	39
0.735759779198904	1.91589307785034	40
0.721158255038814	1.95608901977539	41
0.704477480724262	2.00091099739075	42
0.688148350093337	2.04298806190491	43
0.671629829772462	2.08091306686401	44
0.656682693349831	2.11668920516968	45
0.64005742388167	2.14987516403198	46
0.625313855414925	2.18507313728333	47
0.613168578363202	2.21140003204346	48
0.59947852827086	2.25206708908081	49
0.584129741126898	2.29342699050903	50
0.570789900243674	2.33206415176392	51
0.556098139416388	2.36870408058167	52
0.958883922481641	3.24907207489014	53
0.958874332474907	3.31099510192871	54
0.958975202697126	3.34372806549072	55
0.952439348730708	3.3740701675415	56
0.937373347145722	3.41499614715576	57
0.922526902425588	3.45180821418762	58
0.909955687009087	3.48130202293396	59
0.896548348737197	3.51307916641235	60
0.881008054752241	3.55122399330139	61
0.866953838114752	3.5864691734314	62
0.851778154822342	3.63451218605042	63
0.836349155331828	3.67070317268372	64
0.824256273940816	3.70060110092163	65
0.812113464235984	3.73116421699524	66
0.799050485579193	3.75891804695129	67
0.785930892924353	3.79327702522278	68
0.77339807928263	3.82686805725098	69
0.758379937633798	3.86168313026428	70
0.744663302007648	3.89398813247681	71
0.732461220102853	3.92392110824585	72
0.71958727016942	3.95480918884277	73
0.706750338356325	3.98400115966797	74
0.693148652140351	4.01998615264893	75
0.678787265477913	4.05828714370728	76
0.664988259346257	4.08973217010498	77
0.65157146731926	4.11933422088623	78
0.637260904968927	4.15207409858704	79
0.625267829446416	4.1756420135498	80
0.613132830494937	4.21133613586426	81
0.600531631924411	4.24423599243164	82
0.58653280585507	4.26918721199036	83
0.574134606614212	4.30523920059204	84
0.559590453323983	4.34137201309204	85
0.547820370581973	4.37292718887329	86
1.14836616288538	5.24773502349854	87
1.14843198738183	5.29829001426697	88
1.14845362307326	5.32971215248108	89
1.14139813850731	5.37440299987793	90
1.12735265028327	5.42586016654968	91
1.11396029014395	5.4588041305542	92
1.0987125683811	5.49837422370911	93
1.08442344386303	5.53148221969604	94
